0.18329179985396832,0.5719193726897578,1.0
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34999187 0.02929629],[0.75000245 0.06054556],[0.65290892 0.07421851]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.50275408 0.16345924]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.50234889 0.16334085]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.5019437  0.16322246]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.50153851 0.16310407]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.50113332 0.16298567]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.50072813 0.16286728]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.50032294 0.16274889]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49991775 0.1626305 ]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49951255 0.16251211]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49910736 0.16239371]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49870217 0.16227532]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49829698 0.16215693]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49789179 0.16203854]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.4974866  0.16192015]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49708141 0.16180175]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49667622 0.16168336]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49627103 0.16156497]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49586584 0.16144658]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49546065 0.16132819]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49505545 0.16120979]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49465026 0.1610914 ]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49424507 0.16097301]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49383988 0.16085462]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49343469 0.16073623]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.4930295  0.16061783]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49262431 0.16049944]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49221912 0.16038105]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49181393 0.16026266]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49140874 0.16014427]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49100355 0.16002587]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49059835 0.15990748]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.49019316 0.15978909]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48978797 0.1596707 ]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48938278 0.15955231]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48897759 0.15943391]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.4885724  0.15931552]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48816721 0.15919713]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48776202 0.15907874]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48735683 0.15896035]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48695164 0.15884195]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48654645 0.15872356]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48614125 0.15860517]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48573606 0.15848678]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48533087 0.15836839]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48492568 0.15824999]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48452049 0.1581316 ]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.4841153  0.15801321]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48371011 0.15789482]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48330492 0.15777643]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48289973 0.15765803]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48249454 0.15753964]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48208935 0.15742125]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48168416 0.15730286]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48127896 0.15718447]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48087377 0.15706607]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48046858 0.15694768]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.48006339 0.15682929]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.4796582 0.1567109]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47925301 0.15659251]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47884782 0.15647411]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47844263 0.15635572]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47803744 0.15623733]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47763225 0.15611894]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47722706 0.15600055]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47682186 0.15588215]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47641667 0.15576376]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47601148 0.15564537]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47560629 0.15552698]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.4752011  0.15540859]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47479591 0.15529019]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47439072 0.1551718 ]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47398553 0.15505341]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47358034 0.15493502]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47317515 0.15481663]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47276996 0.15469823]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47236476 0.15457984]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47195957 0.15446145]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47155438 0.15434306]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47114919 0.15422467]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.470744   0.15410627]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.47033881 0.15398788]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46993362 0.15386949]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46952843 0.1537511 ]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46912324 0.15363271]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46871805 0.15351431]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46831286 0.15339592]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46790766 0.15327753]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46750247 0.15315914]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46709728 0.15304075]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46669209 0.15292235]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.4662869  0.15280396]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46588171 0.15268557]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46547652 0.15256718]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46507133 0.15244879]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46466614 0.15233039]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46426095 0.152212  ]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46385576 0.15209361]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46345057 0.15197522]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46304537 0.15185683]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46264018 0.15173843]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46223499 0.15162004]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.4618298  0.15150165]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46142461 0.15138326]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46101942 0.15126487]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46061423 0.15114647]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.46020904 0.15102808]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45980385 0.15090969]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45939866 0.1507913 ]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45899347 0.15067291]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45858827 0.15055451]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45818308 0.15043612]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45777789 0.15031773]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.4573727  0.15019934]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45696751 0.15008095]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45656232 0.14996255]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45615713 0.14984416]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45575194 0.14972577]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45534675 0.14960738]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45494156 0.14948899]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45453637 0.14937059]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45413117 0.1492522 ]
[0.34371195 0.02929648],[0.75000245 0.06054556],[0.45372598 0.14913381]
