0.9168396591948256,0.9262301107399243,1.0
[0.3251139  0.20176358],[0.72547103 0.22991087],[0.63647673 0.38239765]
[0.32496911 0.20160407],[0.72532876 0.2297334 ],[0.63631669 0.38221419]
[0.32482389 0.2014441 ],[0.72518609 0.22955542],[0.6361562  0.38203021]
[0.32467825 0.20128367],[0.725043   0.22937694],[0.63599524 0.3818457 ]
[0.32453219 0.20112278],[0.72489951 0.22919794],[0.63583383 0.38166066]
[0.32438572 0.20096143],[0.72475562 0.22901844],[0.63567197 0.3814751 ]
[0.32423882 0.20079963],[0.72461131 0.22883843],[0.63550964 0.38128901]
[0.32409151 0.20063737],[0.72446661 0.22865791],[0.63534686 0.38110239]
[0.32394377 0.20047465],[0.72432149 0.22847688],[0.63518362 0.38091525]
[0.32379562 0.20031147],[0.72417597 0.22829534],[0.63501992 0.38072759]
[0.32364704 0.20014783],[0.72403004 0.22811329],[0.63485576 0.3805394 ]
[0.32349805 0.19998374],[0.72388371 0.22793074],[0.63469115 0.38035068]
[0.32334864 0.19981919],[0.72373697 0.22774767],[0.63452608 0.38016143]
[0.32319881 0.19965418],[0.72358982 0.2275641 ],[0.63436055 0.37997167]
[0.32304856 0.19948872],[0.72344227 0.22738002],[0.63419457 0.37978137]
[0.32289789 0.19932279],[0.72329431 0.22719544],[0.63402813 0.37959055]
[0.3227468  0.19915641],[0.72314595 0.22701034],[0.63386123 0.37939921]
[0.32259529 0.19898958],[0.72299718 0.22682474],[0.63369387 0.37920734]
[0.32244336 0.19882228],[0.722848   0.22663862],[0.63352606 0.37901494]
[0.32229101 0.19865453],[0.72269842 0.226452  ],[0.63335779 0.37882202]
[0.32213824 0.19848632],[0.72254844 0.22626488],[0.63318906 0.37862857]
[0.32198506 0.19831765],[0.72239804 0.22607724],[0.63301988 0.3784346 ]
[0.32183145 0.19814852],[0.72224725 0.2258891 ],[0.63285024 0.37824011]
[0.32167743 0.19797894],[0.72209604 0.22570045],[0.63268014 0.37804508]
[0.32152298 0.1978089 ],[0.72194443 0.22551129],[0.63250959 0.37784954]
[0.32136812 0.19763841],[0.72179242 0.22532162],[0.63233858 0.37765347]
[0.32121284 0.19746746],[0.72164    0.22513145],[0.63216711 0.37745687]
[0.32105713 0.19729605],[0.72148718 0.22494077],[0.63199519 0.37725975]
[0.32090101 0.19712418],[0.72133395 0.22474958],[0.63182281 0.37706211]
[0.32074447 0.19695186],[0.72118031 0.22455788],[0.63164997 0.37686394]
[0.32058751 0.19677908],[0.72102627 0.22436568],[0.63147668 0.37666525]
[0.32043013 0.19660584],[0.72087183 0.22417297],[0.63130294 0.37646603]
[0.32027233 0.19643215],[0.72071698 0.22397975],[0.63112873 0.37626629]
[0.32011412 0.19625799],[0.72056172 0.22378602],[0.63095407 0.37606602]
[0.31995548 0.19608339],[0.72040606 0.22359179],[0.63077896 0.37586523]
[0.31979642 0.19590832],[0.72025    0.22339705],[0.63060338 0.37566391]
[0.31963695 0.1957328 ],[0.72009353 0.2232018 ],[0.63042736 0.37546207]
[0.31947705 0.19555683],[0.71993665 0.22300605],[0.63025087 0.37525971]
[0.31931674 0.19538039],[0.71977938 0.22280979],[0.63007393 0.37505682]
[0.31915601 0.19520351],[0.71962169 0.22261302],[0.62989654 0.37485341]
[0.31899485 0.19502616],[0.7194636  0.22241575],[0.62971869 0.37464948]
[0.31883328 0.19484836],[0.71930511 0.22221797],[0.62954038 0.37444502]
[0.31867129 0.1946701 ],[0.71914622 0.22201968],[0.62936162 0.37424003]
[0.31850888 0.19449139],[0.71898691 0.22182089],[0.6291824  0.37403453]
[0.31834605 0.19431222],[0.71882721 0.22162158],[0.62900273 0.3738285 ]
[0.3181828  0.19413259],[0.7186671  0.22142178],[0.6288226  0.37362195]
[0.31801914 0.19395251],[0.71850658 0.22122146],[0.62864202 0.37341487]
[0.31785505 0.19377197],[0.71834567 0.22102064],[0.62846098 0.37320727]
[0.31769055 0.19359098],[0.71818434 0.22081931],[0.62827949 0.37299914]
[0.31752562 0.19340953],[0.71802262 0.22061748],[0.62809754 0.3727905 ]
[0.31736028 0.19322762],[0.71786049 0.22041514],[0.62791514 0.37258133]
[0.31719451 0.19304526],[0.71769795 0.2202123 ],[0.62773228 0.37237163]
[0.31702833 0.19286244],[0.71753501 0.22000894],[0.62754896 0.37216142]
[0.31686173 0.19267917],[0.71737167 0.21980509],[0.6273652  0.37195068]
[0.31669471 0.19249544],[0.71720792 0.21960072],[0.62718097 0.37173942]
[0.31652727 0.19231126],[0.71704377 0.21939585],[0.6269963  0.37152763]
[0.31635941 0.19212662],[0.71687922 0.21919047],[0.62681116 0.37131532]
[0.31619114 0.19194152],[0.71671426 0.21898459],[0.62662558 0.37110249]
[0.31602244 0.19175597],[0.7165489 0.2187782],[0.62643954 0.37088914]
[0.31585332 0.19156997],[0.71638313 0.21857131],[0.62625304 0.37067526]
[0.31568379 0.19138351],[0.71621696 0.21836391],[0.62606609 0.37046087]
[0.31551384 0.19119659],[0.71605039 0.218156  ],[0.62587869 0.37024595]
[0.31534346 0.19100922],[0.71588342 0.21794759],[0.62569083 0.3700305 ]
[0.31517267 0.1908214 ],[0.71571604 0.21773867],[0.62550252 0.36981454]
[0.31500146 0.19063311],[0.71554825 0.21752925],[0.62531375 0.36959805]
[0.31482983 0.19044438],[0.71538007 0.21731932],[0.62512453 0.36938104]
[0.31465778 0.19025519],[0.71521148 0.21710889],[0.62493486 0.36916351]
[0.31448532 0.19006554],[0.71504249 0.21689795],[0.62474473 0.36894545]
[0.31431243 0.18987544],[0.71487309 0.21668651],[0.62455415 0.36872688]
[0.31413913 0.18968488],[0.71470329 0.21647456],[0.62436311 0.36850778]
[0.3139654  0.18949387],[0.71453309 0.2162621 ],[0.62417163 0.36828816]
[0.31379126 0.1893024 ],[0.71436248 0.21604914],[0.62397968 0.36806802]
[0.3136167  0.18911048],[0.71419148 0.21583567],[0.62378729 0.36784735]
[0.31344172 0.18891811],[0.71402007 0.2156217 ],[0.62359444 0.36762617]
[0.31326632 0.18872528],[0.71384825 0.21540723],[0.62340113 0.36740446]
[0.3130905  0.18853199],[0.71367604 0.21519225],[0.62320738 0.36718223]
[0.31291426 0.18833826],[0.71350342 0.21497676],[0.62301317 0.36695948]
[0.31273761 0.18814406],[0.71333039 0.21476077],[0.62281851 0.36673621]
[0.31256053 0.18794941],[0.71315697 0.21454428],[0.62262339 0.36651242]
[0.31238304 0.18775431],[0.71298314 0.21432728],[0.62242782 0.36628811]
[0.31220513 0.18755876],[0.71280891 0.21410977],[0.6222318  0.36606327]
[0.3120268  0.18736274],[0.71263428 0.21389176],[0.62203533 0.36583792]
[0.31184805 0.18716628],[0.71245925 0.21367325],[0.6218384  0.36561204]
[0.31166888 0.18696936],[0.71228381 0.21345423],[0.62164102 0.36538564]
[0.31148929 0.18677199],[0.71210797 0.21323471],[0.62144319 0.36515872]
[0.31130928 0.18657416],[0.71193173 0.21301468],[0.6212449  0.36493128]
[0.31112886 0.18637588],[0.71175508 0.21279415],[0.62104616 0.36470332]
[0.31094802 0.18617714],[0.71157804 0.21257311],[0.62084697 0.36447484]
[0.31076675 0.18597795],[0.71140059 0.21235157],[0.62064733 0.36424584]
[0.31058507 0.18577831],[0.71122274 0.21212953],[0.62044724 0.36401632]
[0.31040297 0.18557821],[0.71104448 0.21190698],[0.62024669 0.36378628]
[0.31022045 0.18537766],[0.71086583 0.21168393],[0.62004569 0.36355571]
[0.31003752 0.18517666],[0.71068677 0.21146037],[0.61984424 0.36332463]
[0.30985416 0.1849752 ],[0.71050731 0.21123631],[0.61964233 0.36309303]
[0.30967039 0.18477328],[0.71032745 0.21101175],[0.61943998 0.3628609 ]
[0.3094862  0.18457092],[0.71014719 0.21078668],[0.61923717 0.36262826]
[0.30930158 0.1843681 ],[0.70996653 0.21056111],[0.61903391 0.36239509]
[0.30911655 0.18416483],[0.70978546 0.21033503],[0.6188302  0.36216141]
[0.30893111 0.1839611 ],[0.70960399 0.21010845],[0.61862604 0.36192721]
[0.30874524 0.18375692],[0.70942213 0.20988137],[0.61842143 0.36169248]
[0.30855895 0.18355229],[0.70923985 0.20965379],[0.61821636 0.36145724]
[0.30837225 0.1833472 ],[0.70905718 0.2094257 ],[0.61801084 0.36122148]
[0.30818513 0.18314166],[0.70887411 0.2091971 ],[0.61780488 0.3609852 ]
[0.30799759 0.18293567],[0.70869063 0.20896801],[0.61759846 0.36074839]
[0.30780963 0.18272922],[0.70850676 0.20873841],[0.61739159 0.36051107]
[0.30762125 0.18252232],[0.70832248 0.2085083 ],[0.61718427 0.36027323]
[0.30743245 0.18231497],[0.7081378 0.2082777],[0.61697649 0.36003487]
[0.30724323 0.18210717],[0.70795272 0.20804659],[0.61676827 0.35979599]
[0.3070536  0.18189891],[0.70776724 0.20781498],[0.61655959 0.35955659]
[0.30686355 0.1816902 ],[0.70758136 0.20758286],[0.61635047 0.35931668]
[0.30667308 0.18148104],[0.70739508 0.20735024],[0.61614089 0.35907624]
[0.30648219 0.18127142],[0.70720839 0.20711712],[0.61593087 0.35883528]
[0.30629088 0.18106135],[0.70702131 0.2068835 ],[0.61572039 0.35859381]
[0.30609915 0.18085083],[0.70683382 0.20664937],[0.61550946 0.35835182]
[0.30590701 0.18063986],[0.70664594 0.20641475],[0.61529808 0.3581093 ]
[0.30571445 0.18042843],[0.70645765 0.20617961],[0.61508625 0.35786627]
[0.30552146 0.18021655],[0.70626896 0.20594398],[0.61487397 0.35762272]
[0.30532806 0.18000422],[0.70607987 0.20570784],[0.61466124 0.35737866]
[0.30513425 0.17979144],[0.70589038 0.20547121],[0.61444806 0.35713407]
[0.30494001 0.17957821],[0.70570049 0.20523406],[0.61423443 0.35688896]
[0.30474535 0.17936452],[0.7055102  0.20499642],[0.61402035 0.35664334]
[0.30455028 0.17915038],[0.70531951 0.20475828],[0.61380582 0.3563972 ]
[0.30435479 0.17893579],[0.70512842 0.20451963],[0.61359084 0.35615054]
[0.30415888 0.17872075],[0.70493693 0.20428048],[0.61337541 0.35590336]
[0.30396255 0.17850525],[0.70474504 0.20404083],[0.61315954 0.35565567]
[0.3037658  0.17828931],[0.70455275 0.20380067],[0.61294321 0.35540745]
[0.30356864 0.17807291],[0.70436006 0.20356002],[0.61272643 0.35515872]
[0.30337105 0.17785606],[0.70416696 0.20331886],[0.6125092  0.35490947]
[0.30317305 0.17763875],[0.70397347 0.2030772 ],[0.61229152 0.3546597 ]
[0.30297463 0.177421  ],[0.70377958 0.20283504],[0.61207339 0.35440942]
[0.30277579 0.1772028 ],[0.70358529 0.20259238],[0.61185482 0.35415861]
[0.30257653 0.17698414],[0.7033906  0.20234922],[0.61163579 0.35390729]
[0.30237686 0.17676503],[0.7031955  0.20210555],[0.61141631 0.35365546]
[0.30217676 0.17654547],[0.70300001 0.20186138],[0.61119639 0.3534031 ]
[0.30197625 0.17632546],[0.70280412 0.20161672],[0.61097602 0.35315023]
[0.30177532 0.176105  ],[0.70260783 0.20137155],[0.61075519 0.35289684]
[0.30157397 0.17588409],[0.70241114 0.20112588],[0.61053392 0.35264293]
[0.30137221 0.17566273],[0.70221405 0.2008797 ],[0.6103122 0.3523885]
[0.30117002 0.17544091],[0.70201656 0.20063303],[0.61009003 0.35213356]
[0.30096742 0.17521864],[0.70181867 0.20038586],[0.60986741 0.3518781 ]
[0.3007644  0.17499593],[0.70162038 0.20013818],[0.60964435 0.35162213]
[0.30056096 0.17477276],[0.7014217  0.19989001],[0.60942083 0.35136563]
[0.3003571  0.17454914],[0.70122261 0.19964133],[0.60919687 0.35110862]
[0.30015282 0.17432507],[0.70102312 0.19939215],[0.60897245 0.3508511 ]
[0.29994813 0.17410055],[0.70082324 0.19914248],[0.60874759 0.35059305]
[0.29974301 0.17387558],[0.70062295 0.1988923 ],[0.60852228 0.35033449]
[0.29953748 0.17365016],[0.70042227 0.19864162],[0.60829653 0.35007542]
[0.29933153 0.17342429],[0.70022119 0.19839044],[0.60807032 0.34981582]
[0.29912517 0.17319797],[0.70001971 0.19813876],[0.60784367 0.34955571]
[0.29891838 0.1729712 ],[0.69981782 0.19788658],[0.60761657 0.34929509]
[0.29871118 0.17274398],[0.69961555 0.1976339 ],[0.60738902 0.34903394]
[0.29850356 0.17251631],[0.69941287 0.19738072],[0.60716102 0.34877228]
[0.29829552 0.17228818],[0.69920979 0.19712704],[0.60693257 0.34851011]
[0.29808706 0.17205961],[0.69900632 0.19687286],[0.60670368 0.34824742]
[0.29787819 0.17183059],[0.69880244 0.19661818],[0.60647434 0.34798421]
[0.29766889 0.17160112],[0.69859817 0.19636299],[0.60624455 0.34772049]
[0.29745918 0.1713712 ],[0.6983935  0.19610731],[0.60601432 0.34745625]
[0.29724905 0.17114082],[0.69818843 0.19585113],[0.60578363 0.34719149]
[0.2970385 0.17091  ],[0.69798296 0.19559445],[0.6055525  0.34692622]
[0.29682754 0.17067873],[0.69777709 0.19533727],[0.60532092 0.34666043]
[0.29661615 0.17044701],[0.69757083 0.19507959],[0.6050889  0.34639413]
[0.29640435 0.17021484],[0.69736417 0.19482141],[0.60485643 0.34612731]
[0.29619213 0.16998222],[0.69715711 0.19456274],[0.60462351 0.34585998]
[0.2959795  0.16974915],[0.69694965 0.19430356],[0.60439014 0.34559213]
[0.29576644 0.16951564],[0.69674179 0.19404388],[0.60415632 0.34532377]
[0.29555297 0.16928167],[0.69653354 0.1937837 ],[0.60392206 0.34505489]
[0.29533908 0.16904725],[0.69632488 0.19352303],[0.60368736 0.34478549]
[0.29512477 0.16881239],[0.69611583 0.19326185],[0.6034522  0.34451558]
[0.29491004 0.16857707],[0.69590638 0.19300018],[0.6032166  0.34424515]
[0.29469489 0.16834131],[0.69569654 0.19273801],[0.60298055 0.34397421]
[0.29447933 0.1681051 ],[0.69548629 0.19247534],[0.60274406 0.34370276]
[0.29426335 0.16786844],[0.69527565 0.19221217],[0.60250712 0.34343079]
[0.29404695 0.16763133],[0.69506461 0.1919485 ],[0.60226973 0.3431583 ]
[0.29383014 0.16739377],[0.69485318 0.19168433],[0.6020319 0.3428853]
[0.2936129  0.16715576],[0.69464134 0.19141966],[0.60179362 0.34261178]
[0.29339525 0.1669173 ],[0.69442911 0.1911545 ],[0.60155489 0.34233775]
[0.29317718 0.1666784 ],[0.69421648 0.19088884],[0.60131572 0.34206321]
[0.29295869 0.16643905],[0.69400345 0.19062267],[0.6010761  0.34178815]
[0.29273979 0.16619925],[0.69379003 0.19035601],[0.60083604 0.34151257]
[0.29252046 0.165959  ],[0.69357621 0.19008886],[0.60059553 0.34123649]
[0.29230072 0.1657183 ],[0.69336199 0.1898212 ],[0.60035457 0.34095988]
[0.29208056 0.16547716],[0.69314738 0.18955304],[0.60011317 0.34068277]
[0.29185999 0.16523556],[0.69293237 0.18928439],[0.59987133 0.34040514]
[0.29163899 0.16499352],[0.69271696 0.18901524],[0.59962903 0.34012699]
[0.29141758 0.16475103],[0.69250115 0.18874559],[0.59938629 0.33984833]
[0.29119575 0.1645081 ],[0.69228495 0.18847545],[0.59914311 0.33956916]
[0.29097351 0.16426471],[0.69206835 0.1882048 ],[0.59889948 0.33928947]
[0.29075084 0.16402088],[0.69185135 0.18793366],[0.59865541 0.33900927]
[0.29052776 0.1637766 ],[0.69163396 0.18766202],[0.59841089 0.33872856]
[0.29030426 0.16353187],[0.69141617 0.18738989],[0.59816592 0.33844733]
[0.29008034 0.1632867 ],[0.69119799 0.18711725],[0.59792051 0.33816559]
[0.28985601 0.16304108],[0.69097941 0.18684412],[0.59767466 0.33788333]
[0.28963126 0.16279501],[0.69076043 0.18657049],[0.59742836 0.33760056]
[0.28940609 0.16254849],[0.69054105 0.18629637],[0.59718161 0.33731728]
[0.2891805  0.16230153],[0.69032128 0.18602174],[0.59693442 0.33703348]
[0.28895449 0.16205412],[0.69010112 0.18574662],[0.59668679 0.33674917]
[0.28872807 0.16180626],[0.68988055 0.18547101],[0.59643871 0.33646435]
[0.28850123 0.16155796],[0.68965959 0.18519489],[0.59619018 0.33617902]
[0.28827398 0.1613092 ],[0.68943824 0.18491828],[0.59594122 0.33589317]
[0.2880463  0.16106001],[0.68921649 0.18464117],[0.5956918  0.33560681]
[0.28781821 0.16081036],[0.68899434 0.18436357],[0.59544195 0.33531993]
[0.2875897  0.16056027],[0.6887718  0.18408547],[0.59519164 0.33503255]
[0.28736077 0.16030973],[0.68854886 0.18380687],[0.5949409  0.33474465]
[0.28713143 0.16005875],[0.68832552 0.18352778],[0.59468971 0.33445624]
[0.28690167 0.15980732],[0.68810179 0.18324819],[0.59443807 0.33416731]
[0.28667149 0.15955544],[0.68787767 0.1829681 ],[0.59418599 0.33387788]
[0.28644089 0.15930311],[0.68765315 0.18268752],[0.59393347 0.33358793]
[0.28620988 0.15905035],[0.68742823 0.18240644],[0.5936805  0.33329746]
[0.28597845 0.15879713],[0.68720292 0.18212486],[0.59342709 0.33300649]
[0.2857466  0.15854347],[0.68697721 0.18184279],[0.59317324 0.332715  ]
[0.28551433 0.15828936],[0.68675111 0.18156023],[0.59291894 0.33242301]
[0.28528165 0.1580348 ],[0.68652461 0.18127716],[0.5926642 0.3321305]
[0.28504855 0.1577798 ],[0.68629771 0.1809936 ],[0.59240901 0.33183747]
[0.28481503 0.15752436],[0.68607043 0.18070955],[0.59215338 0.33154394]
[0.2845811  0.15726847],[0.68584274 0.180425  ],[0.59189731 0.33124989]
[0.28434675 0.15701213],[0.68561466 0.18013995],[0.5916408  0.33095534]
[0.28411198 0.15675535],[0.68538619 0.17985441],[0.59138384 0.33066027]
[0.28387679 0.15649812],[0.68515732 0.17956838],[0.59112643 0.33036469]
[0.28364119 0.15624044],[0.68492806 0.17928184],[0.59086859 0.33006859]
[0.28340517 0.15598233],[0.6846984  0.17899482],[0.5906103  0.32977199]
[0.28316873 0.15572376],[0.68446835 0.1787073 ],[0.59035157 0.32947488]
[0.28293188 0.15546475],[0.6842379  0.17841928],[0.59009239 0.32917725]
[0.28269461 0.1552053 ],[0.68400706 0.17813077],[0.58983278 0.32887911]
[0.28245692 0.1549454 ],[0.68377582 0.17784176],[0.58957271 0.32858046]
[0.28221882 0.15468505],[0.68354419 0.17755226],[0.58931221 0.3282813 ]
[0.28198029 0.15442426],[0.68331217 0.17726226],[0.58905127 0.32798163]
[0.28174135 0.15416303],[0.68307975 0.17697177],[0.58878988 0.32768145]
[0.281502   0.15390135],[0.68284693 0.17668078],[0.58852804 0.32738076]
[0.28126223 0.15363922],[0.68261372 0.1763893 ],[0.58826577 0.32707955]
[0.28102204 0.15337665],[0.68238012 0.17609732],[0.58800305 0.32677784]
[0.28078143 0.15311364],[0.68214612 0.17580485],[0.5877399  0.32647562]
[0.28054041 0.15285018],[0.68191173 0.17551189],[0.58747629 0.32617288]
[0.28029897 0.15258628],[0.68167695 0.17521843],[0.58721225 0.32586964]
[0.28005711 0.15232193],[0.68144177 0.17492448],[0.58694777 0.32556588]
[0.27981484 0.15205714],[0.6812062  0.17463003],[0.58668284 0.32526161]
[0.27957215 0.1517919 ],[0.68097023 0.17433509],[0.58641747 0.32495684]
[0.27932904 0.15152622],[0.68073387 0.17403965],[0.58615166 0.32465155]
[0.27908552 0.1512601 ],[0.68049712 0.17374372],[0.5858854  0.32434575]
[0.27884157 0.15099353],[0.68025997 0.1734473 ],[0.58561871 0.32403945]
[0.27859722 0.15072652],[0.68002243 0.17315039],[0.58535157 0.32373263]
[0.27835244 0.15045906],[0.6797845  0.17285298],[0.58508399 0.3234253 ]
[0.27810725 0.15019116],[0.67954617 0.17255507],[0.58481597 0.32311747]
[0.27786165 0.14992282],[0.67930745 0.17225667],[0.58454751 0.32280912]
[0.27761562 0.14965403],[0.67906834 0.17195778],[0.58427861 0.32250027]
[0.27736918 0.1493848 ],[0.67882883 0.1716584 ],[0.58400926 0.3221909 ]
[0.27712233 0.14911512],[0.67858893 0.17135852],[0.58373947 0.32188103]
[0.27687505 0.14884501],[0.67834863 0.17105815],[0.58346925 0.32157064]
[0.27662736 0.14857445],[0.67810795 0.17075729],[0.58319858 0.32125975]
[0.27637926 0.14830344],[0.67786687 0.17045593],[0.58292747 0.32094835]
[0.27613074 0.14803199],[0.6776254  0.17015408],[0.58265592 0.32063644]
[0.2758818 0.1477601],[0.67738353 0.16985174],[0.58238393 0.32032402]
[0.27563244 0.14748777],[0.67714127 0.1695489 ],[0.58211149 0.32001109]
[0.27538267 0.14721499],[0.67689862 0.16924558],[0.58183862 0.31969765]
[0.27513248 0.14694177],[0.67665558 0.16894176],[0.58156531 0.3193837 ]
[0.27488188 0.14666811],[0.67641214 0.16863744],[0.58129155 0.31906925]
[0.27463086 0.146394  ],[0.67616831 0.16833264],[0.58101736 0.31875428]
[0.27437942 0.14611945],[0.67592409 0.16802734],[0.58074272 0.31843881]
[0.27412757 0.14584446],[0.67567948 0.16772155],[0.58046764 0.31812283]
[0.2738753  0.14556903],[0.67543447 0.16741526],[0.58019213 0.31780634]
[0.27362262 0.14529315],[0.67518907 0.16710849],[0.57991617 0.31748934]
[0.27336952 0.14501684],[0.67494328 0.16680122],[0.57963977 0.31717183]
[0.273116   0.14474007],[0.6746971  0.16649346],[0.57936293 0.31685382]
[0.27286207 0.14446287],[0.67445052 0.16618521],[0.57908566 0.3165353 ]
[0.27260772 0.14418523],[0.67420356 0.16587647],[0.57880794 0.31621627]
[0.27235295 0.14390714],[0.6739562  0.16556723],[0.57852978 0.31589673]
[0.27209777 0.14362861],[0.67370845 0.16525751],[0.57825118 0.31557668]
[0.27184218 0.14334964],[0.6734603  0.16494729],[0.57797215 0.31525613]
[0.27158617 0.14307023],[0.67321177 0.16463658],[0.57769267 0.31493507]
[0.27132974 0.14279037],[0.67296284 0.16432538],[0.57741275 0.3146135 ]
[0.27107289 0.14251008],[0.67271353 0.16401369],[0.57713239 0.31429143]
[0.27081563 0.14222934],[0.67246382 0.1637015 ],[0.5768516  0.31396884]
[0.27055796 0.14194816],[0.67221372 0.16338883],[0.57657036 0.31364575]
[0.27029987 0.14166654],[0.67196323 0.16307566],[0.57628869 0.31332215]
[0.27004136 0.14138448],[0.67171234 0.162762  ],[0.57600657 0.31299805]
[0.26978244 0.14110197],[0.67146107 0.16244786],[0.57572402 0.31267344]
[0.2695231  0.14081903],[0.6712094  0.16213322],[0.57544103 0.31234832]
[0.26926335 0.14053564],[0.67095734 0.16181809],[0.57515759 0.31202269]
[0.26900318 0.14025182],[0.6707049  0.16150247],[0.57487372 0.31169656]
[0.26874259 0.13996755],[0.67045206 0.16118635],[0.57458941 0.31136992]
[0.26848159 0.13968284],[0.67019883 0.16086975],[0.57430466 0.31104278]
[0.26822018 0.13939769],[0.66994521 0.16055266],[0.57401947 0.31071512]
[0.26795835 0.1391121 ],[0.6696912  0.16023508],[0.57373385 0.31038697]
[0.2676961  0.13882607],[0.66943679 0.159917  ],[0.57344778 0.3100583 ]
[0.26743344 0.1385396 ],[0.669182   0.15959844],[0.57316128 0.30972913]
[0.26717036 0.13825269],[0.66892682 0.15927939],[0.57287434 0.30939945]
[0.26690687 0.13796533],[0.66867124 0.15895984],[0.57258695 0.30906927]
[0.26664296 0.13767754],[0.66841528 0.15863981],[0.57229914 0.30873858]
[0.26637864 0.13738931],[0.66815892 0.15831928],[0.57201088 0.30840739]
[0.2661139  0.13710063],[0.66790218 0.15799827],[0.57172218 0.30807568]
[0.26584874 0.13681152],[0.66764504 0.15767677],[0.57143305 0.30774348]
[0.26558317 0.13652196],[0.66738752 0.15735477],[0.57114347 0.30741077]
[0.26531719 0.13623197],[0.6671296  0.15703229],[0.57085346 0.30707755]
[0.26505079 0.13594154],[0.66687129 0.15670932],[0.57056302 0.30674382]
[0.26478398 0.13565066],[0.6666126  0.15638586],[0.57027213 0.3064096 ]
[0.26451675 0.13535935],[0.66635351 0.15606191],[0.56998081 0.30607486]
[0.2642491 0.1350676],[0.66609404 0.15573747],[0.56968904 0.30573962]
[0.26398104 0.1347754 ],[0.66583417 0.15541254],[0.56939684 0.30540388]
[0.26371257 0.13448277],[0.66557392 0.15508712],[0.56910421 0.30506763]
[0.26344368 0.1341897 ],[0.66531327 0.15476121],[0.56881113 0.30473087]
[0.26317437 0.13389619],[0.66505224 0.15443482],[0.56851762 0.30439361]
[0.26290465 0.13360224],[0.66479081 0.15410793],[0.56822367 0.30405585]
[0.26263452 0.13330785],[0.664529   0.15378056],[0.56792928 0.30371758]
[0.26236397 0.13301302],[0.6642668 0.1534527],[0.56763446 0.30337881]
[0.262093   0.13271775],[0.66400421 0.15312434],[0.5673392  0.30303953]
[0.26182162 0.13242204],[0.66374122 0.1527955 ],[0.5670435  0.30269975]
[0.26154983 0.1321259 ],[0.66347785 0.15246618],[0.56674737 0.30235946]
[0.26127762 0.13182931],[0.66321409 0.15213636],[0.5664508  0.30201867]
[0.261005   0.13153229],[0.66294995 0.15180606],[0.56615379 0.30167737]
[0.26073196 0.13123482],[0.66268541 0.15147526],[0.56585634 0.30133557]
[0.26045851 0.13093692],[0.66242048 0.15114398],[0.56555846 0.30099327]
[0.26018464 0.13063858],[0.66215517 0.15081221],[0.56526014 0.30065046]
[0.25991036 0.1303398 ],[0.66188946 0.15047996],[0.56496139 0.30030715]
[0.25963566 0.13004059],[0.66162337 0.15014721],[0.56466219 0.29996334]
[0.25936055 0.12974093],[0.66135689 0.14981398],[0.56436257 0.29961902]
[0.25908502 0.12944084],[0.66109002 0.14948026],[0.5640625  0.29927419]
[0.25880908 0.12914031],[0.66082276 0.14914606],[0.563762   0.29892887]
[0.25853273 0.12883934],[0.66055511 0.14881136],[0.56346107 0.29858304]
[0.25825596 0.12853793],[0.66028708 0.14847618],[0.56315969 0.29823671]
[0.25797878 0.12823608],[0.66001866 0.14814051],[0.56285789 0.29788987]
[0.25770118 0.1279338 ],[0.65974984 0.14780436],[0.56255564 0.29754253]
[0.25742316 0.12763107],[0.65948064 0.14746771],[0.56225296 0.29719469]
[0.25714474 0.12732791],[0.65921106 0.14713058],[0.56194985 0.29684634]
[0.2568659  0.12702432],[0.65894108 0.14679297],[0.5616463  0.29649749]
[0.25658664 0.12672028],[0.65867072 0.14645486],[0.56134231 0.29614814]
[0.25630697 0.12641581],[0.65839996 0.14611627],[0.56103789 0.29579829]
[0.25602689 0.1261109 ],[0.65812882 0.14577719],[0.56073303 0.29544793]
[0.25574639 0.12580555],[0.6578573  0.14543763],[0.56042774 0.29509707]
[0.25546548 0.12549977],[0.65758538 0.14509758],[0.56012201 0.29474571]
[0.25518415 0.12519354],[0.65731308 0.14475704],[0.55981585 0.29439385]
[0.25490241 0.12488689],[0.65704039 0.14441602],[0.55950925 0.29404148]
[0.25462025 0.12457979],[0.65676731 0.14407451],[0.55920222 0.29368861]
[0.25433768 0.12427226],[0.65649384 0.14373252],[0.55889475 0.29333524]
[0.2540547  0.12396429],[0.65621999 0.14339004],[0.55858685 0.29298137]
[0.2537713  0.12365588],[0.65594575 0.14304707],[0.55827851 0.292627  ]
[0.25348749 0.12334704],[0.65567112 0.14270362],[0.55796974 0.29227212]
[0.25320327 0.12303775],[0.65539611 0.14235968],[0.55766053 0.29191674]
[0.25291863 0.12272804],[0.65512071 0.14201526],[0.55735089 0.29156086]
[0.25263357 0.12241788],[0.65484492 0.14167035],[0.55704082 0.29120448]
[0.25234811 0.12210729],[0.65456874 0.14132495],[0.55673031 0.2908476 ]
[0.25206223 0.12179627],[0.65429218 0.14097907],[0.55641936 0.29049021]
[0.25177593 0.12148481],[0.65401523 0.14063271],[0.55610799 0.29013233]
[0.25148922 0.12117291],[0.65373789 0.14028586],[0.55579617 0.28977394]
[0.2512021  0.12086057],[0.65346017 0.13993852],[0.55548393 0.28941505]
[0.25091457 0.1205478 ],[0.65318206 0.1395907 ],[0.55517125 0.28905566]
