0.4364496277365285,0.43811448363733324,1.0
[0.34412275 0.22086472],[0.74447408 0.25181508],[0.65672985 0.40440243]
[0.34408852 0.22081602],[0.74444198 0.25176468],[0.65668726 0.40434663]
[0.34405419 0.22076719],[0.74440979 0.25171413],[0.65664454 0.40429066]
[0.34401976 0.22071822],[0.74437751 0.25166343],[0.65660171 0.40423453]
[0.34398522 0.2206691 ],[0.74434514 0.25161259],[0.65655875 0.40417824]
[0.34395059 0.22061985],[0.74431268 0.2515616 ],[0.65651567 0.40412179]
[0.34391586 0.22057045],[0.74428012 0.25151046],[0.65647247 0.40406518]
[0.34388104 0.22052092],[0.74424747 0.25145919],[0.65642914 0.40400841]
[0.34384611 0.22047124],[0.74421473 0.25140776],[0.65638569 0.40395148]
[0.34381108 0.22042142],[0.74418189 0.25135619],[0.65634212 0.40389438]
[0.34377595 0.22037146],[0.74414897 0.25130447],[0.65629843 0.40383713]
[0.34374072 0.22032136],[0.74411595 0.25125261],[0.65625462 0.40377971]
[0.3437054  0.22027112],[0.74408284 0.25120061],[0.65621068 0.40372213]
[0.34366997 0.22022074],[0.74404964 0.25114845],[0.65616662 0.40366439]
[0.34363444 0.22017021],[0.74401634 0.25109615],[0.65612244 0.40360649]
[0.34359882 0.22011955],[0.74398296 0.25104371],[0.65607813 0.40354843]
[0.34356309 0.22006874],[0.74394948 0.25099112],[0.65603371 0.40349021]
[0.34352727 0.2200178 ],[0.74391591 0.25093839],[0.65598916 0.40343183]
[0.34349134 0.21996671],[0.74388225 0.25088551],[0.65594449 0.40337328]
[0.34345532 0.21991548],[0.74384849 0.25083248],[0.6558997  0.40331458]
[0.3434192  0.21986411],[0.74381464 0.25077931],[0.65585478 0.40325571]
[0.34338297 0.2198126 ],[0.7437807  0.25072599],[0.65580974 0.40319668]
[0.34334665 0.21976095],[0.74374667 0.25067253],[0.65576458 0.40313749]
[0.34331023 0.21970916],[0.74371255 0.25061892],[0.6557193  0.40307814]
[0.34327371 0.21965723],[0.74367833 0.25056517],[0.6556739  0.40301863]
[0.34323709 0.21960515],[0.74364403 0.25051127],[0.65562837 0.40295896]
[0.34320036 0.21955294],[0.74360963 0.25045723],[0.65558272 0.40289913]
[0.34316354 0.21950058],[0.74357514 0.25040304],[0.65553695 0.40283913]
[0.34312662 0.21944809],[0.74354055 0.2503487 ],[0.65549106 0.40277898]
[0.3430896  0.21939545],[0.74350588 0.25029422],[0.65544504 0.40271866]
[0.34305249 0.21934267],[0.74347111 0.2502396 ],[0.65539891 0.40265819]
[0.34301527 0.21928975],[0.74343625 0.25018483],[0.65535265 0.40259755]
[0.34297795 0.2192367 ],[0.7434013  0.25012991],[0.65530627 0.40253675]
[0.34294053 0.2191835 ],[0.74336626 0.25007485],[0.65525976 0.40247579]
[0.34290301 0.21913015],[0.74333112 0.25001964],[0.65521314 0.40241467]
[0.3428654  0.21907667],[0.74329589 0.24996429],[0.65516639 0.40235339]
[0.34282768 0.21902305],[0.74326057 0.24990879],[0.65511952 0.40229195]
[0.34278986 0.21896929],[0.74322516 0.24985315],[0.65507253 0.40223034]
[0.34275195 0.21891538],[0.74318966 0.24979736],[0.65502541 0.40216858]
[0.34271393 0.21886134],[0.74315407 0.24974143],[0.65497818 0.40210665]
[0.34267582 0.21880715],[0.74311838 0.24968535],[0.65493082 0.40204457]
[0.3426376  0.21875282],[0.7430826  0.24962912],[0.65488334 0.40198232]
[0.34259929 0.21869835],[0.74304673 0.24957275],[0.65483574 0.40191991]
[0.34256088 0.21864375],[0.74301077 0.24951624],[0.65478801 0.40185734]
[0.34252236 0.218589  ],[0.74297471 0.24945958],[0.65474017 0.40179461]
[0.34248375 0.21853411],[0.74293857 0.24940277],[0.6546922  0.40173172]
[0.34244504 0.21847908],[0.74290233 0.24934582],[0.65464411 0.40166867]
[0.34240622 0.2184239 ],[0.742866   0.24928872],[0.6545959  0.40160546]
[0.34236731 0.21836859],[0.74282958 0.24923148],[0.65454756 0.40154209]
[0.3423283  0.21831314],[0.74279306 0.24917409],[0.65449911 0.40147855]
[0.34228919 0.21825754],[0.74275646 0.24911656],[0.65445053 0.40141486]
[0.34224998 0.21820181],[0.74271976 0.24905888],[0.65440183 0.401351  ]
[0.34221067 0.21814593],[0.74268297 0.24900106],[0.65435301 0.40128699]
[0.34217126 0.21808992],[0.74264609 0.24894309],[0.65430407 0.40122281]
[0.34213175 0.21803376],[0.74260912 0.24888498],[0.654255   0.40115847]
[0.34209214 0.21797746],[0.74257205 0.24882672],[0.65420581 0.40109397]
[0.34205243 0.21792102],[0.7425349  0.24876832],[0.65415651 0.40102931]
[0.34201263 0.21786444],[0.74249765 0.24870977],[0.65410707 0.40096449]
[0.34197272 0.21780772],[0.74246031 0.24865107],[0.65405752 0.40089951]
[0.34193271 0.21775086],[0.74242288 0.24859223],[0.65400785 0.40083437]
[0.3418926  0.21769386],[0.74238535 0.24853325],[0.65395805 0.40076907]
[0.3418524  0.21763672],[0.74234774 0.24847412],[0.65390813 0.40070361]
[0.34181209 0.21757944],[0.74231003 0.24841484],[0.65385809 0.40063798]
[0.34177168 0.21752201],[0.74227223 0.24835542],[0.65380793 0.4005722 ]
[0.34173118 0.21746445],[0.74223434 0.24829586],[0.65375765 0.40050625]
[0.34169057 0.21740674],[0.74219636 0.24823615],[0.65370725 0.40044015]
[0.34164987 0.2173489 ],[0.74215829 0.24817629],[0.65365672 0.40037388]
[0.34160906 0.21729091],[0.74212012 0.24811629],[0.65360607 0.40030745]
[0.34156816 0.21723278],[0.74208187 0.24805614],[0.6535553  0.40024086]
[0.34152716 0.21717451],[0.74204352 0.24799585],[0.65350441 0.40017412]
[0.34148605 0.21711611],[0.74200508 0.24793541],[0.6534534  0.40010721]
[0.34144485 0.21705756],[0.74196655 0.24787483],[0.65340226 0.40004014]
[0.34140355 0.21699887],[0.74192793 0.24781411],[0.653351   0.39997291]
[0.34136214 0.21694004],[0.74188921 0.24775323],[0.65329963 0.39990552]
[0.34132064 0.21688106],[0.74185041 0.24769222],[0.65324813 0.39983796]
[0.34127904 0.21682195],[0.74181151 0.24763105],[0.6531965  0.39977025]
[0.34123734 0.2167627 ],[0.74177252 0.24756975],[0.65314476 0.39970238]
[0.34119554 0.21670331],[0.74173344 0.2475083 ],[0.6530929  0.39963434]
[0.34115364 0.21664377],[0.74169426 0.2474467 ],[0.65304091 0.39956615]
[0.34111164 0.2165841 ],[0.741655   0.24738496],[0.6529888 0.3994978]
[0.34106954 0.21652428],[0.74161565 0.24732307],[0.65293657 0.39942928]
[0.34102734 0.21646433],[0.7415762  0.24726104],[0.65288422 0.3993606 ]
[0.34098504 0.21640423],[0.74153666 0.24719886],[0.65283175 0.39929177]
[0.34094264 0.21634399],[0.74149703 0.24713653],[0.65277916 0.39922277]
[0.34090014 0.21628361],[0.74145731 0.24707407],[0.65272644 0.39915361]
[0.34085754 0.2162231 ],[0.7414175  0.24701145],[0.6526736  0.39908429]
[0.34081485 0.21616244],[0.74137759 0.2469487 ],[0.65262065 0.39901482]
[0.34077205 0.21610164],[0.7413376  0.24688579],[0.65256757 0.39894518]
[0.34072915 0.2160407 ],[0.74129751 0.24682275],[0.65251437 0.39887538]
[0.34068615 0.21597962],[0.74125733 0.24675955],[0.65246104 0.39880542]
[0.34064306 0.21591839],[0.74121706 0.24669621],[0.6524076 0.3987353]
[0.34059986 0.21585703],[0.7411767  0.24663273],[0.65235403 0.39866502]
[0.34055657 0.21579553],[0.74113624 0.2465691 ],[0.65230035 0.39859457]
[0.3405137  0.21573464],[0.65255162 0.39850951],[0.74100906 0.24664245]
[0.34049959 0.2157146 ],[0.65235321 0.39861479],[0.74108882 0.24652559]
[0.34045606 0.21565277],[0.65231537 0.39858966],[0.74112874 0.24654217]
[0.34041244 0.2155908 ],[0.65227741 0.39856436],[0.74116856 0.24655861]
[0.34036871 0.21552869],[0.65223934 0.3985389 ],[0.74120829 0.24657491]
[0.34032489 0.21546644],[0.65220115 0.39851328],[0.74124792 0.24659106]
[0.34028096 0.21540406],[0.65216284 0.3984875 ],[0.74128747 0.24660707]
[0.34023694 0.21534152],[0.65212442 0.39846156],[0.74132692 0.24662293]
[0.34019281 0.21527885],[0.65208587 0.39843546],[0.74136627 0.24663865]
[0.34014859 0.21521604],[0.65204721 0.3984092 ],[0.74140553 0.24665423]
[0.34010427 0.21515309],[0.65200843 0.39838278],[0.7414447  0.24666966]
[0.34005984 0.21509   ],[0.65196953 0.39835619],[0.74148378 0.24668494]
[0.34001532 0.21502677],[0.65193051 0.39832945],[0.74152276 0.24670008]
[0.3399707  0.21496339],[0.65189137 0.39830254],[0.74156165 0.24671508]
[0.33992597 0.21489988],[0.65185212 0.39827548],[0.74160045 0.24672993]
[0.33988115 0.21483622],[0.65181275 0.39824825],[0.74163916 0.24674464]
[0.33983623 0.21477243],[0.65177326 0.39822086],[0.74167777 0.2467592 ]
[0.33979121 0.21470849],[0.65173365 0.39819331],[0.74171628 0.24677362]
[0.33974608 0.21464442],[0.65169392 0.3981656 ],[0.74175471 0.24678789]
[0.33970086 0.2145802 ],[0.65165408 0.39813772],[0.74179304 0.24680202]
[0.33965554 0.21451584],[0.65161412 0.39810969],[0.74183128 0.24681601]
[0.33961012 0.21445135],[0.65157404 0.3980815 ],[0.74186942 0.24682985]
[0.3395646  0.21438671],[0.65153384 0.39805314],[0.74190748 0.24684354]
[0.33951898 0.21432193],[0.65149352 0.39802463],[0.74194544 0.24685709]
[0.33947326 0.21425701],[0.65145309 0.39799595],[0.7419833 0.2468705]
[0.33942744 0.21419195],[0.65141253 0.39796711],[0.74202107 0.24688376]
[0.33938152 0.21412675],[0.65137186 0.39793811],[0.74205875 0.24689688]
[0.3393355  0.21406141],[0.65133107 0.39790895],[0.74209634 0.24690985]
[0.33928938 0.21399593],[0.65129017 0.39787963],[0.74213383 0.24692268]
[0.33924317 0.21393031],[0.65124914 0.39785015],[0.74217123 0.24693536]
[0.33919685 0.21386455],[0.651208   0.39782051],[0.74220854 0.2469479 ]
[0.33915043 0.21379865],[0.65116674 0.39779071],[0.74224575 0.24696029]
[0.33910391 0.21373261],[0.65112536 0.39776074],[0.74228287 0.24697254]
[0.33905729 0.21366643],[0.65108386 0.39773062],[0.7423199  0.24698464]
[0.33901058 0.2136001 ],[0.65104225 0.39770033],[0.74235684 0.2469966 ]
[0.33896376 0.21353364],[0.65100051 0.39766988],[0.74239368 0.24700842]
[0.33891684 0.21346703],[0.65095866 0.39763928],[0.74243043 0.24702009]
[0.33886983 0.21340029],[0.65091669 0.39760851],[0.74246708 0.24703162]
[0.33882271 0.21333341],[0.65087461 0.39757758],[0.74250364 0.247043  ]
[0.33877549 0.21326638],[0.6508324  0.39754649],[0.74254011 0.24705424]
[0.33872818 0.21319922],[0.65079008 0.39751524],[0.74257648 0.24706533]
[0.33868076 0.21313191],[0.65074764 0.39748382],[0.74261277 0.24707628]
[0.33863325 0.21306446],[0.65070508 0.39745225],[0.74264896 0.24708708]
[0.33858563 0.21299688],[0.6506624  0.39742052],[0.74268505 0.24709774]
[0.33853792 0.21292915],[0.65061961 0.39738862],[0.74272105 0.24710825]
[0.3384901  0.21286128],[0.65057669 0.39735657],[0.74275696 0.24711862]
[0.33844219 0.21279328],[0.65053366 0.39732435],[0.74279278 0.24712884]
[0.33839417 0.21272513],[0.65049051 0.39729197],[0.7428285  0.24713892]
[0.33834606 0.21265684],[0.65044725 0.39725943],[0.74286413 0.24714886]
[0.33829784 0.21258841],[0.65040386 0.39722674],[0.74289967 0.24715865]
[0.33824953 0.21251984],[0.65036036 0.39719388],[0.74293511 0.2471683 ]
[0.33820112 0.21245114],[0.65031674 0.39716085],[0.74297046 0.2471778 ]
[0.3381526  0.21238229],[0.650273   0.39712767],[0.74300572 0.24718715]
[0.33810399 0.2123133 ],[0.65022914 0.39709433],[0.74304088 0.24719637]
[0.33805528 0.21224417],[0.65018517 0.39706083],[0.74307595 0.24720543]
[0.33800646 0.2121749 ],[0.65014108 0.39702716],[0.74311093 0.24721436]
[0.33795755 0.21210549],[0.65009687 0.39699334],[0.74314581 0.24722313]
[0.33790854 0.21203594],[0.65005254 0.39695935],[0.7431806  0.24723177]
[0.33785943 0.21196624],[0.65000809 0.39692521],[0.7432153  0.24724026]
[0.33781022 0.21189641],[0.64996353 0.3968909 ],[0.74324991 0.2472486 ]
[0.3377609  0.21182644],[0.64991885 0.39685643],[0.74328442 0.2472568 ]
[0.33771149 0.21175633],[0.64987405 0.3968218 ],[0.74331884 0.24726485]
[0.33766198 0.21168608],[0.64982913 0.39678701],[0.74335316 0.24727276]
[0.33761237 0.21161569],[0.6497841  0.39675206],[0.74338739 0.24728053]
[0.33756266 0.21154515],[0.64973895 0.39671695],[0.74342153 0.24728815]
[0.33751285 0.21147448],[0.64969368 0.39668168],[0.74345558 0.24729563]
[0.33746294 0.21140367],[0.64964829 0.39664625],[0.74348953 0.24730296]
[0.33741293 0.21133272],[0.64960278 0.39661065],[0.74352339 0.24731014]
[0.33736282 0.21126162],[0.64955716 0.3965749 ],[0.74355715 0.24731719]
[0.33731261 0.21119039],[0.64951142 0.39653898],[0.74359082 0.24732408]
[0.33726229 0.21111902],[0.64946556 0.39650291],[0.7436244  0.24733084]
[0.33721188 0.2110475 ],[0.64941958 0.39646667],[0.74365789 0.24733744]
[0.33716137 0.21097585],[0.64937348 0.39643027],[0.74369128 0.24734391]
[0.33711077 0.21090405],[0.64932727 0.39639372],[0.74372458 0.24735022]
[0.33706006 0.21083212],[0.64928094 0.396357  ],[0.74375779 0.2473564 ]
[0.33700925 0.21076004],[0.64923449 0.39632012],[0.7437909  0.24736243]
[0.33695834 0.21068783],[0.64918793 0.39628308],[0.74382392 0.24736831]
[0.33690733 0.21061547],[0.64914124 0.39624588],[0.74385685 0.24737405]
[0.33685622 0.21054298],[0.64909444 0.39620851],[0.74388968 0.24737965]
[0.33680501 0.21047034],[0.64904752 0.39617099],[0.74392242 0.2473851 ]
[0.3367537  0.21039757],[0.64900049 0.39613331],[0.74395507 0.2473904 ]
[0.33670229 0.21032465],[0.64895333 0.39609547],[0.74398762 0.24739556]
[0.33665078 0.2102516 ],[0.64890606 0.39605746],[0.74402008 0.24740058]
[0.33659918 0.2101784 ],[0.64885867 0.3960193 ],[0.74405245 0.24740545]
[0.33654747 0.21010507],[0.64881116 0.39598097],[0.74408472 0.24741018]
[0.33649566 0.21003159],[0.64876354 0.39594248],[0.7441169  0.24741476]
[0.33644375 0.20995797],[0.6487158  0.39590384],[0.74414899 0.2474192 ]
[0.33639174 0.20988422],[0.64866794 0.39586503],[0.74418098 0.24742349]
[0.33633963 0.20981032],[0.64861996 0.39582606],[0.74421288 0.24742764]
[0.33628743 0.20973629],[0.64857186 0.39578693],[0.74424469 0.24743164]
[0.33623512 0.20966211],[0.64852365 0.39574764],[0.74427641 0.2474355 ]
[0.33618271 0.20958779],[0.64847532 0.39570819],[0.74430803 0.24743921]
[0.3361302  0.20951334],[0.64842687 0.39566858],[0.74433956 0.24744278]
[0.3360776  0.20943874],[0.6483783  0.39562881],[0.74437099 0.2474462 ]
[0.33602489 0.209364  ],[0.64832962 0.39558888],[0.74440233 0.24744948]
[0.33597208 0.20928913],[0.64828082 0.39554878],[0.74443358 0.24745262]
[0.33591917 0.20921411],[0.6482319  0.39550853],[0.74446474 0.24745561]
[0.33586617 0.20913895],[0.64818286 0.39546812],[0.7444958  0.24745845]
[0.33581306 0.20906366],[0.64813371 0.39542754],[0.74452677 0.24746115]
[0.33575985 0.20898822],[0.64808444 0.39538681],[0.74455764 0.24746371]
[0.33570655 0.20891264],[0.64803505 0.39534591],[0.74458842 0.24746612]
[0.33565314 0.20883693],[0.64798554 0.39530485],[0.74461911 0.24746838]
[0.33559963 0.20876107],[0.64793592 0.39526364],[0.74464971 0.24747051]
[0.33554603 0.20868507],[0.64788618 0.39522226],[0.74468021 0.24747248]
[0.33549232 0.20860894],[0.64783632 0.39518072],[0.74471062 0.24747431]
[0.33543851 0.20853266],[0.64778634 0.39513902],[0.74474093 0.247476  ]
[0.33538461 0.20845624],[0.64773625 0.39509716],[0.74477116 0.24747754]
[0.3353306  0.20837969],[0.64768603 0.39505514],[0.74480129 0.24747894]
[0.33527649 0.20830299],[0.6476357  0.39501296],[0.74483132 0.24748019]
[0.33522229 0.20822615],[0.64758526 0.39497062],[0.74486127 0.2474813 ]
[0.33516798 0.20814918],[0.64753469 0.39492812],[0.74489112 0.24748227]
[0.33511358 0.20807206],[0.64748401 0.39488546],[0.74492087 0.24748308]
[0.33505907 0.20799481],[0.64743321 0.39484264],[0.74495054 0.24748376]
[0.33500446 0.20791741],[0.6473823  0.39479965],[0.74498011 0.24748429]
[0.33494976 0.20783987],[0.64733126 0.39475651],[0.74500958 0.24748467]
[0.33489495 0.2077622 ],[0.64728011 0.39471321],[0.74503897 0.24748491]
[0.33484004 0.20768438],[0.64722884 0.39466974],[0.74506826 0.24748501]
[0.33478504 0.20760643],[0.64717746 0.39462612],[0.74509745 0.24748496]
[0.33472993 0.20752833],[0.64712595 0.39458233],[0.74512656 0.24748476]
[0.33467473 0.20745009],[0.64707433 0.39453838],[0.74515557 0.24748442]
[0.33461942 0.20737172],[0.64702259 0.39449428],[0.74518448 0.24748394]
[0.33456401 0.2072932 ],[0.64697074 0.39445001],[0.74521331 0.24748331]
[0.33450851 0.20721455],[0.64691877 0.39440558],[0.74524204 0.24748253]
[0.3344529  0.20713575],[0.64686668 0.394361  ],[0.74527068 0.24748161]
[0.3343972  0.20705682],[0.64681447 0.39431625],[0.74529922 0.24748055]
[0.33434139 0.20697774],[0.64676214 0.39427134],[0.74532767 0.24747934]
[0.33428548 0.20689853],[0.6467097  0.39422627],[0.74535603 0.24747799]
[0.33422948 0.20681917],[0.64665714 0.39418104],[0.74538429 0.24747649]
[0.33417337 0.20673968],[0.64660446 0.39413565],[0.74541247 0.24747485]
[0.33411717 0.20666005],[0.64655167 0.3940901 ],[0.74544054 0.24747306]
[0.33406086 0.20658027],[0.64649876 0.39404439],[0.74546853 0.24747113]
[0.33400445 0.20650036],[0.64644573 0.39399851],[0.74549642 0.24746905]
[0.33394795 0.2064203 ],[0.64639258 0.39395248],[0.74552422 0.24746683]
[0.33389134 0.20634011],[0.64633932 0.39390629],[0.74555192 0.24746446]
[0.33383463 0.20625978],[0.64628594 0.39385994],[0.74557954 0.24746195]
[0.33377783 0.2061793 ],[0.64623244 0.39381342],[0.74560705 0.2474593 ]
[0.33372092 0.20609869],[0.64617883 0.39376675],[0.74563448 0.2474565 ]
[0.33366392 0.20601794],[0.64612509 0.39371992],[0.74566181 0.24745355]
[0.33360681 0.20593705],[0.64607124 0.39367292],[0.74568905 0.24745046]
[0.3335496  0.20585602],[0.64601728 0.39362577],[0.7457162  0.24744722]
[0.3334923  0.20577484],[0.64596319 0.39357845],[0.74574325 0.24744384]
[0.33343489 0.20569353],[0.64590899 0.39353098],[0.74577021 0.24744032]
[0.33337738 0.20561208],[0.64585467 0.39348334],[0.74579708 0.24743665]
[0.33331978 0.20553049],[0.64580024 0.39343555],[0.74582385 0.24743283]
[0.33326207 0.20544876],[0.64574569 0.39338759],[0.74585053 0.24742888]
[0.33320426 0.20536689],[0.64569102 0.39333947],[0.74587711 0.24742477]
[0.33314636 0.20528488],[0.64563623 0.3932912 ],[0.74590361 0.24742052]
[0.33308835 0.20520273],[0.64558133 0.39324276],[0.74593001 0.24741613]
[0.33303024 0.20512044],[0.64552631 0.39319416],[0.74595631 0.24741159]
[0.33297204 0.20503801],[0.64547117 0.3931454 ],[0.74598253 0.24740691]
[0.33291373 0.20495544],[0.64541591 0.39309649],[0.74600865 0.24740208]
[0.33285532 0.20487273],[0.64536054 0.39304741],[0.74603467 0.24739711]
[0.33279681 0.20478989],[0.64530505 0.39299817],[0.74606061 0.24739199]
[0.33273821 0.2047069 ],[0.64524944 0.39294877],[0.74608645 0.24738673]
[0.3326795  0.20462377],[0.64519372 0.39289921],[0.7461122  0.24738132]
[0.33262069 0.2045405 ],[0.64513788 0.39284949],[0.74613785 0.24737577]
[0.33256178 0.2044571 ],[0.64508192 0.39279961],[0.74616341 0.24737007]
[0.33250278 0.20437355],[0.64502585 0.39274957],[0.74618888 0.24736423]
[0.33244367 0.20428986],[0.64496966 0.39269937],[0.74621425 0.24735824]
[0.33238446 0.20420604],[0.64491335 0.39264901],[0.74623954 0.24735211]
[0.33232515 0.20412207],[0.64485692 0.39259849],[0.74626472 0.24734583]
[0.33226574 0.20403797],[0.64480038 0.39254781],[0.74628982 0.24733941]
[0.33220624 0.20395372],[0.64474372 0.39249697],[0.74631482 0.24733285]
[0.33214663 0.20386934],[0.64468694 0.39244596],[0.74633973 0.24732614]
[0.33208692 0.20378482],[0.64463005 0.3923948 ],[0.74636454 0.24731928]
[0.33202711 0.20370015],[0.64457304 0.39234348],[0.74638927 0.24731228]
[0.3319672  0.20361535],[0.64451591 0.392292  ],[0.7464139  0.24730513]
[0.33190719 0.20353041],[0.64445867 0.39224036],[0.74643843 0.24729784]
[0.33184708 0.20344533],[0.6444013  0.39218855],[0.74646287 0.24729041]
[0.33178687 0.20336011],[0.64434383 0.39213659],[0.74648722 0.24728283]
[0.33172656 0.20327474],[0.64428623 0.39208447],[0.74651148 0.24727511]
[0.33166616 0.20318924],[0.64422852 0.39203218],[0.74653564 0.24726724]
[0.33160565 0.2031036 ],[0.64417069 0.39197974],[0.74655971 0.24725922]
[0.33154504 0.20301783],[0.64411274 0.39192714],[0.74658369 0.24725106]
[0.33148433 0.20293191],[0.64405468 0.39187437],[0.74660757 0.24724276]
[0.33142352 0.20284585],[0.6439965  0.39182145],[0.74663136 0.24723431]
[0.33136261 0.20275965],[0.64393821 0.39176837],[0.74665506 0.24722572]
[0.33130159 0.20267331],[0.64387979 0.39171512],[0.74667866 0.24721698]
[0.33124048 0.20258684],[0.64382126 0.39166172],[0.74670217 0.2472081 ]
[0.33117927 0.20250022],[0.64376262 0.39160815],[0.74672559 0.24719907]
[0.33111796 0.20241346],[0.64370385 0.39155443],[0.74674891 0.2471899 ]
[0.33105655 0.20232657],[0.64364497 0.39150055],[0.74677215 0.24718058]
[0.33099504 0.20223953],[0.64358597 0.3914465 ],[0.74679528 0.24717112]
[0.33093343 0.20215236],[0.64352686 0.3913923 ],[0.74681833 0.24716151]
[0.33087172 0.20206505],[0.64346763 0.39133793],[0.74684128 0.24715176]
[0.33080991 0.20197759],[0.64340828 0.39128341],[0.74686414 0.24714186]
[0.33074799 0.20189   ],[0.64334882 0.39122872],[0.7468869  0.24713182]
[0.33068598 0.20180227],[0.64328924 0.39117388],[0.74690958 0.24712163]
[0.33062387 0.2017144 ],[0.64322954 0.39111887],[0.74693215 0.2471113 ]
[0.33056166 0.20162639],[0.64316972 0.39106371],[0.74695464 0.24710083]
[0.33049934 0.20153824],[0.64310979 0.39100838],[0.74697703 0.24709021]
[0.33043693 0.20144995],[0.64304975 0.3909529 ],[0.74699933 0.24707944]
[0.33037442 0.20136152],[0.64298958 0.39089725],[0.74702154 0.24706853]
[0.3303118  0.20127295],[0.6429293  0.39084145],[0.74704365 0.24705748]
[0.33024909 0.20118424],[0.6428689  0.39078548],[0.74706567 0.24704628]
[0.33018628 0.20109539],[0.64280839 0.39072936],[0.7470876  0.24703493]
[0.33012336 0.20100641],[0.64274776 0.39067307],[0.74710943 0.24702344]
[0.33006035 0.20091728],[0.64268701 0.39061663],[0.74713117 0.24701181]
[0.32999723 0.20082802],[0.64262614 0.39056002],[0.74715282 0.24700003]
[0.32993402 0.20073861],[0.64256516 0.39050326],[0.74717437 0.2469881 ]
[0.3298707  0.20064907],[0.64250406 0.39044633],[0.74719583 0.24697603]
[0.32980729 0.20055939],[0.64244285 0.39038925],[0.7472172  0.24696382]
[0.32974377 0.20046956],[0.64238152 0.390332  ],[0.74723848 0.24695146]
[0.32968016 0.2003796 ],[0.64232007 0.3902746 ],[0.74725966 0.24693896]
[0.32961644 0.2002895 ],[0.64225851 0.39021703],[0.74728075 0.24692631]
[0.32955262 0.20019926],[0.64219683 0.39015931],[0.74730174 0.24691352]
[0.32948871 0.20010888],[0.64213503 0.39010142],[0.74732264 0.24690058]
[0.32942469 0.20001836],[0.64207311 0.39004338],[0.74734345 0.2468875 ]
[0.32936057 0.19992771],[0.64201108 0.38998517],[0.74736417 0.24687427]
[0.32929635 0.19983691],[0.64194894 0.38992681],[0.74738479 0.2468609 ]
[0.32923204 0.19974597],[0.64188667 0.38986828],[0.74740532 0.24684738]
[0.32916762 0.1996549 ],[0.64182429 0.3898096 ],[0.74742576 0.24683372]
[0.3291031  0.19956368],[0.6417618  0.38975075],[0.7474461  0.24681991]
[0.32903848 0.19947233],[0.64169918 0.38969175],[0.74746635 0.24680596]
[0.32897376 0.19938084],[0.64163645 0.38963258],[0.74748651 0.24679186]
[0.32890894 0.19928921],[0.64157361 0.38957326],[0.74750657 0.24677762]
[0.32884402 0.19919743],[0.64151064 0.38951377],[0.74752654 0.24676324]
[0.328779   0.19910552],[0.64144757 0.38945413],[0.74754642 0.24674871]
[0.32871388 0.19901347],[0.64138437 0.38939432],[0.74756621 0.24673403]
[0.32864866 0.19892129],[0.64132106 0.38933436],[0.7475859  0.24671921]
[0.32858334 0.19882896],[0.64125763 0.38927424],[0.7476055  0.24670425]
[0.32851792 0.19873649],[0.64119409 0.38921395],[0.747625   0.24668914]
[0.32845239 0.19864388],[0.64113042 0.38915351],[0.74764441 0.24667388]
[0.32838677 0.19855114],[0.64106665 0.38909291],[0.74766373 0.24665848]
[0.32832105 0.19845826],[0.64100275 0.38903214],[0.74768296 0.24664294]
[0.32825523 0.19836523],[0.64093874 0.38897122],[0.74770209 0.24662725]
[0.3281893  0.19827207],[0.64087462 0.38891014],[0.74772113 0.24661141]
[0.32812328 0.19817877],[0.64081037 0.38884889],[0.74774008 0.24659543]
[0.32805715 0.19808533],[0.64074601 0.38878749],[0.74775893 0.24657931]
[0.32799093 0.19799175],[0.64068154 0.38872593],[0.74777769 0.24656304]
[0.3279246  0.19789803],[0.64061695 0.38866421],[0.74779636 0.24654663]
[0.32785818 0.19780417],[0.64055224 0.38860232],[0.74781494 0.24653007]
[0.32779165 0.19771018],[0.64048741 0.38854028],[0.74783342 0.24651337]
[0.32772503 0.19761604],[0.64042247 0.38847808],[0.74785181 0.24649652]
[0.3276583  0.19752177],[0.64035741 0.38841572],[0.7478701  0.24647953]
[0.32759147 0.19742735],[0.64029224 0.3883532 ],[0.7478883  0.24646239]
[0.32752454 0.1973328 ],[0.64022695 0.38829052],[0.74790641 0.24644511]
[0.32745752 0.19723811],[0.64016154 0.38822767],[0.74792443 0.24642768]
[0.32739039 0.19714328],[0.64009602 0.38816467],[0.74794235 0.24641011]
[0.32732316 0.19704831],[0.64003038 0.38810151],[0.74796018 0.24639239]
[0.32725583 0.1969532 ],[0.63996463 0.38803819],[0.74797792 0.24637453]
[0.3271884  0.19685795],[0.63989876 0.38797471],[0.74799556 0.24635653]
[0.32712087 0.19676257],[0.63983277 0.38791107],[0.74801312 0.24633837]
[0.32705324 0.19666704],[0.63976667 0.38784727],[0.74803057 0.24632008]
[0.3269855  0.19657138],[0.63970045 0.38778332],[0.74804794 0.24630164]
[0.32691767 0.19647558],[0.63963411 0.3877192 ],[0.74806521 0.24628305]
[0.32684974 0.19637963],[0.63956766 0.38765492],[0.74808239 0.24626432]
[0.32678171 0.19628355],[0.63950109 0.38759048],[0.74809948 0.24624545]
[0.32671357 0.19618733],[0.63943441 0.38752588],[0.74811647 0.24622643]
[0.32664534 0.19609098],[0.63936761 0.38746112],[0.74813337 0.24620726]
[0.326577   0.19599448],[0.63930069 0.38739621],[0.74815018 0.24618795]
[0.32650857 0.19589784],[0.63923366 0.38733113],[0.74816689 0.2461685 ]
