0.6460996058424984,0.8388297585794189,1.0
[0.31015937 0.19543272],[0.70945937 0.21906817],[0.62126477 0.37184259]
[0.30992771 0.19523759],[0.7092241  0.21882816],[0.62101631 0.37159815]
[0.30969538 0.19504191],[0.70898816 0.21858747],[0.62076713 0.37135301]
[0.30946238 0.19484568],[0.70875154 0.21834609],[0.62051724 0.37110718]
[0.30922871 0.19464891],[0.70851425 0.21810403],[0.62026664 0.37086065]
[0.30899437 0.19445159],[0.70827629 0.21786129],[0.62001533 0.37061342]
[0.30875937 0.19425373],[0.70803765 0.21761787],[0.6197633  0.37036549]
[0.30852369 0.19405532],[0.70779834 0.21737376],[0.61951056 0.37011687]
[0.30828735 0.19385637],[0.70755835 0.21712897],[0.6192571  0.36986755]
[0.30805034 0.19365687],[0.70731769 0.2168835 ],[0.61900294 0.36961753]
[0.30781266 0.19345682],[0.70707636 0.21663734],[0.61874806 0.36936682]
[0.30757431 0.19325623],[0.70683435 0.2163905 ],[0.61849247 0.36911541]
[0.3073353  0.19305509],[0.70659167 0.21614298],[0.61823617 0.36886331]
[0.30709561 0.19285341],[0.70634832 0.21589478],[0.61797915 0.3686105 ]
[0.30685526 0.19265119],[0.70610429 0.2156459 ],[0.61772143 0.36835701]
[0.30661424 0.19244842],[0.70585959 0.21539633],[0.61746299 0.36810281]
[0.30637255 0.19224511],[0.70561422 0.21514608],[0.61720384 0.36784792]
[0.30613019 0.19204125],[0.70536817 0.21489515],[0.61694398 0.36759234]
[0.30588717 0.19183685],[0.70512145 0.21464354],[0.6166834  0.36733605]
[0.30564347 0.1916319 ],[0.70487405 0.21439125],[0.61642212 0.36707908]
[0.30539911 0.19142641],[0.70462599 0.21413828],[0.61616012 0.3668214 ]
[0.30515408 0.19122038],[0.70437725 0.21388462],[0.61589741 0.36656304]
[0.30490839 0.19101381],[0.70412783 0.21363029],[0.61563399 0.36630397]
[0.30466202 0.19080669],[0.70387775 0.21337527],[0.61536986 0.36604422]
[0.30441499 0.19059903],[0.70362699 0.21311958],[0.61510502 0.36578376]
[0.30416729 0.19039082],[0.70337556 0.2128632 ],[0.61483947 0.36552261]
[0.30391892 0.19018208],[0.70312345 0.21260614],[0.6145732  0.36526077]
[0.30366988 0.18997279],[0.70287068 0.21234841],[0.61430623 0.36499823]
[0.30342017 0.18976296],[0.70261723 0.21208999],[0.61403854 0.364735  ]
[0.3031698  0.18955259],[0.70236311 0.21183089],[0.61377014 0.36447108]
[0.30291876 0.18934167],[0.70210832 0.21157111],[0.61350103 0.36420645]
[0.30266705 0.18913022],[0.70185285 0.21131066],[0.61323121 0.36394114]
[0.30241468 0.18891822],[0.70159671 0.21104952],[0.61296069 0.36367513]
[0.30216163 0.18870568],[0.7013399 0.2107877],[0.61268945 0.36340843]
[0.30190792 0.1884926 ],[0.70108242 0.21052521],[0.61241749 0.36314103]
[0.30165355 0.18827898],[0.70082427 0.21026203],[0.61214483 0.36287294]
[0.3013985  0.18806482],[0.70056544 0.20999818],[0.61187146 0.36260416]
[0.30114279 0.18785012],[0.70030594 0.20973365],[0.61159738 0.36233468]
[0.30088641 0.18763488],[0.70004577 0.20946843],[0.61132259 0.36206451]
[0.30062936 0.1874191 ],[0.69978493 0.20920254],[0.61104709 0.36179365]
[0.30037165 0.18720278],[0.69952342 0.20893597],[0.61077087 0.36152209]
[0.30011326 0.18698592],[0.69926124 0.20866872],[0.61049395 0.36124984]
[0.29985422 0.18676852],[0.69899838 0.2084008 ],[0.61021632 0.3609769 ]
[0.2995945  0.18655058],[0.69873486 0.20813219],[0.60993798 0.36070326]
[0.29933412 0.1863321 ],[0.69847066 0.20786291],[0.60965893 0.36042894]
[0.29907307 0.18611309],[0.69820579 0.20759295],[0.60937917 0.36015392]
[0.29881135 0.18589353],[0.69794025 0.20732231],[0.6090987 0.3598782]
[0.29854896 0.18567344],[0.69767404 0.207051  ],[0.60881752 0.3596018 ]
[0.29828591 0.18545281],[0.69740715 0.206779  ],[0.60853563 0.3593247 ]
[0.2980222  0.18523164],[0.6971396  0.20650633],[0.60825303 0.35904692]
[0.29775781 0.18500993],[0.69687138 0.20623298],[0.60796972 0.35876844]
[0.29749276 0.18478768],[0.69660248 0.20595896],[0.60768571 0.35848926]
[0.29722704 0.1845649 ],[0.69633292 0.20568425],[0.60740098 0.3582094 ]
[0.29696066 0.18434158],[0.69606268 0.20540887],[0.60711555 0.35792885]
[0.29669361 0.18411772],[0.69579177 0.20513282],[0.6068294 0.3576476]
[0.29642589 0.18389333],[0.6955202  0.20485608],[0.60654255 0.35736566]
[0.2961575 0.1836684],[0.69524795 0.20457867],[0.60625499 0.35708303]
[0.29588845 0.18344293],[0.69497503 0.20430059],[0.60596672 0.35679972]
[0.29561874 0.18321693],[0.69470144 0.20402183],[0.60567774 0.35651571]
[0.29534835 0.18299039],[0.69442719 0.20374239],[0.60538806 0.356231  ]
[0.2950773  0.18276331],[0.69415226 0.20346227],[0.60509766 0.35594561]
[0.29480559 0.1825357 ],[0.69387666 0.20318148],[0.60480656 0.35565953]
[0.2945332  0.18230756],[0.69360039 0.20290002],[0.60451475 0.35537276]
[0.29426016 0.18207887],[0.69332345 0.20261788],[0.60422223 0.3550853 ]
[0.29398644 0.18184966],[0.69304585 0.20233506],[0.603929   0.35479715]
[0.29371206 0.18161991],[0.69276757 0.20205157],[0.60363507 0.35450831]
[0.29343701 0.18138962],[0.69248862 0.2017674 ],[0.60334042 0.35421877]
[0.2931613 0.1811588],[0.692209   0.20148256],[0.60304507 0.35392855]
[0.29288492 0.18092745],[0.69192872 0.20119704],[0.60274901 0.35363764]
[0.29260788 0.18069556],[0.69164776 0.20091085],[0.60245225 0.35334604]
[0.29233017 0.18046313],[0.69136614 0.20062398],[0.60215477 0.35305375]
[0.29205179 0.18023018],[0.69108384 0.20033644],[0.60185659 0.35276078]
[0.29177275 0.17999669],[0.69080088 0.20004822],[0.6015577  0.35246711]
[0.29149305 0.17976267],[0.69051725 0.19975933],[0.60125811 0.35217275]
[0.29121267 0.17952811],[0.69023294 0.19946977],[0.60095781 0.35187771]
[0.29093164 0.17929302],[0.68994797 0.19917953],[0.6006568  0.35158198]
[0.29064993 0.1790574 ],[0.68966233 0.19888862],[0.60035508 0.35128555]
[0.29036756 0.17882125],[0.68937602 0.19859703],[0.60005265 0.35098844]
[0.29008453 0.17858457],[0.68908905 0.19830477],[0.59974952 0.35069065]
[0.28980083 0.17834735],[0.6888014  0.19801184],[0.59944569 0.35039216]
[0.28951647 0.1781096 ],[0.68851309 0.19771824],[0.59914114 0.35009299]
[0.28923144 0.17787132],[0.6882241  0.19742396],[0.59883589 0.34979313]
[0.28894574 0.17763251],[0.68793445 0.197129  ],[0.59852994 0.34949258]
[0.28865938 0.17739317],[0.68764413 0.19683338],[0.59822327 0.34919134]
[0.28837236 0.1771533 ],[0.68735314 0.19653708],[0.5979159  0.34888942]
[0.28808467 0.17691289],[0.68706148 0.19624011],[0.59760783 0.3485868 ]
[0.28779631 0.17667196],[0.68676916 0.19594247],[0.59729904 0.34828351]
[0.28750729 0.17643049],[0.68647616 0.19564416],[0.59698956 0.34797952]
[0.28721761 0.1761885 ],[0.6861825  0.19534517],[0.59667936 0.34767485]
[0.28692726 0.17594598],[0.68588817 0.19504551],[0.59636846 0.34736949]
[0.28663625 0.17570293],[0.68559318 0.19474518],[0.59605686 0.34706345]
[0.28634457 0.17545934],[0.68529751 0.19444418],[0.59574455 0.34675671]
[0.28605222 0.17521523],[0.68500118 0.1941425 ],[0.59543153 0.3464493 ]
[0.28575922 0.17497059],[0.68470418 0.19384016],[0.59511781 0.34614119]
[0.28546554 0.17472543],[0.68440651 0.19353714],[0.59480338 0.3458324 ]
[0.28517121 0.17447973],[0.68410817 0.19323345],[0.59448825 0.34552293]
[0.28487621 0.1742335 ],[0.68380917 0.19292909],[0.59417241 0.34521277]
[0.28458054 0.17398675],[0.6835095  0.19262406],[0.59385586 0.34490192]
[0.28428421 0.17373947],[0.68320916 0.19231836],[0.59353862 0.34459039]
[0.28398722 0.17349166],[0.68290815 0.19201199],[0.59322066 0.34427817]
[0.28368956 0.17324333],[0.68260648 0.19170495],[0.592902   0.34396527]
[0.28339124 0.17299447],[0.68230414 0.19139724],[0.59258264 0.34365168]
[0.28309226 0.17274508],[0.68200113 0.19108886],[0.59226257 0.34333741]
[0.28279261 0.17249517],[0.68169746 0.19077981],[0.5919418  0.34302245]
[0.28249229 0.17224472],[0.68139312 0.19047008],[0.59162032 0.34270681]
[0.28219132 0.17199376],[0.68108811 0.19015969],[0.59129814 0.34239048]
[0.28188968 0.17174226],[0.68078243 0.18984863],[0.59097525 0.34207347]
[0.28158737 0.17149024],[0.68047609 0.1895369 ],[0.59065166 0.34175578]
[0.2812844 0.1712377],[0.68016909 0.1892245 ],[0.59032737 0.3414374 ]
[0.28098077 0.17098463],[0.67986141 0.18891143],[0.59000237 0.34111834]
[0.28067648 0.17073104],[0.67955307 0.18859769],[0.58967666 0.3407986 ]
[0.28037152 0.17047692],[0.67924406 0.18828329],[0.58935026 0.34047817]
[0.2800659  0.17022227],[0.67893439 0.18796821],[0.58902314 0.34015706]
[0.27975961 0.16996711],[0.67862405 0.18765247],[0.58869533 0.33983526]
[0.27945266 0.16971142],[0.67831304 0.18733605],[0.58836681 0.33951279]
[0.27914505 0.1694552 ],[0.67800137 0.18701897],[0.58803759 0.33918963]
[0.27883678 0.16919846],[0.67768903 0.18670122],[0.58770766 0.33886578]
[0.27852784 0.1689412 ],[0.67737603 0.18638281],[0.58737703 0.33854126]
[0.27821824 0.16868341],[0.67706235 0.18606372],[0.58704569 0.33821605]
[0.27790798 0.1684251 ],[0.67674802 0.18574397],[0.58671366 0.33789016]
[0.27759705 0.16816627],[0.67643302 0.18542355],[0.58638092 0.33756359]
[0.27728546 0.16790692],[0.67611735 0.18510246],[0.58604747 0.33723634]
[0.27697321 0.16764705],[0.67580101 0.18478071],[0.58571332 0.3369084 ]
[0.27666029 0.16738665],[0.67548402 0.18445829],[0.58537847 0.33657978]
[0.27634672 0.16712573],[0.67516635 0.1841352 ],[0.58504292 0.33625049]
[0.27603248 0.16686429],[0.67484802 0.18381144],[0.58470666 0.33592051]
[0.27571758 0.16660233],[0.67452903 0.18348702],[0.58436971 0.33558985]
[0.27540201 0.16633984],[0.67420937 0.18316193],[0.58403204 0.33525851]
[0.27508579 0.16607684],[0.67388904 0.18283618],[0.58369368 0.33492648]
[0.2747689  0.16581332],[0.67356805 0.18250976],[0.58335461 0.33459378]
[0.27445135 0.16554927],[0.67324639 0.18218267],[0.58301484 0.3342604 ]
[0.27413313 0.16528471],[0.67292407 0.18185492],[0.58267437 0.33392634]
[0.27381426 0.16501962],[0.67260109 0.1815265 ],[0.5823332  0.33359159]
[0.27349472 0.16475402],[0.67227744 0.18119742],[0.58199132 0.33325617]
[0.27317452 0.1644879 ],[0.67195312 0.18086767],[0.58164874 0.33292007]
[0.27285366 0.16422125],[0.67162814 0.18053726],[0.58130546 0.33258329]
[0.27253214 0.16395409],[0.6713025  0.18020618],[0.58096147 0.33224583]
[0.27220996 0.16368641],[0.67097619 0.17987443],[0.58061679 0.33190769]
[0.27188711 0.16341821],[0.67064921 0.17954202],[0.5802714  0.33156887]
[0.27156361 0.1631495 ],[0.67032158 0.17920895],[0.57992531 0.33122937]
[0.27123944 0.16288026],[0.66999327 0.17887521],[0.57957852 0.33088919]
[0.27091461 0.16261051],[0.66966431 0.17854081],[0.57923103 0.33054834]
[0.27058912 0.16234024],[0.66933468 0.17820575],[0.57888283 0.3302068 ]
[0.27026297 0.16206945],[0.66900438 0.17787002],[0.57853394 0.32986459]
[0.26993615 0.16179815],[0.66867342 0.17753362],[0.57818434 0.3295217 ]
[0.26960868 0.16152633],[0.6683418  0.17719657],[0.57783404 0.32917813]
[0.26928054 0.16125399],[0.66800951 0.17685885],[0.57748304 0.32883389]
[0.26895175 0.16098114],[0.66767656 0.17652046],[0.57713134 0.32848897]
[0.26862229 0.16070777],[0.66734295 0.17618142],[0.57677894 0.32814337]
[0.26829217 0.16043388],[0.66700867 0.17584171],[0.57642583 0.32779709]
[0.26796139 0.16015948],[0.66667373 0.17550134],[0.57607203 0.32745014]
[0.26762996 0.15988457],[0.66633813 0.1751603 ],[0.57571752 0.3271025 ]
[0.26729786 0.15960914],[0.66600186 0.1748186 ],[0.57536232 0.3267542 ]
[0.2669651  0.15933319],[0.66566493 0.17447625],[0.57500641 0.32640521]
[0.26663168 0.15905673],[0.66532733 0.17413322],[0.5746498  0.32605555]
[0.2662976  0.15877976],[0.66498908 0.17378954],[0.57429249 0.32570522]
[0.26596286 0.15850227],[0.66465016 0.1734452 ],[0.57393448 0.32535421]
[0.26562746 0.15822427],[0.66431057 0.17310019],[0.57357577 0.32500252]
[0.26529139 0.15794575],[0.66397032 0.17275452],[0.57321636 0.32465015]
[0.26495467 0.15766672],[0.66362942 0.17240819],[0.57285625 0.32429712]
[0.26461729 0.15738718],[0.66328784 0.1720612 ],[0.57249544 0.3239434 ]
[0.26427925 0.15710712],[0.66294561 0.17171355],[0.57213393 0.32358901]
[0.26394055 0.15682655],[0.66260271 0.17136524],[0.57177172 0.32323395]
[0.26360119 0.15654547],[0.66225915 0.17101627],[0.57140881 0.32287821]
[0.26326117 0.15626388],[0.66191493 0.17066664],[0.5710452 0.3225218]
[0.26292049 0.15598178],[0.66157004 0.17031635],[0.57068089 0.32216471]
[0.26257915 0.15569916],[0.66122449 0.16996539],[0.57031588 0.32180695]
[0.26223715 0.15541603],[0.66087828 0.16961378],[0.56995017 0.32144851]
[0.26189449 0.1551324 ],[0.66053141 0.16926151],[0.56958376 0.3210894 ]
[0.26155118 0.15484825],[0.66018387 0.16890858],[0.56921665 0.32072962]
[0.2612072  0.15456359],[0.65983568 0.16855499],[0.56884884 0.32036917]
[0.26086256 0.15427842],[0.65948682 0.16820074],[0.56848034 0.32000804]
[0.26051727 0.15399274],[0.6591373  0.16784584],[0.56811113 0.31964623]
[0.26017131 0.15370655],[0.65878712 0.16749027],[0.56774123 0.31928376]
[0.2598247  0.15341985],[0.65843627 0.16713404],[0.56737062 0.31892061]
[0.25947743 0.15313264],[0.65808476 0.16677716],[0.56699932 0.31855679]
[0.2591295  0.15284492],[0.6577326  0.16641962],[0.56662731 0.3181923 ]
[0.25878091 0.15255669],[0.65737977 0.16606142],[0.56625461 0.31782713]
[0.25843166 0.15226796],[0.65702628 0.16570256],[0.56588121 0.3174613 ]
[0.25808175 0.15197871],[0.65667212 0.16534305],[0.56550711 0.31709479]
[0.25773119 0.15168896],[0.65631731 0.16498288],[0.56513231 0.31672761]
[0.25737996 0.1513987 ],[0.65596184 0.16462205],[0.56475682 0.31635976]
[0.25702808 0.15110794],[0.6556057  0.16426056],[0.56438062 0.31599123]
[0.25667554 0.15081666],[0.6552489  0.16389842],[0.56400373 0.31562204]
[0.25632234 0.15052488],[0.65489144 0.16353562],[0.56362614 0.31525217]
[0.25596848 0.15023259],[0.65453332 0.16317216],[0.56324785 0.31488164]
[0.25561397 0.1499398 ],[0.65417454 0.16280805],[0.56286886 0.31451043]
[0.25525879 0.14964649],[0.6538151  0.16244328],[0.56248917 0.31413856]
[0.25490296 0.14935269],[0.653455   0.16207785],[0.56210879 0.31376601]
[0.25454647 0.14905837],[0.65309424 0.16171177],[0.56172771 0.31339279]
[0.25418932 0.14876355],[0.65273282 0.16134503],[0.56134593 0.31301891]
[0.25383152 0.14846823],[0.65237073 0.16097764],[0.56096345 0.31264435]
[0.25347306 0.1481724 ],[0.65200799 0.16060959],[0.56058028 0.31226913]
[0.25311393 0.14787607],[0.65164459 0.16024089],[0.5601964  0.31189323]
[0.25275416 0.14757923],[0.65128052 0.15987153],[0.55981183 0.31151667]
[0.25239372 0.14728189],[0.6509158  0.15950152],[0.55942657 0.31113944]
[0.25203263 0.14698404],[0.65055041 0.15913086],[0.5590406  0.31076154]
[0.25167088 0.14668569],[0.65018437 0.15875953],[0.55865394 0.31038297]
[0.25130847 0.14638684],[0.64981766 0.15838756],[0.55826658 0.31000373]
[0.2509454  0.14608748],[0.6494503  0.15801493],[0.55787852 0.30962382]
[0.25058168 0.14578762],[0.64908227 0.15764165],[0.55748977 0.30924325]
[0.2502173  0.14548726],[0.64871359 0.15726771],[0.55710032 0.30886201]
[0.24985227 0.1451864 ],[0.64834425 0.15689312],[0.55671017 0.3084801 ]
[0.24948657 0.14488503],[0.64797424 0.15651788],[0.55631933 0.30809752]
[0.24912022 0.14458316],[0.64760358 0.15614198],[0.55592779 0.30771428]
[0.24875322 0.14428079],[0.64723226 0.15576543],[0.55553555 0.30733037]
[0.24838556 0.14397792],[0.64686028 0.15538823],[0.55514262 0.30694579]
[0.24801724 0.14367455],[0.64648763 0.15501037],[0.55474899 0.30656055]
[0.24764826 0.14337068],[0.64611433 0.15463187],[0.55435466 0.30617464]
[0.24727863 0.14306631],[0.64574038 0.15425271],[0.55395964 0.30578806]
[0.24690834 0.14276143],[0.64536576 0.1538729 ],[0.55356392 0.30540082]
[0.24653739 0.14245606],[0.64499048 0.15349243],[0.5531675  0.30501291]
[0.24616579 0.14215019],[0.64461454 0.15311132],[0.55277039 0.30462433]
[0.24579353 0.14184382],[0.64423795 0.15272955],[0.55237258 0.30423509]
[0.24542062 0.14153695],[0.6438607  0.15234714],[0.55197408 0.30384519]
[0.24504705 0.14122958],[0.64348278 0.15196407],[0.55157488 0.30345462]
[0.24467282 0.14092171],[0.64310421 0.15158035],[0.55117499 0.30306338]
[0.24429794 0.14061334],[0.64272498 0.15119598],[0.5507744  0.30267148]
[0.24392241 0.14030448],[0.6423451  0.15081096],[0.55037311 0.30227892]
[0.24354621 0.13999512],[0.64196455 0.15042529],[0.54997113 0.30188569]
[0.24316937 0.13968526],[0.64158335 0.15003897],[0.54956845 0.3014918 ]
[0.24279186 0.1393749 ],[0.64120148 0.149652  ],[0.54916508 0.30109724]
[0.2424137  0.13906405],[0.64081896 0.14926438],[0.54876101 0.30070202]
[0.24203489 0.1387527 ],[0.64043579 0.14887611],[0.54835625 0.30030614]
[0.24165542 0.13844085],[0.64005195 0.14848719],[0.5479508  0.29990959]
[0.24127529 0.13812851],[0.63966746 0.14809763],[0.54754464 0.29951238]
[0.24089451 0.13781568],[0.6392823  0.14770741],[0.5471378  0.29911451]
[0.24051308 0.13750234],[0.63889649 0.14731654],[0.54673026 0.29871597]
[0.24013099 0.13718851],[0.63851003 0.14692503],[0.54632202 0.29831677]
[0.23974824 0.13687419],[0.6381229  0.14653287],[0.54591309 0.29791691]
[0.23936484 0.13655937],[0.63773512 0.14614006],[0.54550346 0.29751639]
[0.23898079 0.13624406],[0.63734668 0.1457466 ],[0.54509314 0.2971152 ]
[0.23859608 0.13592826],[0.63695759 0.1453525 ],[0.54468213 0.29671336]
[0.23821071 0.13561196],[0.63656783 0.14495774],[0.54427042 0.29631085]
[0.2378247  0.13529517],[0.63617742 0.14456234],[0.54385802 0.29590768]
[0.23743802 0.13497788],[0.63578635 0.14416629],[0.54344492 0.29550385]
[0.2370507 0.1346601],[0.63539463 0.1437696 ],[0.54303113 0.29509935]
[0.23666271 0.13434183],[0.63500225 0.14337226],[0.54261665 0.2946942 ]
[0.23627408 0.13402307],[0.63460921 0.14297427],[0.54220147 0.29428839]
[0.23588479 0.13370382],[0.63421552 0.14257564],[0.5417856  0.29388191]
[0.23549485 0.13338407],[0.63382117 0.14217636],[0.54136904 0.29347478]
[0.23510425 0.13306383],[0.63342616 0.14177643],[0.54095178 0.29306698]
[0.234713   0.13274311],[0.6330305  0.14137586],[0.54053383 0.29265853]
[0.2343211  0.13242189],[0.63263418 0.14097464],[0.54011518 0.29224942]
[0.23392854 0.13210018],[0.6322372  0.14057278],[0.53969584 0.29183964]
[0.23353533 0.13177798],[0.63183957 0.14017027],[0.53927581 0.29142921]
[0.23314146 0.13145529],[0.63144128 0.13976712],[0.53885509 0.29101812]
[0.23274694 0.13113211],[0.63104234 0.13936332],[0.53843367 0.29060637]
[0.23235177 0.13080844],[0.63064274 0.13895888],[0.53801156 0.29019396]
[0.23195595 0.13048429],[0.63024248 0.13855379],[0.53758876 0.2897809 ]
[0.23155947 0.13015964],[0.62984157 0.13814806],[0.53716526 0.28936717]
[0.23116234 0.12983451],[0.62944    0.13774169],[0.53674107 0.28895279]
[0.23076455 0.12950889],[0.62903778 0.13733467],[0.53631619 0.28853775]
[0.23036612 0.12918278],[0.6286349  0.13692701],[0.53589062 0.28812205]
[0.22996703 0.12885618],[0.62823137 0.1365187 ],[0.53546436 0.28770569]
[0.22956729 0.1285291 ],[0.62782718 0.13610976],[0.5350374  0.28728868]
[0.22916689 0.12820153],[0.62742234 0.13570017],[0.53460975 0.28687101]
[0.22876584 0.12787347],[0.62701684 0.13528993],[0.53418141 0.28645269]
[0.22836415 0.12754493],[0.62661069 0.13487906],[0.53375238 0.2860337 ]
[0.22796179 0.1272159 ],[0.62620388 0.13446754],[0.53332265 0.28561406]
[0.22755879 0.12688639],[0.62579642 0.13405538],[0.53289224 0.28519377]
[0.22715513 0.12655639],[0.6253883  0.13364258],[0.53246113 0.28477282]
[0.22675082 0.1262259 ],[0.62497953 0.13322913],[0.53202933 0.28435121]
[0.22634586 0.12589493],[0.6245701  0.13281505],[0.53159684 0.28392895]
[0.22594025 0.12556348],[0.62416002 0.13240032],[0.53116366 0.28350603]
[0.22553399 0.12523154],[0.62374929 0.13198496],[0.53072978 0.28308246]
[0.22512707 0.12489912],[0.6233379  0.13156895],[0.53029522 0.28265823]
[0.22471951 0.12456622],[0.62292586 0.1311523 ],[0.52985996 0.28223335]
[0.22431129 0.12423283],[0.62251316 0.13073501],[0.52942402 0.28180782]
[0.22390242 0.12389896],[0.62209981 0.13031709],[0.52898738 0.28138163]
[0.2234929  0.12356461],[0.6216858  0.12989852],[0.52855005 0.28095478]
[0.22308272 0.12322978],[0.62127114 0.12947931],[0.52811204 0.28052728]
[0.2226719  0.12289446],[0.62085583 0.12905946],[0.52767333 0.28009913]
[0.22226042 0.12255866],[0.62043986 0.12863898],[0.52723393 0.27967033]
[0.2218483  0.12222238],[0.62002324 0.12821785],[0.52679384 0.27924087]
[0.22143552 0.12188562],[0.61960597 0.12779609],[0.52635306 0.27881076]
[0.22102209 0.12154838],[0.61918804 0.12737368],[0.52591159 0.27838   ]
[0.22060802 0.12121066],[0.61876946 0.12695064],[0.52546943 0.27794858]
[0.22019329 0.12087246],[0.61835023 0.12652696],[0.52502658 0.27751652]
[0.21977791 0.12053378],[0.61793034 0.12610265],[0.52458304 0.2770838 ]
[0.21936188 0.12019462],[0.6175098  0.12567769],[0.52413882 0.27665042]
[0.2189452  0.11985498],[0.61708861 0.1252521 ],[0.5236939 0.2762164]
[0.21852787 0.11951486],[0.61666677 0.12482587],[0.52324829 0.27578173]
[0.21810989 0.11917427],[0.61624427 0.124399  ],[0.52280199 0.2753464 ]
[0.21769125 0.11883319],[0.61582112 0.1239715 ],[0.52235501 0.27491043]
[0.21727197 0.11849164],[0.61539732 0.12354336],[0.52190733 0.2744738 ]
[0.21685204 0.11814961],[0.61497286 0.12311458],[0.52145897 0.27403652]
[0.21643146 0.1178071 ],[0.61454775 0.12268517],[0.52100992 0.2735986 ]
[0.21601023 0.11746412],[0.61412199 0.12225512],[0.52056018 0.27316002]
[0.21558835 0.11712066],[0.61369558 0.12182444],[0.52010975 0.27272079]
[0.21516582 0.11677673],[0.61326851 0.12139312],[0.51965863 0.27228092]
[0.21474264 0.11643231],[0.6128408  0.12096117],[0.51920682 0.27184039]
[0.21431882 0.11608743],[0.61241243 0.12052858],[0.51875432 0.27139922]
[0.21389434 0.11574206],[0.61198341 0.12009535],[0.51830114 0.27095739]
[0.21346921 0.11539623],[0.61155373 0.1196615 ],[0.51784727 0.27051492]
[0.21304344 0.11504992],[0.61112341 0.119227  ],[0.51739271 0.2700718 ]
[0.21261701 0.11470313],[0.61069243 0.11879188],[0.51693746 0.26962803]
[0.21218994 0.11435587],[0.61026081 0.11835612],[0.51648152 0.26918362]
[0.21176222 0.11400814],[0.60982853 0.11791972],[0.5160249  0.26873855]
[0.21133385 0.11365993],[0.6093956 0.1174827],[0.51556759 0.26829284]
[0.21090483 0.11331125],[0.60896201 0.11704504],[0.51510959 0.26784648]
[0.21047516 0.1129621 ],[0.60852778 0.11660675],[0.51465091 0.26739948]
[0.21023964 0.11277074],[0.5153855 0.2671503],[0.607376  0.1162516]
[0.20980897 0.11242086],[0.51589866 0.26703895],[0.60691327 0.11609607]
[0.20937765 0.11207051],[0.51641114 0.26692695],[0.60644988 0.11593991]
[0.20894569 0.11171968],[0.51692293 0.26681431],[0.60598585 0.11578312]
[0.20851307 0.11136839],[0.51743404 0.26670103],[0.60552116 0.11562569]
[0.20807981 0.11101662],[0.51794447 0.26658709],[0.60505582 0.11546763]
[0.2076459  0.11066438],[0.51845421 0.26647251],[0.60458983 0.11530893]
[0.20721134 0.11031167],[0.51896326 0.26635729],[0.60412318 0.11514961]
[0.20677613 0.1099585 ],[0.51947163 0.26624141],[0.60365588 0.11498965]
[0.20634028 0.10960485],[0.51997932 0.2661249 ],[0.60318793 0.11482905]
[0.20590378 0.10925074],[0.52048632 0.26600773],[0.60271932 0.11466783]
[0.20546663 0.10889615],[0.52099264 0.26588992],[0.60225006 0.11450597]
[0.20502883 0.1085411 ],[0.52149827 0.26577146],[0.60178015 0.11434348]
[0.20459039 0.10818558],[0.52200322 0.26565235],[0.60130959 0.11418036]
[0.2041513  0.10782959],[0.52250748 0.2655326 ],[0.60083837 0.11401661]
[0.20371156 0.10747313],[0.52301106 0.2654122 ],[0.60036651 0.11385222]
[0.20327118 0.10711621],[0.52351396 0.26529115],[0.59989398 0.11368721]
[0.20283015 0.10675882],[0.52401617 0.26516945],[0.59942081 0.11352156]
[0.20238847 0.10640096],[0.5245177  0.26504711],[0.59894698 0.11335528]
[0.20194615 0.10604264],[0.52501854 0.26492412],[0.5984725  0.11318838]
[0.20150317 0.10568385],[0.5255187  0.26480048],[0.59799737 0.11302084]
[0.20105956 0.1053246 ],[0.52601817 0.26467619],[0.59752159 0.11285267]
[0.20061529 0.10496488],[0.52651696 0.26455126],[0.59704515 0.11268387]
[0.20017038 0.10460469],[0.52701506 0.26442568],[0.59656806 0.11251444]
[0.19972483 0.10424405],[0.52751249 0.26429944],[0.59609032 0.11234438]
[0.19927862 0.10388293],[0.52800922 0.26417256],[0.59561193 0.11217369]
[0.19883177 0.10352136],[0.52850528 0.26404504],[0.59513288 0.11200237]
[0.19838428 0.10315932],[0.52900064 0.26391686],[0.59465319 0.11183042]
[0.19793614 0.10279681],[0.52949533 0.26378803],[0.59417284 0.11165785]
[0.19748735 0.10243385],[0.52998933 0.26365856],[0.59369183 0.11148464]
[0.19703792 0.10207042],[0.53048264 0.26352843],[0.59321018 0.1113108 ]
[0.19658784 0.10170653],[0.53097528 0.26339766],[0.59272787 0.11113634]
[0.19613712 0.10134218],[0.53146722 0.26326624],[0.59224491 0.11096125]
[0.19568575 0.10097736],[0.53195849 0.26313417],[0.5917613  0.11078553]
[0.19523374 0.10061209],[0.53244907 0.26300145],[0.59127704 0.11060918]
[0.19478108 0.10024635],[0.53293896 0.26286808],[0.59079212 0.1104322 ]
[0.19432778 0.09988016],[0.53342818 0.26273406],[0.59030655 0.1102546 ]
[0.19387383 0.0995135 ],[0.5339167  0.26259939],[0.58982034 0.11007637]
[0.19341924 0.09914639],[0.53440455 0.26246407],[0.58933346 0.10989751]
[0.192964   0.09877881],[0.53489171 0.2623281 ],[0.58884594 0.10971802]
[0.19250811 0.09841078],[0.53537818 0.26219149],[0.58835777 0.10953791]
[0.19205159 0.09804228],[0.53586398 0.26205422],[0.58786894 0.10935717]
