0.726234793461175,0.9726159937023771,1.0
[0.31938413 0.19796512],[0.72002674 0.2245158 ],[0.63066326 0.37736267]
[0.31920603 0.19778379],[0.71985294 0.22430707],[0.63046949 0.37715005]
[0.31902742 0.19760195],[0.71967864 0.22409775],[0.63027516 0.37693681]
[0.31884828 0.19741958],[0.71950384 0.22388783],[0.63008029 0.37672297]
[0.31866864 0.1972367 ],[0.71932855 0.22367732],[0.62988485 0.37650852]
[0.31848848 0.1970533 ],[0.71915276 0.2234662 ],[0.62968887 0.37629347]
[0.3183078  0.19686938],[0.71897647 0.22325449],[0.62949233 0.3760778 ]
[0.31812661 0.19668495],[0.71879969 0.22304218],[0.62929523 0.37586152]
[0.3179449  0.19649999],[0.71862242 0.22282927],[0.62909759 0.37564464]
[0.31776268 0.19631452],[0.71844464 0.22261577],[0.62889938 0.37542715]
[0.31757994 0.19612854],[0.71826637 0.22240166],[0.62870063 0.37520905]
[0.31739668 0.19594203],[0.71808761 0.22218696],[0.62850132 0.37499034]
[0.31721292 0.19575501],[0.71790835 0.22197167],[0.62830145 0.37477102]
[0.31702863 0.19556747],[0.71772859 0.22175578],[0.62810104 0.37455109]
[0.31684383 0.19537942],[0.71754834 0.22153929],[0.62790006 0.37433056]
[0.31665852 0.19519085],[0.71736759 0.2213222 ],[0.62769854 0.37410942]
[0.31647269 0.19500176],[0.71718635 0.22110451],[0.62749646 0.37388767]
[0.31628634 0.19481215],[0.71700461 0.22088623],[0.62729383 0.37366531]
[0.31609948 0.19462203],[0.71682238 0.22066736],[0.62709065 0.37344234]
[0.31591211 0.19443139],[0.71663965 0.22044788],[0.62688691 0.37321877]
[0.31572422 0.19424024],[0.71645643 0.22022781],[0.62668262 0.37299459]
[0.31553581 0.19404856],[0.71627271 0.22000715],[0.62647777 0.3727698 ]
[0.31534689 0.19385638],[0.71608849 0.21978588],[0.62627238 0.3725444 ]
[0.31515746 0.19366367],[0.71590379 0.21956402],[0.62606643 0.3723184 ]
[0.31496751 0.19347045],[0.71571858 0.21934157],[0.62585992 0.37209179]
[0.31477704 0.19327672],[0.71553288 0.21911852],[0.62565287 0.37186457]
[0.31458606 0.19308246],[0.71534669 0.21889487],[0.62544526 0.37163674]
[0.31439456 0.1928877 ],[0.71516    0.21867062],[0.6252371  0.37140831]
[0.31420255 0.19269241],[0.71497282 0.21844578],[0.62502839 0.37117927]
[0.31401003 0.19249661],[0.71478514 0.21822035],[0.62481912 0.37094962]
[0.31381698 0.1923003 ],[0.71459697 0.21799432],[0.6246093  0.37071937]
[0.31362343 0.19210347],[0.7144083  0.21776769],[0.62439893 0.37048851]
[0.31342936 0.19190612],[0.71421914 0.21754047],[0.62418801 0.37025704]
[0.31323477 0.19170826],[0.71402949 0.21731265],[0.62397653 0.37002497]
[0.31303967 0.19150988],[0.71383934 0.21708423],[0.62376451 0.36979229]
[0.31284405 0.19131099],[0.71364869 0.21685523],[0.62355193 0.369559  ]
[0.31264792 0.19111159],[0.71345755 0.21662562],[0.6233388  0.36932511]
[0.31245128 0.19091166],[0.71326592 0.21639542],[0.62312511 0.36909061]
[0.31225412 0.19071123],[0.71307379 0.21616462],[0.62291088 0.3688555 ]
[0.31205644 0.19051028],[0.71288117 0.21593323],[0.62269609 0.36861979]
[0.31185825 0.19030881],[0.71268806 0.21570125],[0.62248075 0.36838347]
[0.31165954 0.19010683],[0.71249445 0.21546867],[0.62226486 0.36814655]
[0.31146032 0.18990433],[0.71230035 0.21523549],[0.62204842 0.36790902]
[0.31126059 0.18970132],[0.71210575 0.21500172],[0.62183143 0.36767088]
[0.31106034 0.1894978 ],[0.71191066 0.21476736],[0.62161389 0.36743214]
[0.31085957 0.18929376],[0.71171508 0.2145324 ],[0.62139579 0.3671928 ]
[0.31065829 0.18908921],[0.711519   0.21429684],[0.62117714 0.36695284]
[0.3104565  0.18888414],[0.71132243 0.21406069],[0.62095795 0.36671228]
[0.31025419 0.18867856],[0.71112537 0.21382395],[0.6207382  0.36647112]
[0.31005136 0.18847246],[0.71092781 0.21358661],[0.6205179  0.36622935]
[0.30984802 0.18826585],[0.71072976 0.21334868],[0.62029705 0.36598698]
[0.30964417 0.18805873],[0.71053122 0.21311015],[0.62007565 0.365744  ]
[0.3094398  0.18785109],[0.71033218 0.21287103],[0.6198537  0.36550042]
[0.30923492 0.18764294],[0.71013265 0.21263132],[0.61963119 0.36525623]
[0.30902952 0.18743428],[0.70993263 0.21239101],[0.61940814 0.36501143]
[0.30882361 0.1872251 ],[0.70973211 0.21215011],[0.61918454 0.36476603]
[0.30861718 0.18701541],[0.7095311  0.21190861],[0.61896038 0.36452003]
[0.30841024 0.18680521],[0.7093296  0.21166652],[0.61873568 0.36427342]
[0.30820278 0.18659449],[0.7091276  0.21142384],[0.61851042 0.36402621]
[0.30799481 0.18638326],[0.70892512 0.21118056],[0.61828462 0.36377839]
[0.30778633 0.18617151],[0.70872214 0.21093669],[0.61805826 0.36352997]
[0.30757733 0.18595926],[0.70851866 0.21069222],[0.61783136 0.36328095]
[0.30736781 0.18574649],[0.7083147  0.21044716],[0.61760391 0.36303132]
[0.30715778 0.18553321],[0.70811024 0.21020151],[0.6173759  0.36278108]
[0.30694724 0.18531941],[0.70790529 0.20995527],[0.61714735 0.36253024]
[0.30673618 0.1851051 ],[0.70769984 0.20970843],[0.61691824 0.3622788 ]
[0.30652461 0.18489028],[0.70749391 0.209461  ],[0.61668859 0.36202676]
[0.30631252 0.18467495],[0.70728748 0.20921297],[0.61645839 0.36177411]
[0.30609992 0.1844591 ],[0.70708056 0.20896436],[0.61622763 0.36152085]
[0.3058868  0.18424274],[0.70687315 0.20871515],[0.61599633 0.361267  ]
[0.30567317 0.18402587],[0.70666524 0.20846535],[0.61576448 0.36101254]
[0.30545902 0.18380849],[0.70645684 0.20821495],[0.61553208 0.36075747]
[0.30524436 0.1835906 ],[0.70624796 0.20796396],[0.61529913 0.36050181]
[0.30502919 0.18337219],[0.70603858 0.20771238],[0.61506564 0.36024554]
[0.3048135  0.18315327],[0.7058287  0.20746021],[0.61483159 0.35998866]
[0.3045973  0.18293384],[0.70561834 0.20720744],[0.61459699 0.35973119]
[0.30438058 0.1827139 ],[0.70540748 0.20695409],[0.61436185 0.35947311]
[0.30416335 0.18249345],[0.70519614 0.20670014],[0.61412616 0.35921443]
[0.3039456  0.18227249],[0.7049843  0.20644559],[0.61388991 0.35895514]
[0.30372734 0.18205101],[0.70477197 0.20619046],[0.61365312 0.35869526]
[0.30350857 0.18182902],[0.70455914 0.20593473],[0.61341579 0.35843477]
[0.30328928 0.18160652],[0.70434583 0.20567842],[0.6131779  0.35817367]
[0.30306947 0.18138351],[0.70413202 0.20542151],[0.61293946 0.35791198]
[0.30284916 0.18115999],[0.70391773 0.205164  ],[0.61270048 0.35764968]
[0.30262832 0.18093596],[0.70370294 0.20490591],[0.61246095 0.35738678]
[0.30240698 0.18071142],[0.70348766 0.20464723],[0.61222087 0.35712328]
[0.30218512 0.18048637],[0.70327189 0.20438795],[0.61198024 0.35685918]
[0.30196274 0.1802608 ],[0.70305563 0.20412808],[0.61173907 0.35659447]
[0.30173985 0.18003473],[0.70283888 0.20386762],[0.61149735 0.35632916]
[0.30151645 0.17980814],[0.70262164 0.20360657],[0.61125508 0.35606325]
[0.30129253 0.17958105],[0.7024039  0.20334493],[0.61101226 0.35579674]
[0.3010681  0.17935344],[0.70218568 0.2030827 ],[0.6107689  0.35552963]
[0.30084316 0.17912532],[0.70196697 0.20281987],[0.61052498 0.35526192]
[0.3006177 0.1788967],[0.70174776 0.20255646],[0.61028052 0.3549936 ]
[0.30039173 0.17866756],[0.70152806 0.20229245],[0.61003552 0.35472468]
[0.30016524 0.17843791],[0.70130788 0.20202786],[0.60978996 0.35445517]
[0.29993824 0.17820776],[0.7010872  0.20176267],[0.60954386 0.35418505]
[0.29971072 0.17797709],[0.70086603 0.20149689],[0.60929721 0.35391433]
[0.29948269 0.17774592],[0.70064438 0.20123052],[0.60905002 0.353643  ]
[0.29925415 0.17751423],[0.70042223 0.20096357],[0.60880228 0.35337108]
[0.29902509 0.17728204],[0.70019959 0.20069602],[0.60855399 0.35309856]
[0.29879552 0.17704933],[0.69997646 0.20042788],[0.60830516 0.35282543]
[0.29856543 0.17681612],[0.69975284 0.20015915],[0.60805577 0.35255171]
[0.29833483 0.17658239],[0.69952874 0.19988983],[0.60780585 0.35227738]
[0.29810372 0.17634816],[0.69930414 0.19961992],[0.60755537 0.35200246]
[0.29787209 0.17611342],[0.69907905 0.19934942],[0.60730435 0.35172693]
[0.29763995 0.17587817],[0.69885347 0.19907833],[0.60705279 0.3514508 ]
[0.2974073  0.17564241],[0.69862741 0.19880665],[0.60680067 0.35117408]
[0.29717413 0.17540615],[0.69840085 0.19853438],[0.60654801 0.35089675]
[0.29694045 0.17516937],[0.6981738  0.19826152],[0.60629481 0.35061882]
[0.29670625 0.17493209],[0.69794627 0.19798808],[0.60604106 0.3503403 ]
[0.29647154 0.17469429],[0.69771824 0.19771404],[0.60578676 0.35006117]
[0.29623632 0.17445599],[0.69748973 0.19743941],[0.60553192 0.34978144]
[0.29600058 0.17421718],[0.69726072 0.1971642 ],[0.60527653 0.34950111]
[0.29576433 0.17397786],[0.69703123 0.19688839],[0.6050206  0.34922019]
[0.29552756 0.17373804],[0.69680124 0.196612  ],[0.60476412 0.34893866]
[0.29529029 0.1734977 ],[0.69657077 0.19633502],[0.6045071  0.34865654]
[0.29505249 0.17325686],[0.69633981 0.19605745],[0.60424953 0.34837381]
[0.29481419 0.17301551],[0.69610836 0.19577929],[0.60399141 0.34809049]
[0.29457537 0.17277366],[0.69587642 0.19550054],[0.60373275 0.34780656]
[0.29433604 0.17253129],[0.695644  0.1952212],[0.60347355 0.34752204]
[0.29409619 0.17228842],[0.69541108 0.19494127],[0.6032138  0.34723692]
[0.29385583 0.17204504],[0.69517767 0.19466076],[0.6029535 0.3469512]
[0.29361496 0.17180115],[0.69494378 0.19437966],[0.60269266 0.34666488]
[0.29337357 0.17155676],[0.6947094  0.19409796],[0.60243128 0.34637796]
[0.29313167 0.17131186],[0.69447453 0.19381569],[0.60216935 0.34609044]
[0.29288925 0.17106645],[0.69423917 0.19353282],[0.60190687 0.34580232]
[0.29264633 0.17082054],[0.69400332 0.19324936],[0.60164385 0.34551361]
[0.29240289 0.17057411],[0.69376698 0.19296532],[0.60138029 0.3452243 ]
[0.29215893 0.17032719],[0.69353016 0.19268069],[0.60111618 0.34493438]
[0.29191446 0.17007975],[0.69329285 0.19239547],[0.60085153 0.34464387]
[0.29166948 0.16983181],[0.69305505 0.19210967],[0.60058634 0.34435277]
[0.29142399 0.16958336],[0.69281676 0.19182327],[0.6003206  0.34406106]
[0.29117798 0.16933441],[0.69257798 0.19153629],[0.60005431 0.34376876]
[0.29093146 0.16908495],[0.69233872 0.19124872],[0.59978749 0.34347585]
[0.29068443 0.16883498],[0.69209896 0.19096057],[0.59952012 0.34318235]
[0.29043688 0.16858451],[0.69185872 0.19067183],[0.5992522  0.34288825]
[0.29018882 0.16833353],[0.691618  0.1903825],[0.59898374 0.34259356]
[0.28994025 0.16808205],[0.69137678 0.19009258],[0.59871474 0.34229827]
[0.28969116 0.16783006],[0.69113508 0.18980208],[0.59844519 0.34200238]
[0.28944156 0.16757757],[0.69089289 0.18951099],[0.5981751  0.34170589]
[0.28919145 0.16732457],[0.69065021 0.18921931],[0.59790447 0.3414088 ]
[0.28894082 0.16707106],[0.69040704 0.18892705],[0.5976333  0.34111112]
[0.28868968 0.16681705],[0.69016339 0.1886342 ],[0.59736158 0.34081284]
[0.28843803 0.16656254],[0.68991925 0.18834076],[0.59708932 0.34051396]
[0.28818586 0.16630752],[0.68967463 0.18804674],[0.59681651 0.34021449]
[0.28793318 0.16605199],[0.68942951 0.18775213],[0.59654316 0.33991442]
[0.28767999 0.16579596],[0.68918391 0.18745694],[0.59626927 0.33961375]
[0.28742629 0.16553943],[0.68893782 0.18716115],[0.59599484 0.33931248]
[0.28717207 0.16528239],[0.68869125 0.18686479],[0.59571986 0.33901062]
[0.28691734 0.16502484],[0.68844419 0.18656784],[0.59544435 0.33870816]
[0.2866621 0.1647668],[0.68819664 0.1862703 ],[0.59516828 0.33840511]
[0.28640634 0.16450824],[0.6879486  0.18597217],[0.59489168 0.33810146]
[0.28615007 0.16424919],[0.68770008 0.18567347],[0.59461454 0.33779721]
[0.28589329 0.16398963],[0.68745108 0.18537417],[0.59433685 0.33749237]
[0.285636   0.16372956],[0.68720158 0.18507429],[0.59405862 0.33718693]
[0.28537819 0.16346899],[0.6869516  0.18477383],[0.59377985 0.33688089]
[0.28511987 0.16320792],[0.68670114 0.18447278],[0.59350053 0.33657426]
[0.28486104 0.16294635],[0.68645018 0.18417114],[0.59322068 0.33626704]
[0.2846017  0.16268427],[0.68619874 0.18386892],[0.59294028 0.33595921]
[0.28434184 0.16242169],[0.68594682 0.18356612],[0.59265934 0.33565079]
[0.28408147 0.1621586 ],[0.68569441 0.18326273],[0.59237786 0.33534178]
[0.28382059 0.16189502],[0.68544151 0.18295875],[0.59209584 0.33503217]
[0.28355919 0.16163092],[0.68518813 0.18265419],[0.59181327 0.33472197]
[0.28329728 0.16136633],[0.68493426 0.18234905],[0.59153017 0.33441116]
[0.28303487 0.16110123],[0.68467991 0.18204332],[0.59124652 0.33409977]
[0.28277193 0.16083564],[0.68442507 0.18173701],[0.59096234 0.33378778]
[0.28250849 0.16056953],[0.68416974 0.18143012],[0.59067761 0.33347519]
[0.28224453 0.16030293],[0.68391393 0.18112264],[0.59039234 0.33316201]
[0.28198006 0.16003582],[0.68365764 0.18081457],[0.59010653 0.33284824]
[0.28171508 0.15976821],[0.68340085 0.18050593],[0.58982018 0.33253387]
[0.28144959 0.1595001 ],[0.68314359 0.18019669],[0.58953328 0.3322189 ]
[0.28118358 0.15923149],[0.68288584 0.17988688],[0.58924585 0.33190334]
[0.28091707 0.15896238],[0.6826276  0.17957648],[0.58895788 0.33158719]
[0.28065004 0.15869276],[0.68236888 0.1792655 ],[0.58866937 0.33127044]
[0.2803825  0.15842264],[0.68210967 0.17895393],[0.58838031 0.3309531 ]
[0.28011444 0.15815202],[0.68184998 0.17864179],[0.58809072 0.33063516]
[0.27984588 0.1578809 ],[0.6815898  0.17832905],[0.58780058 0.33031663]
[0.2795768  0.15760928],[0.68132914 0.17801574],[0.58750991 0.32999751]
[0.27930721 0.15733716],[0.681068   0.17770184],[0.58721869 0.32967779]
[0.27903711 0.15706453],[0.68080637 0.17738736],[0.58692694 0.32935748]
[0.2787665  0.15679141],[0.68054425 0.1770723 ],[0.58663464 0.32903657]
[0.27849537 0.15651778],[0.68028165 0.17675665],[0.58634181 0.32871507]
[0.27822374 0.15624365],[0.68001857 0.17644042],[0.58604843 0.32839298]
[0.27795159 0.15596902],[0.679755   0.17612361],[0.58575452 0.32807029]
[0.27767893 0.1556939 ],[0.67949095 0.17580622],[0.58546007 0.32774701]
[0.27740576 0.15541827],[0.67922642 0.17548825],[0.58516507 0.32742314]
[0.27713207 0.15514214],[0.6789614  0.17516969],[0.58486954 0.32709867]
[0.27685788 0.15486551],[0.67869589 0.17485055],[0.58457347 0.32677362]
[0.27658317 0.15458838],[0.6784299  0.17453083],[0.58427686 0.32644796]
[0.27630796 0.15431075],[0.67816343 0.17421053],[0.58397971 0.32612172]
[0.27603223 0.15403262],[0.67789648 0.17388964],[0.58368202 0.32579488]
[0.27575599 0.15375399],[0.67762904 0.17356818],[0.58338379 0.32546745]
[0.27547924 0.15347486],[0.67736112 0.17324613],[0.58308502 0.32513943]
[0.27520197 0.15319524],[0.67709271 0.1729235 ],[0.58278571 0.32481082]
[0.2749242  0.15291511],[0.67682382 0.17260029],[0.58248587 0.32448161]
[0.27464591 0.15263448],[0.67655445 0.1722765 ],[0.58218549 0.32415182]
[0.27436712 0.15235336],[0.67628459 0.17195213],[0.58188456 0.32382143]
[0.27408781 0.15207173],[0.67601425 0.17162717],[0.5815831  0.32349044]
[0.27380799 0.15178961],[0.67574343 0.17130164],[0.5812811  0.32315887]
[0.27352766 0.15150698],[0.67547212 0.17097552],[0.58097856 0.32282671]
[0.27324682 0.15122386],[0.67520033 0.17064883],[0.58067549 0.32249395]
[0.27296547 0.15094024],[0.67492806 0.17032155],[0.58037187 0.3221606 ]
[0.2726836  0.15065612],[0.67465531 0.16999369],[0.58006772 0.32182666]
[0.27240123 0.15037151],[0.67438207 0.16966526],[0.57976303 0.32149213]
[0.27211835 0.15008639],[0.67410835 0.16933624],[0.5794578  0.32115701]
[0.27183495 0.14980078],[0.67383415 0.16900664],[0.57915203 0.3208213 ]
[0.27155104 0.14951467],[0.67355946 0.16867646],[0.57884573 0.32048499]
[0.27126663 0.14922806],[0.6732843  0.16834571],[0.57853888 0.3201481 ]
[0.2709817  0.14894095],[0.67300865 0.16801437],[0.5782315  0.31981061]
[0.27069626 0.14865335],[0.67273251 0.16768245],[0.57792358 0.31947254]
[0.27041031 0.14836524],[0.6724559  0.16734995],[0.57761513 0.31913387]
[0.27012385 0.14807665],[0.6721788  0.16701688],[0.57730613 0.31879462]
[0.26983688 0.14778755],[0.67190122 0.16668322],[0.5769966  0.31845477]
[0.2695494  0.14749795],[0.67162316 0.16634899],[0.57668654 0.31811433]
[0.26926141 0.14720786],[0.67134462 0.16601417],[0.57637593 0.31777331]
[0.26897291 0.14691727],[0.6710656  0.16567878],[0.57606479 0.31743169]
[0.2686839  0.14662619],[0.67078609 0.16534281],[0.57575311 0.31708948]
[0.26839438 0.14633461],[0.6705061  0.16500626],[0.57544089 0.31674669]
[0.26810434 0.14604253],[0.67022563 0.16466912],[0.57512814 0.3164033 ]
[0.2678138  0.14574996],[0.66994468 0.16433142],[0.57481485 0.31605933]
[0.26752275 0.14545688],[0.66966324 0.16399313],[0.57450102 0.31571476]
[0.26723118 0.14516332],[0.66938133 0.16365426],[0.57418665 0.31536961]
[0.26693911 0.14486925],[0.66909893 0.16331482],[0.57387175 0.31502387]
[0.26664653 0.14457469],[0.66881606 0.1629748 ],[0.57355632 0.31467754]
[0.26635343 0.14427964],[0.6685327 0.1626342],[0.57324034 0.31433062]
[0.26605983 0.14398409],[0.66824886 0.16229302],[0.57292383 0.31398311]
[0.26576572 0.14368804],[0.66796454 0.16195126],[0.57260678 0.31363501]
[0.26547109 0.1433915 ],[0.66767973 0.16160893],[0.5722892  0.31328632]
[0.26517596 0.14309446],[0.66739445 0.16126601],[0.57197108 0.31293705]
[0.26488032 0.14279693],[0.66710869 0.16092253],[0.57165243 0.31258718]
[0.26458416 0.1424989 ],[0.66682244 0.16057846],[0.57133324 0.31223673]
[0.2642875  0.14220038],[0.66653572 0.16023381],[0.57101351 0.31188569]
[0.26399033 0.14190136],[0.66624851 0.15988859],[0.57069325 0.31153407]
[0.26369264 0.14160185],[0.66596082 0.15954279],[0.57037245 0.31118185]
[0.26339445 0.14130184],[0.66567266 0.15919642],[0.57005111 0.31082905]
[0.26309575 0.14100134],[0.66538401 0.15884947],[0.56972924 0.31047566]
[0.26279654 0.14070035],[0.66509488 0.15850194],[0.56940684 0.31012168]
[0.26249682 0.14039886],[0.66480527 0.15815383],[0.5690839  0.30976711]
[0.26219659 0.14009687],[0.66451519 0.15780515],[0.56876042 0.30941196]
[0.26189585 0.1397944 ],[0.66422462 0.15745589],[0.56843641 0.30905622]
[0.2615946  0.13949142],[0.66393357 0.15710605],[0.56811186 0.30869989]
[0.26129284 0.13918796],[0.66364204 0.15675564],[0.56778678 0.30834298]
[0.26099057 0.138884  ],[0.66335003 0.15640465],[0.56746116 0.30798548]
[0.2606878  0.13857955],[0.66305754 0.15605309],[0.56713501 0.30762739]
[0.26038451 0.1382746 ],[0.66276458 0.15570095],[0.56680833 0.30726872]
[0.26008072 0.13796916],[0.66247113 0.15534823],[0.56648111 0.30690946]
[0.25977641 0.13766323],[0.6621772  0.15499494],[0.56615335 0.30654961]
[0.2594716 0.1373568],[0.6618828  0.15464107],[0.56582506 0.30618918]
[0.25916627 0.13704988],[0.66158791 0.15428663],[0.56549623 0.30582816]
[0.25886044 0.13674247],[0.66129255 0.15393161],[0.56516688 0.30546655]
[0.2585541  0.13643457],[0.6609967  0.15357602],[0.56483698 0.30510436]
[0.25824725 0.13612617],[0.66070038 0.15321985],[0.56450656 0.30474158]
[0.25793989 0.13581728],[0.66040358 0.15286311],[0.56417559 0.30437822]
[0.25763203 0.1355079 ],[0.66010629 0.15250579],[0.5638441  0.30401427]
[0.25732365 0.13519803],[0.65980853 0.1521479 ],[0.56351207 0.30364974]
[0.25701476 0.13488766],[0.65951029 0.15178943],[0.56317951 0.30328462]
[0.25670537 0.13457681],[0.65921158 0.15143039],[0.56284641 0.30291891]
[0.25639547 0.13426546],[0.65891238 0.15107077],[0.56251278 0.30255262]
[0.25608506 0.13395362],[0.6586127  0.15071058],[0.56217861 0.30218575]
[0.25577414 0.13364129],[0.65831255 0.15034982],[0.56184392 0.30181829]
[0.25546271 0.13332846],[0.65801192 0.14998848],[0.56150869 0.30145024]
[0.25515077 0.13301515],[0.65771081 0.14962657],[0.56117292 0.30108161]
[0.25483833 0.13270134],[0.65740922 0.14926408],[0.56083662 0.3007124 ]
[0.25452537 0.13238704],[0.65710715 0.14890102],[0.56049979 0.3003426 ]
[0.25421191 0.13207226],[0.65680461 0.14853739],[0.56016243 0.29997222]
[0.25389794 0.13175698],[0.65650159 0.14817318],[0.55982453 0.29960125]
[0.25358346 0.13144121],[0.65619808 0.1478084 ],[0.55948611 0.2992297 ]
[0.25326847 0.13112495],[0.65589411 0.14744305],[0.55914714 0.29885756]
[0.25295297 0.1308082 ],[0.65558965 0.14707712],[0.55880765 0.29848484]
[0.25263697 0.13049096],[0.65528471 0.14671062],[0.55846762 0.29811154]
[0.25232046 0.13017323],[0.6549793  0.14634355],[0.55812706 0.29773766]
[0.25200344 0.12985501],[0.65467341 0.1459759 ],[0.55778597 0.29736319]
[0.25168591 0.12953629],[0.65436705 0.14560768],[0.55744435 0.29698813]
[0.25136787 0.12921709],[0.6540602  0.14523889],[0.55710219 0.2966125 ]
[0.25104933 0.1288974 ],[0.65375288 0.14486953],[0.5567595  0.29623628]
[0.25073027 0.12857722],[0.65344508 0.14449959],[0.55641628 0.29585947]
[0.25041071 0.12825655],[0.65313681 0.14412908],[0.55607253 0.29548209]
[0.25009064 0.12793539],[0.65282805 0.143758  ],[0.55572825 0.29510412]
[0.24977007 0.12761375],[0.65251882 0.14338635],[0.55538343 0.29472557]
[0.24944898 0.12729161],[0.65220912 0.14301413],[0.55503808 0.29434644]
[0.24912739 0.12696898],[0.65189893 0.14264133],[0.55469221 0.29396672]
[0.24880529 0.12664587],[0.65158827 0.14226797],[0.5543458  0.29358642]
[0.24848268 0.12632226],[0.65127714 0.14189403],[0.55399886 0.29320554]
[0.24815956 0.12599817],[0.65096552 0.14151952],[0.55365138 0.29282408]
[0.24783594 0.12567359],[0.65065343 0.14114444],[0.55330338 0.29244204]
[0.24751181 0.12534852],[0.65034087 0.14076879],[0.55295484 0.29205941]
[0.24718717 0.12502296],[0.65002782 0.14039256],[0.55260578 0.2916762 ]
[0.24686202 0.12469692],[0.64971431 0.14001577],[0.55225618 0.29129241]
[0.24653637 0.12437038],[0.64940031 0.13963841],[0.55190606 0.29090804]
[0.24621021 0.12404336],[0.64908584 0.13926047],[0.5515554  0.29052309]
[0.24588354 0.12371585],[0.64877089 0.13888196],[0.55120421 0.29013756]
[0.24555636 0.12338785],[0.64845547 0.13850289],[0.55085249 0.28975144]
[0.24522868 0.12305937],[0.64813957 0.13812324],[0.55050024 0.28936475]
[0.24490048 0.1227304 ],[0.6478232  0.13774303],[0.55014747 0.28897747]
[0.24457179 0.12240094],[0.64750635 0.13736224],[0.54979416 0.28858961]
[0.24424258 0.12207099],[0.64718903 0.13698088],[0.54944032 0.28820118]
[0.24391287 0.12174056],[0.64687123 0.13659896],[0.54908595 0.28781216]
[0.24358265 0.12140964],[0.64655295 0.13621646],[0.54873105 0.28742256]
[0.24325192 0.12107823],[0.6462342 0.1358334],[0.54837562 0.28703238]
[0.24292068 0.12074634],[0.64591497 0.13544976],[0.54801966 0.28664162]
[0.24258894 0.12041396],[0.64559527 0.13506556],[0.54766318 0.28625028]
[0.24225669 0.12008109],[0.6452751  0.13468079],[0.54730616 0.28585837]
[0.24192394 0.11974774],[0.64495445 0.13429545],[0.54694861 0.28546587]
[0.24159068 0.1194139 ],[0.64463332 0.13390954],[0.54659054 0.28507279]
[0.24125691 0.11907958],[0.64431172 0.13352306],[0.54623193 0.28467913]
[0.24092263 0.11874477],[0.64398965 0.13313601],[0.5458728 0.2842849]
[0.24058785 0.11840947],[0.6436671  0.13274839],[0.54551314 0.28389008]
[0.24025256 0.11807369],[0.64334407 0.13236021],[0.54515295 0.28349469]
[0.23991676 0.11773743],[0.64302057 0.13197146],[0.54479223 0.28309871]
[0.23958046 0.11740067],[0.6426966  0.13158214],[0.54443098 0.28270216]
[0.23924365 0.11706344],[0.64237215 0.13119225],[0.5440692  0.28230503]
[0.23890633 0.11672571],[0.64204723 0.13080179],[0.5437069  0.28190732]
[0.23856851 0.11638751],[0.64172184 0.13041077],[0.54334406 0.28150903]
[0.23823018 0.11604882],[0.64139597 0.13001917],[0.5429807  0.28111016]
[0.23789134 0.11570964],[0.64106963 0.12962701],[0.54261681 0.28071072]
[0.237552   0.11536998],[0.64074281 0.12923429],[0.54225239 0.28031069]
[0.23721215 0.11502983],[0.64041552 0.12884099],[0.54188745 0.27991009]
[0.2368718 0.1146892],[0.64008776 0.12844713],[0.54152197 0.27950891]
[0.23653094 0.11434809],[0.63975952 0.1280527 ],[0.54115597 0.27910716]
[0.23618957 0.11400649],[0.63943081 0.12765771],[0.54078944 0.27870482]
[0.2358477  0.11366441],[0.63910163 0.12726214],[0.54042239 0.27830191]
[0.23550532 0.11332185],[0.63877197 0.12686602],[0.5400548  0.27789842]
[0.23516243 0.1129788 ],[0.63844184 0.12646932],[0.53968669 0.27749435]
[0.23481904 0.11263527],[0.63811124 0.12607206],[0.53931805 0.27708971]
[0.23447515 0.11229125],[0.63778017 0.12567423],[0.53894889 0.27668449]
[0.23413074 0.11194675],[0.63744862 0.12527584],[0.5385792  0.27627869]
[0.23378583 0.11160177],[0.6371166  0.12487688],[0.53820898 0.27587232]
[0.23344042 0.11125631],[0.63678411 0.12447735],[0.53783823 0.27546537]
[0.2330945  0.11091036],[0.63645114 0.12407726],[0.53746696 0.27505785]
[0.23274807 0.11056393],[0.6361177  0.12367661],[0.53709516 0.27464974]
[0.23240114 0.11021702],[0.63578379 0.12327538],[0.53672284 0.27424106]
[0.2320537  0.10986962],[0.63544941 0.1228736 ],[0.53634999 0.27383181]
[0.23170576 0.10952175],[0.63511455 0.12247124],[0.53597661 0.27342198]
[0.23135731 0.10917339],[0.63477923 0.12206832],[0.53560271 0.27301157]
[0.23100836 0.10882455],[0.63444343 0.12166484],[0.53522828 0.27260059]
[0.2306589  0.10847522],[0.63410716 0.12126079],[0.53485332 0.27218904]
[0.23030893 0.10812542],[0.63377041 0.12085618],[0.53447784 0.2717769 ]
[0.22995846 0.10777513],[0.6334332  0.12045101],[0.53410183 0.2713642 ]
[0.22960749 0.10742437],[0.63309551 0.12004526],[0.5337253  0.27095091]
[0.22925601 0.10707312],[0.63275736 0.11963896],[0.53334824 0.27053706]
[0.22890402 0.10672139],[0.63241873 0.11923209],[0.53297066 0.27012262]
[0.22855153 0.10636918],[0.63207963 0.11882465],[0.53259255 0.26970762]
[0.22819853 0.10601649],[0.63174005 0.11841666],[0.53221392 0.26929204]
[0.22784503 0.10566332],[0.63140001 0.1180081 ],[0.53183476 0.26887588]
