0.5826550340819835,0.7129105525913457,1.0
[0.30824607 0.19357187],[0.7067299  0.21604625],[0.61894041 0.36891764]
[0.30800419 0.19336696],[0.70647954 0.21578953],[0.61867923 0.36865704]
[0.30776163 0.19316149],[0.70622846 0.21553208],[0.6184173  0.36839569]
[0.30751836 0.19295544],[0.70597666 0.21527391],[0.61815462 0.36813361]
[0.30727441 0.19274883],[0.70572415 0.215015  ],[0.6178912  0.36787078]
[0.30702976 0.19254165],[0.70547093 0.21475537],[0.61762703 0.36760721]
[0.30678442 0.1923339 ],[0.70521699 0.21449501],[0.61736211 0.3673429 ]
[0.30653838 0.19212559],[0.70496234 0.21423393],[0.61709645 0.36707785]
[0.30629165 0.19191671],[0.70470697 0.21397211],[0.61683004 0.36681206]
[0.30604422 0.19170726],[0.70445089 0.21370957],[0.61656288 0.36654554]
[0.30579611 0.19149725],[0.70419409 0.21344631],[0.61629498 0.36627827]
[0.3055473  0.19128667],[0.70393658 0.21318231],[0.61602633 0.36601026]
[0.30529779 0.19107552],[0.70367835 0.21291759],[0.61575693 0.36574151]
[0.30504759 0.19086381],[0.70341941 0.21265214],[0.61548679 0.36547202]
[0.3047967  0.19065153],[0.70315975 0.21238597],[0.6152159  0.36520179]
[0.30454512 0.19043869],[0.70289938 0.21211907],[0.61494427 0.36493082]
[0.30429284 0.19022528],[0.7026383  0.21185144],[0.61467189 0.36465912]
[0.30403987 0.19001131],[0.7023765  0.21158309],[0.61439876 0.36438667]
[0.30378621 0.18979677],[0.70211399 0.21131401],[0.61412489 0.36411348]
[0.30353185 0.18958167],[0.70185076 0.2110442 ],[0.61385027 0.36383956]
[0.3032768  0.18936601],[0.70158682 0.21077367],[0.61357491 0.3635649 ]
[0.30302106 0.18914978],[0.70132217 0.21050241],[0.6132988  0.36328949]
[0.30276462 0.18893298],[0.7010568  0.21023043],[0.61302195 0.36301335]
[0.3025075  0.18871562],[0.70079072 0.20995772],[0.61274435 0.36273648]
[0.30224968 0.1884977 ],[0.70052392 0.20968429],[0.612466   0.36245886]
[0.30199116 0.18827922],[0.70025641 0.20941013],[0.61218691 0.3621805 ]
[0.30173196 0.18806017],[0.69998819 0.20913525],[0.61190708 0.36190141]
[0.30147206 0.18784056],[0.69971926 0.20885964],[0.6116265  0.36162158]
[0.30121147 0.18762039],[0.69944961 0.20858331],[0.61134517 0.36134101]
[0.30095019 0.18739966],[0.69917925 0.20830626],[0.6110631  0.36105971]
[0.30068821 0.18717836],[0.69890817 0.20802847],[0.61078028 0.36077766]
[0.30042554 0.18695651],[0.69863638 0.20774997],[0.61049673 0.36049488]
[0.30016219 0.18673409],[0.69836388 0.20747074],[0.61021242 0.36021136]
[0.29989813 0.18651111],[0.69809067 0.20719079],[0.60992737 0.35992711]
[0.29963339 0.18628757],[0.69781674 0.20691011],[0.60964158 0.35964212]
[0.29936795 0.18606346],[0.6975421  0.20662871],[0.60935504 0.35935639]
[0.29910183 0.1858388 ],[0.69726675 0.20634659],[0.60906776 0.35906992]
[0.29883501 0.18561358],[0.69699069 0.20606374],[0.60877973 0.35878272]
[0.2985675 0.1853878],[0.69671391 0.20578017],[0.60849096 0.35849478]
[0.29829929 0.18516145],[0.69643642 0.20549588],[0.60820145 0.35820611]
[0.2980304  0.18493455],[0.69615822 0.20521086],[0.60791119 0.3579167 ]
[0.29776081 0.18470709],[0.69587931 0.20492512],[0.60762019 0.35762655]
[0.29749053 0.18447907],[0.69559968 0.20463866],[0.60732844 0.35733567]
[0.29721956 0.18425049],[0.69531935 0.20435148],[0.60703595 0.35704405]
[0.2969479  0.18402135],[0.6950383  0.20406357],[0.60674272 0.3567517 ]
[0.29667555 0.18379166],[0.69475654 0.20377494],[0.60644874 0.35645861]
[0.2964025 0.1835614],[0.69447406 0.20348559],[0.60615402 0.35616478]
[0.29612877 0.18333059],[0.69419088 0.20319552],[0.60585855 0.35587022]
[0.29585434 0.18309922],[0.69390698 0.20290473],[0.60556235 0.35557493]
[0.29557922 0.18286729],[0.69362237 0.20261321],[0.6052654 0.3552789]
[0.29530342 0.18263481],[0.69333706 0.20232097],[0.6049677  0.35498214]
[0.29502692 0.18240177],[0.69305103 0.20202802],[0.60466927 0.35468464]
[0.29474973 0.18216817],[0.69276428 0.20173434],[0.60437009 0.35438641]
[0.29447184 0.18193401],[0.69247683 0.20143994],[0.60407016 0.35408744]
[0.29419327 0.1816993 ],[0.69218867 0.20114482],[0.6037695  0.35378774]
[0.29391401 0.18146404],[0.69189979 0.20084897],[0.60346809 0.3534873 ]
[0.29363405 0.18122821],[0.69161021 0.20055241],[0.60316594 0.35318613]
[0.29335341 0.18099183],[0.69131991 0.20025513],[0.60286305 0.35288423]
[0.29307207 0.1807549 ],[0.6910289  0.19995713],[0.60255941 0.3525816 ]
[0.29279005 0.18051741],[0.69073719 0.1996584 ],[0.60225503 0.35227823]
[0.29250733 0.18027937],[0.69044476 0.19935896],[0.60194991 0.35197412]
[0.29222393 0.18004077],[0.69015162 0.1990588 ],[0.60164405 0.35166929]
[0.29193983 0.17980162],[0.68985777 0.19875792],[0.60133745 0.35136372]
[0.29165504 0.17956192],[0.68956321 0.19845631],[0.6010301  0.35105742]
[0.29136956 0.17932166],[0.68926794 0.19815399],[0.60072201 0.35075039]
[0.2910834  0.17908084],[0.68897196 0.19785095],[0.60041318 0.35044262]
[0.29079654 0.17883948],[0.68867527 0.19754719],[0.60010361 0.35013412]
[0.29050899 0.17859756],[0.68837787 0.19724272],[0.59979329 0.34982489]
[0.29022075 0.17835509],[0.68807976 0.19693752],[0.59948224 0.34951493]
[0.28993183 0.17811206],[0.68778094 0.19663161],[0.59917044 0.34920423]
[0.28964221 0.17786849],[0.68748141 0.19632497],[0.5988579  0.34889281]
[0.2893519  0.17762436],[0.68718118 0.19601762],[0.59854462 0.34858065]
[0.2890609  0.17737968],[0.68688023 0.19570955],[0.5982306  0.34826776]
[0.28876922 0.17713445],[0.68657857 0.19540076],[0.59791584 0.34795414]
[0.28847684 0.17688867],[0.6862762  0.19509126],[0.59760034 0.34763979]
[0.28818378 0.17664233],[0.68597313 0.19478104],[0.59728409 0.34732471]
[0.28789002 0.17639545],[0.68566934 0.1944701 ],[0.59696711 0.3470089 ]
[0.28759558 0.17614801],[0.68536485 0.19415844],[0.59664938 0.34669235]
[0.28730044 0.17590003],[0.68505964 0.19384606],[0.59633092 0.34637508]
[0.28700462 0.1756515 ],[0.68475373 0.19353297],[0.59601171 0.34605708]
[0.28670811 0.17540241],[0.68444711 0.19321916],[0.59569176 0.34573834]
[0.28641091 0.17515278],[0.68413978 0.19290464],[0.59537107 0.34541888]
[0.28611302 0.1749026 ],[0.68383174 0.1925894 ],[0.59504964 0.34509869]
[0.28581444 0.17465187],[0.68352299 0.19227344],[0.59472747 0.34477777]
[0.28551517 0.17440059],[0.68321354 0.19195677],[0.59440457 0.34445611]
[0.28521522 0.17414876],[0.68290337 0.19163938],[0.59408092 0.34413373]
[0.28491457 0.17389638],[0.6825925  0.19132127],[0.59375653 0.34381062]
[0.28461324 0.17364346],[0.68228092 0.19100245],[0.5934314  0.34348678]
[0.28431121 0.17338999],[0.68196863 0.19068292],[0.59310553 0.34316222]
[0.2840085  0.17313597],[0.68165563 0.19036266],[0.59277892 0.34283692]
[0.2837051  0.17288141],[0.68134192 0.1900417 ],[0.59245157 0.34251089]
[0.28340102 0.1726263 ],[0.68102751 0.18972001],[0.59212348 0.34218414]
[0.28309624 0.17237064],[0.68071239 0.18939762],[0.59179465 0.34185666]
[0.28279078 0.17211443],[0.68039656 0.18907451],[0.59146509 0.34152845]
[0.28248462 0.17185768],[0.68008002 0.18875068],[0.59113478 0.34119951]
[0.28217778 0.17160039],[0.67976278 0.18842614],[0.59080373 0.34086985]
[0.28187025 0.17134255],[0.67944482 0.18810089],[0.59047195 0.34053946]
[0.28156204 0.17108416],[0.67912616 0.18777492],[0.59013942 0.34020834]
[0.28125313 0.17082523],[0.67880679 0.18744824],[0.58980616 0.33987649]
[0.28094354 0.17056576],[0.67848672 0.18712084],[0.58947216 0.33954392]
[0.28063326 0.17030574],[0.67816594 0.18679273],[0.58913742 0.33921062]
[0.28032229 0.17004517],[0.67784445 0.18646391],[0.58880194 0.3388766 ]
[0.28001064 0.16978407],[0.67752225 0.18613437],[0.58846572 0.33854184]
[0.2796983  0.16952242],[0.67719935 0.18580413],[0.58812876 0.33820637]
[0.27938527 0.16926022],[0.67687574 0.18547316],[0.58779107 0.33787016]
[0.27907155 0.16899749],[0.67655142 0.18514149],[0.58745263 0.33753323]
[0.27875714 0.16873421],[0.6762264 0.1848091],[0.58711346 0.33719558]
[0.27844205 0.16847039],[0.67590066 0.18447601],[0.58677355 0.3368572 ]
[0.27812627 0.16820603],[0.67557423 0.1841422 ],[0.5864329  0.33651809]
[0.27780981 0.16794112],[0.67524708 0.18380767],[0.58609152 0.33617826]
[0.27749266 0.16767568],[0.67491923 0.18347244],[0.58574939 0.3358377 ]
[0.27717482 0.16740969],[0.67459068 0.18313649],[0.58540653 0.33549642]
[0.27685629 0.16714316],[0.67426141 0.18279984],[0.58506293 0.33515441]
[0.27653708 0.16687609],[0.67393144 0.18246247],[0.5847186  0.33481168]
[0.27621718 0.16660848],[0.67360077 0.18212439],[0.58437352 0.33446823]
[0.27589659 0.16634033],[0.67326938 0.1817856 ],[0.58402771 0.33412405]
[0.27557532 0.16607165],[0.6729373 0.1814461],[0.58368116 0.33377915]
[0.27525336 0.16580242],[0.6726045  0.18110589],[0.58333387 0.33343352]
[0.27493071 0.16553265],[0.672271   0.18076496],[0.58298585 0.33308717]
[0.27460738 0.16526234],[0.6719368  0.18042333],[0.58263709 0.3327401 ]
[0.27428337 0.1649915 ],[0.67160189 0.18008099],[0.58228759 0.3323923 ]
[0.27395866 0.16472012],[0.67126627 0.17973794],[0.58193736 0.33204378]
[0.27363327 0.1644482 ],[0.67092995 0.17939418],[0.58158639 0.33169454]
[0.2733072  0.16417574],[0.67059292 0.17904971],[0.58123468 0.33134458]
[0.27298044 0.16390274],[0.67025519 0.17870453],[0.58088223 0.33099389]
[0.27265299 0.16362921],[0.66991675 0.17835864],[0.58052905 0.33064248]
[0.27232486 0.16335514],[0.6695776  0.17801204],[0.58017513 0.33029035]
[0.27199604 0.16308053],[0.66923776 0.17766473],[0.57982048 0.3299375 ]
[0.27166654 0.16280539],[0.6688972  0.17731672],[0.57946509 0.32958393]
[0.27133635 0.16252971],[0.66855594 0.17696799],[0.57910896 0.32922963]
[0.27100548 0.16225349],[0.66821398 0.17661856],[0.5787521  0.32887461]
[0.27067392 0.16197674],[0.66787131 0.17626842],[0.5783945  0.32851888]
[0.27034168 0.16169946],[0.66752794 0.17591757],[0.57803617 0.32816242]
[0.27000875 0.16142164],[0.66718386 0.17556602],[0.57767709 0.32780524]
[0.26967514 0.16114328],[0.66683908 0.17521376],[0.57731729 0.32744734]
[0.26934084 0.16086439],[0.66649359 0.17486079],[0.57695675 0.32708872]
[0.26900586 0.16058497],[0.6661474  0.17450711],[0.57659547 0.32672938]
[0.26867019 0.16030501],[0.6658005  0.17415272],[0.57623345 0.32636932]
[0.26833384 0.16002453],[0.66545291 0.17379763],[0.57587071 0.32600854]
[0.26799681 0.1597435 ],[0.6651046  0.17344184],[0.57550722 0.32564704]
[0.26765909 0.15946195],[0.66475559 0.17308533],[0.575143   0.32528482]
[0.26732068 0.15917986],[0.66440588 0.17272813],[0.57477805 0.32492188]
[0.2669816  0.15889724],[0.66405547 0.17237021],[0.57441236 0.32455823]
[0.26664182 0.15861409],[0.66370435 0.17201159],[0.57404593 0.32419385]
[0.26630137 0.15833041],[0.66335252 0.17165226],[0.57367877 0.32382876]
[0.26596023 0.15804619],[0.663      0.17129223],[0.57331088 0.32346294]
[0.26561841 0.15776145],[0.66264677 0.17093149],[0.57294225 0.32309641]
[0.2652759  0.15747617],[0.66229283 0.17057005],[0.57257289 0.32272917]
[0.26493271 0.15719037],[0.6619382  0.17020791],[0.57220279 0.3223612 ]
[0.26458884 0.15690403],[0.66158286 0.16984505],[0.57183196 0.32199252]
[0.26424428 0.15661717],[0.66122681 0.1694815 ],[0.57146039 0.32162311]
[0.26389904 0.15632977],[0.66087007 0.16911724],[0.57108809 0.321253  ]
[0.26355312 0.15604185],[0.66051262 0.16875227],[0.57071505 0.32088216]
[0.26320651 0.1557534 ],[0.66015446 0.16838661],[0.57034128 0.32051061]
[0.26285922 0.15546442],[0.65979561 0.16802024],[0.56996678 0.32013834]
[0.26251125 0.15517491],[0.65943605 0.16765316],[0.56959154 0.31976535]
[0.2621626  0.15488487],[0.65907579 0.16728538],[0.56921557 0.31939165]
[0.26181326 0.15459431],[0.65871482 0.1669169 ],[0.56883887 0.31901723]
[0.26146324 0.15430322],[0.65835316 0.16654772],[0.56846143 0.3186421 ]
[0.26111254 0.1540116 ],[0.65799079 0.16617783],[0.56808326 0.31826625]
[0.26076116 0.15371946],[0.65762772 0.16580725],[0.56770435 0.31788969]
[0.26040909 0.15342679],[0.65726395 0.16543595],[0.56732471 0.31751241]
[0.26005634 0.1531336 ],[0.65689947 0.16506396],[0.56694434 0.31713441]
[0.25970291 0.15283988],[0.65653429 0.16469127],[0.56656323 0.3167557 ]
[0.2593488  0.15254563],[0.65616841 0.16431787],[0.56618139 0.31637628]
[0.25899401 0.15225086],[0.65580183 0.16394377],[0.56579882 0.31599614]
[0.25863853 0.15195557],[0.65543455 0.16356898],[0.56541552 0.31561529]
[0.25828237 0.15165975],[0.65506656 0.16319348],[0.56503148 0.31523372]
[0.25792554 0.15136341],[0.65469788 0.16281728],[0.56464671 0.31485144]
[0.25756802 0.15106654],[0.65432849 0.16244038],[0.5642612  0.31446845]
[0.25720982 0.15076915],[0.6539584  0.16206277],[0.56387497 0.31408474]
[0.25685093 0.15047124],[0.65358761 0.16168447],[0.563488   0.31370032]
[0.25649137 0.15017281],[0.65321612 0.16130547],[0.5631003  0.31331518]
[0.25613112 0.14987385],[0.65284392 0.16092577],[0.56271187 0.31292934]
[0.2557702  0.14957438],[0.65247103 0.16054537],[0.5623227  0.31254278]
[0.25540859 0.14927438],[0.65209743 0.16016427],[0.5619328 0.3121555]
[0.25504631 0.14897386],[0.65172314 0.15978247],[0.56154217 0.31176752]
[0.25468334 0.14867282],[0.65134814 0.15939997],[0.56115081 0.31137882]
[0.25431969 0.14837126],[0.65097244 0.15901677],[0.56075872 0.31098942]
[0.25395536 0.14806918],[0.65059604 0.15863288],[0.56036589 0.3105993 ]
[0.25359035 0.14776658],[0.65021894 0.15824828],[0.55997234 0.31020847]
[0.25322466 0.14746346],[0.64984114 0.15786299],[0.55957805 0.30981692]
[0.2528583  0.14715982],[0.64946264 0.157477  ],[0.55918303 0.30942467]
[0.25249125 0.14685566],[0.64908344 0.15709031],[0.55878728 0.30903171]
[0.25212352 0.14655098],[0.64870354 0.15670293],[0.5583908  0.30863803]
[0.25175511 0.14624579],[0.64832294 0.15631485],[0.55799358 0.30824365]
[0.25138602 0.14594007],[0.64794164 0.15592607],[0.55759564 0.30784855]
[0.25101625 0.14563385],[0.64755964 0.15553659],[0.55719696 0.30745275]
[0.2506458 0.1453271],[0.64717694 0.15514641],[0.55679755 0.30705623]
[0.25027468 0.14501984],[0.64679354 0.15475554],[0.55639742 0.30665901]
[0.24990287 0.14471206],[0.64640944 0.15436398],[0.55599655 0.30626108]
[0.24953039 0.14440376],[0.64602464 0.15397171],[0.55559495 0.30586243]
[0.24915722 0.14409495],[0.64563914 0.15357876],[0.55519262 0.30546308]
[0.24878338 0.14378562],[0.64525294 0.1531851 ],[0.55478956 0.30506302]
[0.24840885 0.14347578],[0.64486604 0.15279075],[0.55438577 0.30466225]
[0.24803365 0.14316542],[0.64447844 0.15239571],[0.55398124 0.30426078]
[0.24765777 0.14285455],[0.64409015 0.15199997],[0.55357599 0.30385859]
[0.24728121 0.14254317],[0.64370115 0.15160353],[0.55317001 0.3034557 ]
[0.24690398 0.14223127],[0.64331146 0.1512064 ],[0.5527633 0.3030521]
[0.24652606 0.14191886],[0.64292106 0.15080858],[0.55235586 0.30264779]
[0.24614747 0.14160593],[0.64252997 0.15041006],[0.55194768 0.30224278]
[0.2457682 0.1412925],[0.64213818 0.15001085],[0.55153878 0.30183705]
[0.24538825 0.14097855],[0.64174569 0.14961094],[0.55112915 0.30143062]
[0.24500762 0.14066409],[0.6413525  0.14921034],[0.55071879 0.30102349]
[0.24462631 0.14034911],[0.64095861 0.14880905],[0.5503077  0.30061565]
[0.24424433 0.14003363],[0.64056403 0.14840706],[0.54989588 0.3002071 ]
[0.24386167 0.13971763],[0.64016875 0.14800438],[0.54948333 0.29979784]
[0.24347833 0.13940113],[0.63977276 0.14760101],[0.54907005 0.29938788]
[0.24309431 0.13908411],[0.63937608 0.14719694],[0.54865605 0.29897722]
[0.24270962 0.13876659],[0.63897871 0.14679219],[0.54824131 0.29856585]
[0.24232424 0.13844856],[0.63858063 0.14638674],[0.54782584 0.29815377]
[0.2419382  0.13813001],[0.63818186 0.1459806 ],[0.54740965 0.29774099]
[0.24155147 0.13781096],[0.63778239 0.14557376],[0.54699273 0.2973275 ]
[0.24116407 0.1374914 ],[0.63738222 0.14516624],[0.54657508 0.29691331]
[0.24077599 0.13717133],[0.63698135 0.14475802],[0.5461567  0.29649842]
[0.24038723 0.13685076],[0.63657979 0.14434912],[0.54573759 0.29608282]
[0.2399978  0.13652967],[0.63617753 0.14393952],[0.54531775 0.29566652]
[0.23960769 0.13620808],[0.63577457 0.14352923],[0.54489718 0.29524951]
[0.23921691 0.13588599],[0.63537091 0.14311825],[0.54447589 0.2948318 ]
[0.23882544 0.13556338],[0.63496656 0.14270659],[0.54405387 0.29441339]
[0.23843331 0.13524027],[0.63456151 0.14229423],[0.54363112 0.29399428]
[0.23804049 0.13491666],[0.63415576 0.14188118],[0.54320764 0.29357446]
[0.237647   0.13459254],[0.63374932 0.14146744],[0.54278344 0.29315394]
[0.23725283 0.13426792],[0.63334218 0.14105302],[0.54235851 0.29273271]
[0.23685799 0.13394279],[0.63293434 0.1406379 ],[0.54193284 0.29231079]
[0.23646248 0.13361716],[0.63252581 0.1402221 ],[0.54150646 0.29188816]
[0.23606628 0.13329102],[0.63211658 0.1398056 ],[0.54107934 0.29146484]
[0.23566941 0.13296438],[0.63170665 0.13938842],[0.5406515  0.29104081]
[0.23527187 0.13263724],[0.63129603 0.13897056],[0.54022293 0.29061608]
[0.23487365 0.1323096 ],[0.63088471 0.138552  ],[0.53979363 0.29019065]
[0.23447476 0.13198145],[0.6304727  0.13813275],[0.53936361 0.28976451]
[0.23407519 0.1316528 ],[0.63005999 0.13771282],[0.53893286 0.28933768]
[0.23367494 0.13132365],[0.62964658 0.1372922 ],[0.53850138 0.28891015]
[0.23327402 0.130994  ],[0.62923248 0.1368709 ],[0.53806918 0.28848192]
[0.23287243 0.13066385],[0.62881768 0.13644891],[0.53763625 0.28805299]
[0.23247016 0.1303332 ],[0.62840219 0.13602623],[0.53720259 0.28762335]
[0.23206722 0.13000205],[0.627986   0.13560286],[0.53676821 0.28719302]
[0.2316636 0.1296704],[0.62756912 0.13517881],[0.5363331  0.28676199]
[0.23128819 0.12936198],[0.53672885 0.2864437 ],[0.62684756 0.13512861]
[0.23088327 0.12902936],[0.53665842 0.2861199 ],[0.6266921  0.13517163]
[0.23047768 0.12869625],[0.53658728 0.28579541],[0.62653595 0.13521396]
[0.23007142 0.12836264],[0.5365154  0.28547023],[0.62637909 0.1352556 ]
[0.22966448 0.12802854],[0.53644281 0.28514434],[0.62622154 0.13529656]
[0.22925686 0.12769393],[0.53636949 0.28481776],[0.6260633  0.13533682]
[0.22884858 0.12735883],[0.53629545 0.28449048],[0.62590435 0.13537641]
[0.22843962 0.12702323],[0.53622068 0.28416251],[0.62574471 0.1354153 ]
[0.22802998 0.12668714],[0.5361452  0.28383383],[0.62558437 0.13545351]
[0.22761968 0.12635055],[0.53606898 0.28350446],[0.62542334 0.13549103]
[0.2272087  0.12601347],[0.53599205 0.2831744 ],[0.6252616  0.13552786]
[0.22679704 0.12567589],[0.53591439 0.28284363],[0.62509917 0.13556401]
[0.22638472 0.12533781],[0.53583601 0.28251217],[0.62493604 0.13559947]
[0.22597172 0.12499924],[0.53575691 0.28218001],[0.62477222 0.13563425]
[0.22555805 0.12466018],[0.53567709 0.28184716],[0.62460769 0.13566833]
[0.2251437  0.12432062],[0.53559654 0.28151361],[0.62444247 0.13570173]
[0.22472869 0.12398057],[0.53551527 0.28117936],[0.62427656 0.13573445]
[0.224313   0.12364003],[0.53543328 0.28084442],[0.62410994 0.13576647]
[0.22389664 0.123299  ],[0.53535056 0.28050878],[0.62394263 0.13579781]
[0.2234796  0.12295747],[0.53526712 0.28017245],[0.62377462 0.13582847]
[0.2230619  0.12261545],[0.53518296 0.27983542],[0.62360591 0.13585844]
[0.22264352 0.12227294],[0.53509808 0.27949769],[0.62343651 0.13588772]
[0.22222447 0.12192994],[0.53501248 0.27915927],[0.6232664  0.13591631]
[0.22180475 0.12158645],[0.53492615 0.27882015],[0.6230956  0.13594422]
[0.22138435 0.12124247],[0.5348391  0.27848034],[0.62292411 0.13597144]
[0.22096329 0.120898  ],[0.53475133 0.27813983],[0.62275191 0.13599798]
[0.22054155 0.12055304],[0.53466284 0.27779863],[0.62257902 0.13602383]
[0.22011915 0.12020759],[0.53457363 0.27745673],[0.62240543 0.13604899]
[0.21969607 0.11986166],[0.53448369 0.27711413],[0.62223115 0.13607347]
[0.21927232 0.11951523],[0.53439304 0.27677084],[0.62205616 0.13609726]
[0.2188479  0.11916832],[0.53430166 0.27642686],[0.62188048 0.13612036]
[0.21842281 0.11882092],[0.53420956 0.27608218],[0.62170411 0.13614278]
[0.21799704 0.11847303],[0.53411674 0.27573681],[0.62152703 0.13616452]
[0.21757061 0.11812466],[0.53402319 0.27539074],[0.62134926 0.13618556]
[0.21714351 0.1177758 ],[0.53392893 0.27504398],[0.62117079 0.13620593]
[0.21671574 0.11742645],[0.53383395 0.27469653],[0.62099162 0.1362256 ]
[0.21628729 0.11707662],[0.53373824 0.27434838],[0.62081176 0.13624459]
[0.21585818 0.11672631],[0.53364181 0.27399953],[0.62063119 0.1362629 ]
[0.21542839 0.11637551],[0.53354466 0.27365   ],[0.62044993 0.13628051]
[0.21499794 0.11602422],[0.5334468  0.27329977],[0.62026798 0.13629745]
[0.21456682 0.11567245],[0.53334821 0.27294884],[0.62008532 0.13631369]
[0.21413502 0.1153202 ],[0.5332489  0.27259722],[0.61990197 0.13632926]
[0.21370256 0.11496747],[0.53314886 0.27224491],[0.61971793 0.13634413]
[0.21326943 0.11461425],[0.53304811 0.2718919 ],[0.61953318 0.13635832]
[0.21283563 0.11426055],[0.53294664 0.27153821],[0.61934774 0.13637183]
[0.21240116 0.11390637],[0.53284445 0.27118382],[0.6191616  0.13638465]
[0.21196602 0.11355171],[0.53274153 0.27082873],[0.61897476 0.13639678]
[0.21153021 0.11319656],[0.5326379  0.27047295],[0.61878722 0.13640823]
[0.21109373 0.11284094],[0.53253355 0.27011648],[0.61859899 0.136419  ]
[0.21065658 0.11248483],[0.53242847 0.26975932],[0.61841006 0.13642908]
[0.21021877 0.11212825],[0.53232268 0.26940147],[0.61822044 0.13643847]
[0.20978028 0.11177119],[0.53221617 0.26904292],[0.61803011 0.13644718]
[0.20934113 0.11141364],[0.53210893 0.26868368],[0.61783909 0.13645521]
[0.20890131 0.11105562],[0.53200098 0.26832375],[0.61764737 0.13646255]
[0.20846082 0.11069712],[0.53189231 0.26796312],[0.61745496 0.1364692 ]
[0.20801967 0.11033815],[0.53178292 0.26760181],[0.61726185 0.13647517]
[0.20757784 0.10997869],[0.5316728 0.2672398],[0.61706804 0.13648046]
[0.20713535 0.10961876],[0.53156197 0.2668771 ],[0.61687353 0.13648506]
[0.20669219 0.10925835],[0.53145042 0.26651371],[0.61667833 0.13648897]
[0.20624836 0.10889747],[0.53133815 0.26614963],[0.61648242 0.1364922 ]
[0.20580386 0.10853611],[0.53122516 0.26578486],[0.61628583 0.13649475]
[0.2053587  0.10817428],[0.53111145 0.26541939],[0.61608853 0.13649661]
[0.20491287 0.10781197],[0.53099702 0.26505324],[0.61589054 0.13649779]
[0.20446638 0.10744918],[0.53088187 0.26468639],[0.61569185 0.13649829]
[0.20401921 0.10708593],[0.53076601 0.26431885],[0.61549246 0.1364981 ]
[0.20357138 0.1067222 ],[0.53064942 0.26395063],[0.61529238 0.13649722]
[0.20312289 0.10635799],[0.53053212 0.26358171],[0.6150916  0.13649566]
[0.20267372 0.10599332],[0.5304141 0.2632121],[0.61489012 0.13649342]
[0.20222389 0.10562817],[0.53029535 0.2628418 ],[0.61468794 0.13649049]
[0.2017734  0.10526255],[0.53017589 0.26247081],[0.61448507 0.13648688]
[0.20132223 0.10489646],[0.53005571 0.26209914],[0.6142815  0.13648259]
[0.20087041 0.1045299 ],[0.52993482 0.26172677],[0.61407723 0.13647761]
[0.20041791 0.10416286],[0.5298132  0.26135371],[0.61387227 0.13647195]
[0.19996475 0.10379536],[0.52969087 0.26097996],[0.61366661 0.1364656 ]
[0.19951093 0.10342739],[0.52956782 0.26060553],[0.61346025 0.13645857]
[0.19905644 0.10305895],[0.52944404 0.2602304 ],[0.6132532  0.13645086]
[0.19860128 0.10269004],[0.52931956 0.25985459],[0.61304544 0.13644246]
[0.19814546 0.10232066],[0.52919435 0.25947808],[0.612837   0.13643338]
[0.19768897 0.10195082],[0.52906842 0.25910089],[0.61262785 0.13642362]
[0.19723182 0.1015805 ],[0.52894178 0.25872301],[0.61241801 0.13641317]
[0.19677401 0.10120973],[0.52881442 0.25834444],[0.61220747 0.13640204]
[0.19631553 0.10083848],[0.52868634 0.25796518],[0.61199623 0.13639023]
[0.19585638 0.10046677],[0.52855755 0.25758524],[0.6117843  0.13637773]
[0.19539658 0.10009459],[0.52842804 0.2572046 ],[0.61157167 0.13636455]
[0.1949361  0.09972195],[0.5282978  0.25682328],[0.61135834 0.13635069]
[0.19447497 0.09934885],[0.52816686 0.25644127],[0.61114431 0.13633614]
[0.19401317 0.09897528],[0.52803519 0.25605857],[0.61092959 0.13632092]
[0.1935507  0.09860124],[0.52790281 0.25567519],[0.61071417 0.13630501]
[0.19308757 0.09822675],[0.52776971 0.25529112],[0.61049806 0.13628841]
[0.19262378 0.09785179],[0.52763589 0.25490636],[0.61028125 0.13627114]
[0.19215933 0.09747637],[0.52750136 0.25452091],[0.61006374 0.13625318]
[0.19169421 0.09710049],[0.52736611 0.25413478],[0.60984553 0.13623453]
[0.19122843 0.09672414],[0.52723014 0.25374796],[0.60962663 0.13621521]
[0.19076199 0.09634734],[0.52709345 0.25336045],[0.60940703 0.1361952 ]
[0.19029488 0.09597007],[0.52695605 0.25297226],[0.60918673 0.13617452]
[0.18982711 0.09559235],[0.52681793 0.25258338],[0.60896574 0.13615314]
[0.18935868 0.09521417],[0.5266791  0.25219381],[0.60874405 0.13613109]
[0.18888959 0.09483553],[0.52653955 0.25180356],[0.60852166 0.13610836]
[0.18841983 0.09445643],[0.52639928 0.25141263],[0.60829858 0.13608494]
[0.18794942 0.09407687],[0.5262583 0.251021 ],[0.6080748  0.13606084]
[0.18747834 0.09369685],[0.5261166 0.2506287],[0.60785032 0.13603606]
[0.1870066  0.09331638],[0.52597418 0.2502357 ],[0.60762515 0.1360106 ]
[0.1865342  0.09293545],[0.52583105 0.24984202],[0.60739928 0.13598445]
[0.18606113 0.09255407],[0.5256872  0.24944766],[0.60717271 0.13595763]
[0.18558741 0.09217223],[0.52554263 0.24905261],[0.60694545 0.13593012]
[0.18511303 0.09178994],[0.52539735 0.24865688],[0.60671748 0.13590193]
[0.18463798 0.09140719],[0.52525136 0.24826046],[0.60648883 0.13587306]
