0.6011186964594977,0.8679223387727514,1.0
[0.31647514 0.19645323],[0.71704257 0.22160202],[0.62789604 0.37437871]
[0.31628012 0.1962635 ],[0.71685142 0.22137652],[0.62768618 0.37414886]
[0.31608454 0.19607323],[0.71665973 0.22115036],[0.62747571 0.37391835]
[0.31588839 0.19588243],[0.71646749 0.22092357],[0.62726465 0.37368718]
[0.31569168 0.19569109],[0.7162747  0.22069613],[0.62705299 0.37345536]
[0.3154944  0.19549921],[0.71608137 0.22046804],[0.62684073 0.37322288]
[0.31529656 0.19530679],[0.71588749 0.22023931],[0.62662786 0.37298975]
[0.31509815 0.19511384],[0.71569307 0.22000994],[0.6264144  0.37275595]
[0.31489918 0.19492035],[0.7154981  0.21977993],[0.62620033 0.3725215 ]
[0.31469965 0.19472633],[0.71530258 0.21954927],[0.62598567 0.37228639]
[0.31449955 0.19453176],[0.71510652 0.21931796],[0.6257704  0.37205063]
[0.31429889 0.19433666],[0.71490991 0.21908602],[0.62555454 0.37181421]
[0.31409766 0.19414103],[0.71471276 0.21885343],[0.62533807 0.37157713]
[0.31389587 0.19394486],[0.71451506 0.21862019],[0.625121  0.3713394]
[0.31369351 0.19374815],[0.71431681 0.21838632],[0.62490334 0.37110101]
[0.31349059 0.19355091],[0.71411802 0.2181518 ],[0.62468507 0.37086197]
[0.31328711 0.19335313],[0.71391868 0.21791663],[0.6244662  0.37062226]
[0.31308306 0.19315481],[0.7137188  0.21768083],[0.62424674 0.37038191]
[0.31287845 0.19295596],[0.71351837 0.21744438],[0.62402667 0.37014089]
[0.31267328 0.19275658],[0.7133174  0.21720729],[0.62380601 0.36989923]
[0.31246754 0.19255666],[0.71311588 0.21696955],[0.62358474 0.3696569 ]
[0.31226124 0.1923562 ],[0.71291381 0.21673118],[0.62336288 0.36941392]
[0.31205437 0.19215521],[0.71271121 0.21649216],[0.62314041 0.36917028]
[0.31184694 0.19195368],[0.71250805 0.2162525 ],[0.62291735 0.36892599]
[0.31163894 0.19175162],[0.71230435 0.2160122 ],[0.62269369 0.36868105]
[0.31143038 0.19154903],[0.71210011 0.21577125],[0.62246943 0.36843545]
[0.31122126 0.1913459 ],[0.71189532 0.21552966],[0.62224456 0.36818919]
[0.31101157 0.19114223],[0.71168998 0.21528743],[0.6220191  0.36794228]
[0.31080132 0.19093803],[0.7114841  0.21504456],[0.62179305 0.36769471]
[0.31059051 0.1907333 ],[0.71127768 0.21480105],[0.62156639 0.36744649]
[0.31037913 0.19052803],[0.71107071 0.2145569 ],[0.62133913 0.36719761]
[0.31016719 0.19032223],[0.7108632 0.2143121],[0.62111128 0.36694808]
[0.30995468 0.19011589],[0.71065514 0.21406666],[0.62088282 0.3666979 ]
[0.30974162 0.18990903],[0.71044654 0.21382058],[0.62065377 0.36644706]
[0.30952798 0.18970162],[0.71023739 0.21357386],[0.62042412 0.36619556]
[0.30931379 0.18949369],[0.7100277 0.2133265],[0.62019387 0.36594341]
[0.30909903 0.18928522],[0.70981747 0.2130785 ],[0.61996302 0.36569061]
[0.3088837  0.18907622],[0.70960669 0.21282986],[0.61973158 0.36543716]
[0.30866781 0.18886668],[0.70939537 0.21258057],[0.61949953 0.36518305]
[0.30845136 0.18865661],[0.7091835  0.21233065],[0.61926689 0.36492828]
[0.30823435 0.18844601],[0.70897109 0.21208008],[0.61903365 0.36467286]
[0.30801677 0.18823488],[0.70875813 0.21182888],[0.61879981 0.36441679]
[0.30779863 0.18802321],[0.70854463 0.21157703],[0.61856537 0.36416007]
[0.30757992 0.18781102],[0.70833059 0.21132454],[0.61833034 0.36390269]
[0.30736066 0.18759829],[0.70811601 0.21107142],[0.61809471 0.36364466]
[0.30714082 0.18738502],[0.70790088 0.21081765],[0.61785848 0.36338597]
[0.30692043 0.18717123],[0.7076852  0.21056324],[0.61762165 0.36312663]
[0.30669947 0.1869569 ],[0.70746898 0.2103082 ],[0.61738423 0.36286664]
[0.30647795 0.18674205],[0.70725222 0.21005251],[0.6171462 0.362606 ]
[0.30625586 0.18652666],[0.70703492 0.20979618],[0.61690758 0.3623447 ]
[0.30603321 0.18631074],[0.70681707 0.20953922],[0.61666837 0.36208275]
[0.30581    0.18609428],[0.70659868 0.20928161],[0.61642855 0.36182015]
[0.30558623 0.1858773 ],[0.70637975 0.20902336],[0.61618814 0.36155689]
[0.30536189 0.18565979],[0.70616027 0.20876448],[0.61594714 0.36129299]
[0.30513699 0.18544174],[0.70594025 0.20850496],[0.61570553 0.36102843]
[0.30491152 0.18522317],[0.70571969 0.20824479],[0.61546333 0.36076321]
[0.30468549 0.18500406],[0.70549858 0.20798399],[0.61522053 0.36049735]
[0.3044589  0.18478442],[0.70527693 0.20772255],[0.61497714 0.36023083]
[0.30423175 0.18456425],[0.70505474 0.20746047],[0.61473315 0.35996367]
[0.30400403 0.18434356],[0.70483201 0.20719775],[0.61448856 0.35969585]
[0.30377575 0.18412233],[0.70460873 0.20693439],[0.61424337 0.35942738]
[0.30354691 0.18390057],[0.70438491 0.20667039],[0.61399759 0.35915825]
[0.3033175  0.18367829],[0.70416055 0.20640576],[0.61375122 0.35888848]
[0.30308753 0.18345547],[0.70393564 0.20614049],[0.61350424 0.35861805]
[0.302857   0.18323212],[0.7037102  0.20587457],[0.61325667 0.35834698]
[0.30262591 0.18300825],[0.70348421 0.20560802],[0.61300851 0.35807525]
[0.30239425 0.18278384],[0.70325768 0.20534084],[0.61275975 0.35780287]
[0.30216203 0.18255891],[0.7030306  0.20507301],[0.61251039 0.35752984]
[0.30192925 0.18233344],[0.70280299 0.20480455],[0.61226044 0.35725616]
[0.3016959  0.18210745],[0.70257483 0.20453545],[0.61200989 0.35698183]
[0.30146199 0.18188093],[0.70234613 0.20426571],[0.61175875 0.35670684]
[0.30122752 0.18165388],[0.70211688 0.20399533],[0.61150701 0.35643121]
[0.30099249 0.1814263 ],[0.7018871  0.20372432],[0.61125467 0.35615493]
[0.30075689 0.1811982 ],[0.70165677 0.20345266],[0.61100174 0.35587799]
[0.30052073 0.18096956],[0.70142591 0.20318038],[0.61074822 0.35560041]
[0.30028401 0.1807404 ],[0.7011945  0.20290745],[0.6104941  0.35532218]
[0.30004672 0.18051071],[0.70096254 0.20263389],[0.61023938 0.35504329]
[0.29980888 0.18028049],[0.70073005 0.20235969],[0.60998408 0.35476376]
[0.29957047 0.18004975],[0.70049702 0.20208485],[0.60972817 0.35448358]
[0.29933149 0.17981847],[0.70026344 0.20180938],[0.60947167 0.35420275]
[0.29909196 0.17958667],[0.70002932 0.20153327],[0.60921458 0.35392126]
[0.29885186 0.17935435],[0.69979466 0.20125652],[0.60895689 0.35363913]
[0.2986112  0.17912149],[0.69955946 0.20097914],[0.6086986  0.35335635]
[0.29836998 0.17888811],[0.69932372 0.20070112],[0.60843973 0.35307292]
[0.2981282 0.1786542],[0.69908744 0.20042246],[0.60818026 0.35278884]
[0.29788585 0.17841977],[0.69885061 0.20014317],[0.60792019 0.35250411]
[0.29764294 0.17818481],[0.69861325 0.19986324],[0.60765953 0.35221874]
[0.29739947 0.17794932],[0.69837534 0.19958268],[0.60739827 0.35193271]
[0.29715544 0.17771331],[0.6981369  0.19930148],[0.60713643 0.35164603]
[0.29691085 0.17747677],[0.69789791 0.19901964],[0.60687398 0.35135871]
[0.29666569 0.1772397 ],[0.69765838 0.19873717],[0.60661095 0.35107074]
[0.29641997 0.17700211],[0.69741831 0.19845407],[0.60634732 0.35078212]
[0.29617369 0.176764  ],[0.6971777  0.19817033],[0.6060831  0.35049285]
[0.29592685 0.17652536],[0.69693655 0.19788595],[0.60581828 0.35020294]
[0.29567944 0.17628619],[0.69669486 0.19760094],[0.60555287 0.34991237]
[0.29543147 0.1760465 ],[0.69645263 0.19731529],[0.60528686 0.34962116]
[0.29518295 0.17580628],[0.69620986 0.19702901],[0.60502027 0.3493293 ]
[0.29493386 0.17556554],[0.69596655 0.19674209],[0.60475308 0.34903679]
[0.2946842  0.17532427],[0.6957227  0.19645454],[0.6044853  0.34874363]
[0.29443399 0.17508248],[0.6954783  0.19616635],[0.60421692 0.34844983]
[0.29418321 0.17484017],[0.69523337 0.19587753],[0.60394795 0.34815538]
[0.29393188 0.17459733],[0.6949879  0.19558808],[0.60367839 0.34786028]
[0.29367998 0.17435397],[0.69474189 0.19529799],[0.60340823 0.34756454]
[0.29342752 0.17411008],[0.69449533 0.19500727],[0.60313749 0.34726815]
[0.29317449 0.17386567],[0.69424824 0.19471591],[0.60286615 0.34697111]
[0.29292091 0.17362074],[0.69400061 0.19442392],[0.60259421 0.34667342]
[0.29266676 0.17337528],[0.69375244 0.19413129],[0.60232169 0.34637509]
[0.29241206 0.1731293 ],[0.69350373 0.19383804],[0.60204857 0.34607611]
[0.29215679 0.1728828 ],[0.69325448 0.19354414],[0.60177486 0.34577649]
[0.29190096 0.17263577],[0.69300468 0.19324962],[0.60150056 0.34547622]
[0.29164457 0.17238822],[0.69275435 0.19295446],[0.60122567 0.3451753 ]
[0.29138762 0.17214015],[0.69250349 0.19265867],[0.60095018 0.34487373]
[0.2911301  0.17189155],[0.69225208 0.19236224],[0.60067411 0.34457152]
[0.29087203 0.17164244],[0.69200013 0.19206518],[0.60039744 0.34426867]
[0.29061339 0.1713928 ],[0.69174764 0.19176749],[0.60012018 0.34396516]
[0.29035419 0.17114264],[0.69149462 0.19146917],[0.59984232 0.34366102]
[0.29009443 0.17089196],[0.69124105 0.19117021],[0.59956388 0.34335622]
[0.28983412 0.17064075],[0.69098695 0.19087062],[0.59928484 0.34305078]
[0.28957323 0.17038903],[0.6907323 0.1905704],[0.59900522 0.3427447 ]
[0.28931179 0.17013678],[0.69047712 0.19026954],[0.598725   0.34243797]
[0.28904979 0.16988401],[0.6902214  0.18996806],[0.59844419 0.34213059]
[0.28878723 0.16963072],[0.68996514 0.18966594],[0.59816279 0.34182257]
[0.2885241  0.16937691],[0.68970834 0.18936319],[0.5978808  0.34151391]
[0.28826042 0.16912258],[0.68945101 0.18905981],[0.59759822 0.3412046 ]
[0.28799617 0.16886773],[0.68919313 0.18875579],[0.59731504 0.34089464]
[0.28773136 0.16861236],[0.68893472 0.18845114],[0.59703128 0.34058404]
[0.28746599 0.16835647],[0.68867577 0.18814587],[0.59674692 0.3402728 ]
[0.28720007 0.16810005],[0.68841628 0.18783996],[0.59646198 0.33996091]
[0.28693358 0.16784312],[0.68815625 0.18753342],[0.59617644 0.33964837]
[0.28666653 0.16758567],[0.68789568 0.18722625],[0.59589031 0.3393352 ]
[0.28639892 0.1673277 ],[0.68763458 0.18691844],[0.5956036  0.33902138]
[0.28613075 0.16706921],[0.68737294 0.18661001],[0.59531629 0.33870691]
[0.28586201 0.1668102 ],[0.68711076 0.18630095],[0.59502839 0.3383918 ]
[0.28559272 0.16655067],[0.68684804 0.18599125],[0.5947399  0.33807605]
[0.28532287 0.16629062],[0.68658478 0.18568092],[0.59445082 0.33775965]
[0.28505246 0.16603006],[0.68632099 0.18536997],[0.59416116 0.33744261]
[0.28478148 0.16576897],[0.68605666 0.18505838],[0.5938709  0.33712493]
[0.28450995 0.16550737],[0.68579179 0.18474616],[0.59358005 0.3368066 ]
[0.28423786 0.16524525],[0.68552638 0.18443332],[0.59328861 0.33648763]
[0.2839652  0.16498261],[0.68526044 0.18411984],[0.59299659 0.33616802]
[0.28369199 0.16471945],[0.68499396 0.18380573],[0.59270397 0.33584776]
[0.28341822 0.16445577],[0.68472694 0.183491  ],[0.59241076 0.33552686]
[0.28314388 0.16419158],[0.68445939 0.18317563],[0.59211697 0.33520532]
[0.28286899 0.16392687],[0.68419129 0.18285964],[0.59182258 0.33488313]
[0.28259353 0.16366164],[0.68392266 0.18254301],[0.59152761 0.33456031]
[0.28231752 0.1633959 ],[0.6836535  0.18222576],[0.59123205 0.33423684]
[0.28204095 0.16312963],[0.68338379 0.18190787],[0.59093589 0.33391273]
[0.28176381 0.16286286],[0.68311355 0.18158936],[0.59063915 0.33358797]
[0.28148612 0.16259556],[0.68284278 0.18127022],[0.59034182 0.33326258]
[0.28120787 0.16232775],[0.68257146 0.18095045],[0.5900439  0.33293654]
[0.28092905 0.16205942],[0.68229961 0.18063005],[0.5897454  0.33260986]
[0.28064968 0.16179058],[0.68202723 0.18030902],[0.5894463  0.33228254]
[0.28036975 0.16152121],[0.6817543  0.17998737],[0.58914661 0.33195458]
[0.28008926 0.16125134],[0.68148084 0.17966508],[0.58884634 0.33162598]
[0.27980821 0.16098095],[0.68120685 0.17934217],[0.58854548 0.33129673]
[0.2795266  0.16071004],[0.68093231 0.17901863],[0.58824403 0.33096685]
[0.27924443 0.16043862],[0.68065725 0.17869446],[0.58794199 0.33063632]
[0.2789617  0.16016668],[0.68038164 0.17836967],[0.58763936 0.33030515]
[0.27867841 0.15989423],[0.6801055  0.17804424],[0.58733615 0.32997335]
[0.27839456 0.15962126],[0.67982882 0.17771819],[0.58703235 0.3296409 ]
[0.27811016 0.15934778],[0.67955161 0.17739151],[0.58672795 0.32930781]
[0.27782519 0.15907378],[0.67927386 0.17706421],[0.58642298 0.32897408]
[0.27753967 0.15879927],[0.67899558 0.17673628],[0.58611741 0.32863971]
[0.27725358 0.15852424],[0.67871676 0.17640772],[0.58581126 0.3283047 ]
[0.27696694 0.1582487 ],[0.6784374  0.17607853],[0.58550451 0.32796905]
[0.27667974 0.15797265],[0.67815751 0.17574872],[0.58519719 0.32763276]
[0.27639198 0.15769608],[0.67787709 0.17541828],[0.58488927 0.32729583]
[0.27610366 0.157419  ],[0.67759612 0.17508721],[0.58458076 0.32695826]
[0.27581478 0.15714141],[0.67731463 0.17475552],[0.58427167 0.32662006]
[0.27552534 0.1568633 ],[0.67703259 0.1744232 ],[0.583962   0.32628121]
[0.27523535 0.15658468],[0.67675003 0.17409025],[0.58365173 0.32594172]
[0.27494479 0.15630555],[0.67646692 0.17375668],[0.58334088 0.3256016 ]
[0.27465368 0.1560259 ],[0.67618329 0.17342248],[0.58302944 0.32526084]
[0.27436201 0.15574574],[0.67589911 0.17308766],[0.58271741 0.32491943]
[0.27406978 0.15546507],[0.67561441 0.17275221],[0.5824048  0.32457739]
[0.27377699 0.15518389],[0.67532916 0.17241614],[0.5820916  0.32423471]
[0.27348365 0.1549022 ],[0.67504339 0.17207944],[0.58177781 0.3238914 ]
[0.27318974 0.15461999],[0.67475707 0.17174212],[0.58146344 0.32354744]
[0.27289528 0.15433727],[0.67447023 0.17140417],[0.58114848 0.32320285]
[0.27260026 0.15405404],[0.67418285 0.17106559],[0.58083293 0.32285761]
[0.27230468 0.1537703 ],[0.67389493 0.17072639],[0.5805168  0.32251174]
[0.27200854 0.15348605],[0.67360648 0.17038657],[0.58020008 0.32216524]
[0.27171185 0.15320129],[0.6733175  0.17004612],[0.57988278 0.32181809]
[0.2714146  0.15291601],[0.67302798 0.16970505],[0.57956489 0.32147031]
[0.27111678 0.15263023],[0.67273793 0.16936335],[0.57924641 0.32112189]
[0.27081842 0.15234393],[0.67244734 0.16902103],[0.57892735 0.32077284]
[0.27051949 0.15205713],[0.67215622 0.16867809],[0.5786077  0.32042314]
[0.27022    0.15176981],[0.67186457 0.16833452],[0.57828746 0.32007281]
[0.26991996 0.15148199],[0.67157238 0.16799033],[0.57796664 0.31972185]
[0.26961936 0.15119365],[0.67127966 0.16764551],[0.57764524 0.31937025]
[0.2693182  0.15090481],[0.67098641 0.16730007],[0.57732324 0.31901801]
[0.26901649 0.15061546],[0.67069262 0.16695401],[0.57700067 0.31866513]
[0.26871422 0.15032559],[0.67039829 0.16660732],[0.57667751 0.31831162]
[0.26841139 0.15003522],[0.67010344 0.16626001],[0.57635376 0.31795747]
[0.268108   0.14974434],[0.66980805 0.16591208],[0.57602942 0.31760269]
[0.26780405 0.14945295],[0.66951213 0.16556353],[0.57570451 0.31724727]
[0.26749955 0.14916105],[0.66921567 0.16521435],[0.575379   0.31689121]
[0.26719449 0.14886864],[0.66891868 0.16486455],[0.57505291 0.31653452]
[0.26688888 0.14857573],[0.66862116 0.16451413],[0.57472624 0.3161772 ]
[0.2665827  0.14828231],[0.66832311 0.16416309],[0.57439898 0.31581924]
[0.26627597 0.14798838],[0.66802452 0.16381142],[0.57407114 0.31546064]
[0.26596868 0.14769394],[0.6677254  0.16345913],[0.57374271 0.31510141]
[0.26566084 0.14739899],[0.66742574 0.16310622],[0.5734137  0.31474155]
[0.26535244 0.14710354],[0.66712556 0.16275269],[0.5730841  0.31438105]
[0.26504348 0.14680758],[0.66682484 0.16239854],[0.57275392 0.31401991]
[0.26473396 0.14651111],[0.66652359 0.16204376],[0.57242316 0.31365814]
[0.26442389 0.14621414],[0.6662218  0.16168837],[0.57209181 0.31329574]
[0.26411326 0.14591666],[0.66591949 0.16133235],[0.57175987 0.3129327 ]
[0.26380208 0.14561867],[0.66561664 0.16097571],[0.57142735 0.31256903]
[0.26349033 0.14532018],[0.66531326 0.16061845],[0.57109425 0.31220473]
[0.26317804 0.14502118],[0.66500934 0.16026057],[0.57076056 0.31183979]
[0.26286518 0.14472168],[0.6647049  0.15990207],[0.57042629 0.31147422]
[0.26255177 0.14442167],[0.66439992 0.15954295],[0.57009144 0.31110802]
[0.2622378  0.14412115],[0.66409441 0.15918321],[0.569756   0.31074118]
[0.26192328 0.14382013],[0.66378837 0.15882285],[0.56941998 0.31037371]
[0.2616082  0.14351861],[0.66348179 0.15846187],[0.56908337 0.3100056 ]
[0.26129256 0.14321658],[0.66317469 0.15810027],[0.56874618 0.30963687]
[0.26097637 0.14291404],[0.66286705 0.15773805],[0.56840841 0.3092675 ]
[0.26065962 0.142611  ],[0.66255889 0.15737521],[0.56807005 0.3088975 ]
[0.26034232 0.14230746],[0.66225019 0.15701175],[0.56773111 0.30852686]
[0.26002446 0.14200341],[0.66194095 0.15664768],[0.56739159 0.3081556 ]
[0.25970604 0.14169886],[0.66163119 0.15628298],[0.56705149 0.3077837 ]
[0.25938707 0.14139381],[0.6613209  0.15591766],[0.5667108  0.30741117]
[0.25906754 0.14108825],[0.66101007 0.15555173],[0.56636953 0.30703801]
[0.25874746 0.14078219],[0.66069872 0.15518517],[0.56602767 0.30666422]
[0.25842682 0.14047562],[0.66038683 0.154818  ],[0.56568523 0.30628979]
[0.25810563 0.14016855],[0.66007441 0.15445021],[0.56534221 0.30591474]
[0.25778388 0.13986098],[0.65976146 0.1540818 ],[0.56499861 0.30553905]
[0.25746157 0.13955291],[0.65944798 0.15371277],[0.56465442 0.30516273]
[0.25713871 0.13924433],[0.65913397 0.15334313],[0.56430965 0.30478579]
[0.2568153  0.13893526],[0.65881943 0.15297286],[0.5639643  0.30440821]
[0.25649133 0.13862568],[0.65850436 0.15260198],[0.56361837 0.30403   ]
[0.2561668 0.1383156],[0.65818875 0.15223048],[0.56327186 0.30365116]
[0.25584172 0.13800501],[0.65787262 0.15185837],[0.56292476 0.30327169]
[0.25551608 0.13769393],[0.65755596 0.15148564],[0.56257708 0.30289159]
[0.25518989 0.13738234],[0.65723876 0.15111228],[0.56222882 0.30251086]
[0.25486315 0.13707026],[0.65692104 0.15073832],[0.56187997 0.3021295 ]
[0.25453585 0.13675767],[0.65660278 0.15036373],[0.56153055 0.30174751]
[0.25420799 0.13644458],[0.656284   0.14998853],[0.56118054 0.30136489]
[0.25387958 0.136131  ],[0.65596469 0.14961271],[0.56082995 0.30098165]
[0.25355062 0.13581691],[0.65564484 0.14923628],[0.56047878 0.30059777]
[0.2532211  0.13550232],[0.65532447 0.14885923],[0.56012703 0.30021327]
[0.25289103 0.13518723],[0.65500357 0.14848156],[0.55977469 0.29982813]
[0.2525604  0.13487164],[0.65468213 0.14810328],[0.55942178 0.29944237]
[0.25222922 0.13455556],[0.65436017 0.14772438],[0.55906828 0.29905598]
[0.25189749 0.13423897],[0.65403768 0.14734487],[0.55871421 0.29866896]
[0.2515652  0.13392189],[0.65371466 0.14696474],[0.55835955 0.29828131]
[0.25123235 0.1336043 ],[0.6533911  0.14658399],[0.55800431 0.29789304]
[0.25089896 0.13328622],[0.65306702 0.14620263],[0.55764849 0.29750413]
[0.25056501 0.13296764],[0.65274242 0.14582066],[0.55729209 0.2971146 ]
[0.2502305  0.13264856],[0.65241728 0.14543807],[0.5569351  0.29672445]
[0.24989544 0.13232898],[0.65209161 0.14505486],[0.55657754 0.29633366]
[0.24955983 0.13200891],[0.65176541 0.14467104],[0.5562194  0.29594225]
[0.24922366 0.13168833],[0.65143869 0.14428661],[0.55586067 0.29555021]
[0.24888694 0.13136726],[0.65111143 0.14390156],[0.55550137 0.29515754]
[0.24854967 0.1310457 ],[0.65078365 0.1435159 ],[0.55514149 0.29476425]
[0.24821184 0.13072363],[0.65045534 0.14312962],[0.55478102 0.29437033]
[0.24804833 0.13056776],[0.55547871 0.29413715],[0.64943928 0.1429236 ]
[0.24770968 0.13024496],[0.55590788 0.29406782],[0.64911293 0.14294284]
[0.24737048 0.12992166],[0.55633647 0.29399787],[0.64878605 0.14296146]
[0.24703073 0.12959787],[0.55676449 0.29392728],[0.64845864 0.14297946]
[0.24669042 0.12927358],[0.55719193 0.29385607],[0.6481307  0.14299685]
[0.24634956 0.12894879],[0.5576188  0.29378424],[0.64780223 0.14301363]
[0.24600815 0.12862351],[0.55804508 0.29371178],[0.64747323 0.14302979]
[0.24566618 0.12829773],[0.55847079 0.29363869],[0.64714369 0.14304534]
[0.24532366 0.12797146],[0.55889593 0.29356498],[0.64681363 0.14306027]
[0.24498059 0.12764469],[0.55932048 0.29349064],[0.64648303 0.14307459]
[0.24463697 0.12731743],[0.55974446 0.29341568],[0.6461519 0.1430883]
[0.24429279 0.12698967],[0.56016787 0.29334008],[0.64582025 0.14310139]
[0.24394806 0.12666141],[0.56059069 0.29326386],[0.64548806 0.14311387]
[0.24360278 0.12633267],[0.56101295 0.29318702],[0.64515534 0.14312574]
[0.24325694 0.12600343],[0.56143462 0.29310955],[0.64482209 0.14313699]
[0.24291055 0.12567369],[0.56185572 0.29303145],[0.64448831 0.14314763]
[0.24256361 0.12534346],[0.56227624 0.29295272],[0.644154   0.14315765]
[0.24221612 0.12501274],[0.56269618 0.29287337],[0.64381916 0.14316706]
[0.24186808 0.12468152],[0.56311555 0.29279339],[0.64348378 0.14317586]
[0.24151948 0.12434981],[0.56353434 0.29271279],[0.64314788 0.14318404]
[0.24117033 0.12401761],[0.56395256 0.29263155],[0.64281145 0.14319161]
[0.24082063 0.12368491],[0.5643702  0.29254969],[0.64247448 0.14319857]
[0.24047038 0.12335172],[0.56478726 0.29246721],[0.64213698 0.14320492]
[0.24011957 0.12301804],[0.56520375 0.29238409],[0.64179895 0.14321065]
[0.23976821 0.12268387],[0.56561966 0.29230035],[0.64146039 0.14321577]
[0.2394163 0.1223492],[0.56603499 0.29221598],[0.6411213  0.14322027]
[0.23906384 0.12201405],[0.56644975 0.29213098],[0.64078168 0.14322417]
[0.23871083 0.1216784 ],[0.56686393 0.29204535],[0.64044153 0.14322745]
[0.23835727 0.12134226],[0.56727754 0.2919591 ],[0.64010085 0.14323012]
[0.23800315 0.12100563],[0.56769057 0.29187222],[0.63975963 0.14323217]
[0.23764849 0.1206685 ],[0.56810302 0.29178471],[0.63941789 0.14323361]
[0.23729327 0.12033089],[0.5685149  0.29169658],[0.63907561 0.14323444]
[0.2369375  0.11999279],[0.56892621 0.29160781],[0.6387328  0.14323466]
[0.23658118 0.11965419],[0.56933693 0.29151842],[0.63838946 0.14323427]
[0.23622431 0.11931511],[0.56974709 0.2914284 ],[0.63804559 0.14323326]
[0.23586688 0.11897553],[0.57015666 0.29133775],[0.63770119 0.14323164]
[0.23550891 0.11863547],[0.57056566 0.29124647],[0.63735626 0.14322941]
[0.23515039 0.11829491],[0.57097409 0.29115457],[0.6370108  0.14322657]
[0.23479131 0.11795387],[0.57138194 0.29106204],[0.6366648  0.14322311]
[0.23443168 0.11761234],[0.57178921 0.29096887],[0.63631827 0.14321905]
[0.2340715  0.11727032],[0.57219591 0.29087508],[0.63597122 0.14321437]
[0.23371078 0.11692781],[0.57260203 0.29078066],[0.63562363 0.14320908]
[0.2333495  0.11658481],[0.57300758 0.29068562],[0.63527551 0.14320317]
[0.23298767 0.11624132],[0.57341255 0.29058994],[0.63492685 0.14319666]
[0.23262529 0.11589734],[0.57381695 0.29049363],[0.63457767 0.14318953]
[0.23226236 0.11555288],[0.57422077 0.2903967 ],[0.63422795 0.1431818 ]
[0.23189888 0.11520793],[0.57462402 0.29029914],[0.63387771 0.14317345]
[0.23153485 0.11486249],[0.57502669 0.29020095],[0.63352693 0.14316449]
[0.23117026 0.11451656],[0.57542879 0.29010212],[0.63317562 0.14315492]
[0.23080513 0.11417015],[0.57583031 0.29000267],[0.63282378 0.14314474]
[0.23043945 0.11382325],[0.57623126 0.28990259],[0.63247141 0.14313394]
[0.23007322 0.11347586],[0.57663163 0.28980189],[0.6321185  0.14312254]
[0.22970644 0.11312799],[0.57703143 0.28970055],[0.63176507 0.14311052]
[0.22933911 0.11277963],[0.57743065 0.28959858],[0.6314111 0.1430979]
[0.22897122 0.11243078],[0.5778293  0.28949598],[0.6310566  0.14308466]
[0.22860279 0.11208145],[0.57822737 0.28939276],[0.63070157 0.14307081]
[0.22823381 0.11173163],[0.57862487 0.2892889 ],[0.63034601 0.14305636]
[0.22786428 0.11138133],[0.5790218  0.28918442],[0.62998991 0.14304129]
[0.2274942  0.11103054],[0.57941815 0.2890793 ],[0.62963328 0.14302561]
[0.22712357 0.11067927],[0.57981392 0.28897356],[0.62927613 0.14300932]
[0.22675239 0.11032751],[0.58020912 0.28886718],[0.62891844 0.14299242]
[0.22638067 0.10997527],[0.58060375 0.28876018],[0.62856022 0.14297491]
[0.22600839 0.10962254],[0.5809978  0.28865254],[0.62820146 0.14295679]
[0.22563556 0.10926933],[0.58139128 0.28854428],[0.62784218 0.14293806]
[0.22526219 0.10891564],[0.58178418 0.28843539],[0.62748236 0.14291871]
[0.22488826 0.10856146],[0.58217651 0.28832586],[0.62712201 0.14289876]
[0.22451379 0.1082068 ],[0.58256827 0.28821571],[0.62676113 0.1428782 ]
[0.22413876 0.10785165],[0.58295945 0.28810492],[0.62639972 0.14285703]
[0.22376319 0.10749602],[0.58335005 0.28799351],[0.62603777 0.14283525]
[0.22338707 0.10713991],[0.58374009 0.28788146],[0.6256753  0.14281286]
[0.2230104  0.10678332],[0.58412955 0.28776879],[0.62531229 0.14278986]
[0.22263319 0.10642625],[0.58451843 0.28765548],[0.62494875 0.14276625]
[0.22225542 0.10606869],[0.58490674 0.28754155],[0.62458467 0.14274204]
[0.22187711 0.10571065],[0.58529448 0.28742698],[0.62422007 0.14271721]
[0.22149824 0.10535213],[0.58568165 0.28731178],[0.62385493 0.14269177]
[0.22111883 0.10499312],[0.58606824 0.28719595],[0.62348926 0.14266572]
[0.22073888 0.10463364],[0.58645425 0.2870795 ],[0.62312306 0.14263907]
[0.22035837 0.10427368],[0.5868397  0.28696241],[0.62275633 0.14261181]
[0.21997731 0.10391323],[0.58722457 0.28684469],[0.62238906 0.14258393]
[0.21959571 0.1035523 ],[0.58760886 0.28672634],[0.62202127 0.14255545]
[0.21921356 0.1031909 ],[0.58799259 0.28660735],[0.62165294 0.14252636]
[0.21883086 0.10282901],[0.58837574 0.28648774],[0.62128407 0.14249666]
[0.21844761 0.10246664],[0.58875831 0.2863675 ],[0.62091468 0.14246635]
[0.21806382 0.1021038 ],[0.58914032 0.28624662],[0.62054475 0.14243544]
[0.21767948 0.10174047],[0.58952175 0.28612512],[0.62017429 0.14240391]
[0.21729459 0.10137667],[0.5899026  0.28600298],[0.6198033  0.14237178]
[0.21690915 0.10101238],[0.59028289 0.28588021],[0.61943178 0.14233904]
[0.21652317 0.10064762],[0.5906626  0.28575681],[0.61905972 0.14230569]
