0.4896950230183843,0.9750592216136782,1.0
[0.30991693 0.19407186],[0.70898195 0.21719727],[0.62088645 0.37005119]
[0.30968396 0.193869  ],[0.70874394 0.21694641],[0.62063581 0.36979635]
[0.30945031 0.19366557],[0.70850525 0.21669483],[0.62038446 0.36954078]
[0.309216   0.19346158],[0.70826588 0.21644253],[0.62013238 0.36928448]
[0.30898101 0.19325702],[0.70802582 0.21618952],[0.61987959 0.36902745]
[0.30874535 0.19305189],[0.70778508 0.2159358 ],[0.61962608 0.3687697 ]
[0.30850902 0.1928462 ],[0.70754366 0.21568136],[0.61937185 0.36851123]
[0.30827201 0.19263994],[0.70730156 0.21542621],[0.6191169  0.36825202]
[0.30803434 0.19243311],[0.70705878 0.21517034],[0.61886124 0.36799209]
[0.307796   0.19222572],[0.70681532 0.21491376],[0.61860485 0.36773143]
[0.30755698 0.19201777],[0.70657117 0.21465647],[0.61834775 0.36747005]
[0.30731729 0.19180925],[0.70632635 0.21439847],[0.61808993 0.36720794]
[0.30707693 0.19160016],[0.70608084 0.21413975],[0.61783139 0.3669451 ]
[0.30683591 0.19139051],[0.70583465 0.21388032],[0.61757213 0.36668154]
[0.30659421 0.19118029],[0.70558778 0.21362017],[0.61731216 0.36641725]
[0.30635184 0.19096952],[0.70534023 0.21335931],[0.61705146 0.36615223]
[0.3061088  0.19075817],[0.705092   0.21309775],[0.61679005 0.36588649]
[0.30586508 0.19054626],[0.70484309 0.21283546],[0.61652792 0.36562003]
[0.3056207  0.19033379],[0.7045935  0.21257247],[0.61626508 0.36535284]
[0.30537565 0.19012076],[0.70434323 0.21230876],[0.61600151 0.36508492]
[0.30512992 0.18990716],[0.70409227 0.21204434],[0.61573723 0.36481628]
[0.30488353 0.18969299],[0.70384064 0.21177921],[0.61547224 0.36454691]
[0.30463647 0.18947827],[0.70358833 0.21151337],[0.61520652 0.36427682]
[0.30438873 0.18926298],[0.70333533 0.21124681],[0.61494009 0.364006  ]
[0.30414032 0.18904713],[0.70308166 0.21097955],[0.61467294 0.36373446]
[0.30389125 0.18883072],[0.7028273  0.21071157],[0.61440507 0.3634622 ]
[0.3036415  0.18861374],[0.70257227 0.21044288],[0.61413648 0.3631892 ]
[0.30339109 0.18839621],[0.70231655 0.21017348],[0.61386718 0.36291549]
[0.30314    0.18817811],[0.70206016 0.20990337],[0.61359717 0.36264105]
[0.30288824 0.18795945],[0.70180308 0.20963255],[0.61332643 0.36236589]
[0.30263582 0.18774023],[0.70154533 0.20936101],[0.61305498 0.36209   ]
[0.30238272 0.18752044],[0.7012869  0.20908877],[0.61278281 0.36181339]
[0.30212895 0.1873001 ],[0.70102778 0.20881582],[0.61250993 0.36153605]
[0.30187452 0.1870792 ],[0.70076799 0.20854215],[0.61223633 0.36125799]
[0.30161941 0.18685773],[0.70050752 0.20826778],[0.61196201 0.36097921]
[0.30136364 0.18663571],[0.70024636 0.20799269],[0.61168698 0.36069971]
[0.30110719 0.18641312],[0.69998453 0.2077169 ],[0.61141123 0.36041948]
[0.30085008 0.18618998],[0.69972202 0.20744039],[0.61113476 0.36013853]
[0.30059229 0.18596627],[0.69945883 0.20716318],[0.61085758 0.35985685]
[0.30033384 0.18574201],[0.69919496 0.20688525],[0.61057968 0.35957445]
[0.30007471 0.18551719],[0.69893042 0.20660662],[0.61030107 0.35929133]
[0.29981492 0.1852918 ],[0.69866519 0.20632727],[0.61002174 0.35900749]
[0.29955446 0.18506586],[0.69839928 0.20604722],[0.60974169 0.35872293]
[0.29929332 0.18483936],[0.6981327  0.20576646],[0.60946093 0.35843764]
[0.29903152 0.18461231],[0.69786544 0.20548499],[0.60917946 0.35815163]
[0.29876905 0.18438469],[0.6975975  0.20520281],[0.60889726 0.3578649 ]
[0.29850591 0.18415652],[0.69732888 0.20491992],[0.60861436 0.35757744]
[0.2982421  0.18392779],[0.69705958 0.20463633],[0.60833073 0.35728927]
[0.29797762 0.1836985 ],[0.6967896  0.20435202],[0.6080464  0.35700037]
[0.29771248 0.18346865],[0.69651895 0.20406701],[0.60776135 0.35671075]
[0.29744666 0.18323825],[0.69624761 0.20378129],[0.60747558 0.35642041]
[0.29718017 0.18300729],[0.6959756  0.20349486],[0.6071891  0.35612935]
[0.29691302 0.18277577],[0.69570291 0.20320772],[0.6069019  0.35583757]
[0.2966452 0.1825437],[0.69542955 0.20291988],[0.60661399 0.35554506]
[0.29637671 0.18231107],[0.6951555  0.20263133],[0.60632536 0.35525184]
[0.29610755 0.18207788],[0.69488078 0.20234207],[0.60603602 0.3549579 ]
[0.29583772 0.18184414],[0.69460538 0.2020521 ],[0.60574596 0.35466323]
[0.29556722 0.18160984],[0.6943293  0.20176143],[0.60545519 0.35436784]
[0.29529605 0.18137499],[0.69405255 0.20147004],[0.60516371 0.35407174]
[0.29502422 0.18113958],[0.69377511 0.20117796],[0.60487151 0.35377491]
[0.29475172 0.18090362],[0.693497   0.20088516],[0.6045786  0.35347736]
[0.29447854 0.1806671 ],[0.69321822 0.20059166],[0.60428497 0.3531791 ]
[0.2942047  0.18043003],[0.69293875 0.20029745],[0.60399063 0.35288011]
[0.2939302  0.18019241],[0.69265861 0.20000254],[0.60369558 0.3525804 ]
[0.29365502 0.17995423],[0.69237779 0.19970692],[0.60339981 0.35227998]
[0.29337918 0.1797155 ],[0.6920963 0.1994106],[0.60310333 0.35197883]
[0.29310266 0.17947621],[0.69181412 0.19911356],[0.60280613 0.35167697]
[0.29282548 0.17923637],[0.69153127 0.19881583],[0.60250822 0.35137439]
[0.29254764 0.17899598],[0.69124775 0.19851738],[0.6022096  0.35107108]
[0.29226912 0.17875503],[0.69096354 0.19821824],[0.60191027 0.35076706]
[0.29198994 0.17851353],[0.69067867 0.19791838],[0.60161022 0.35046232]
[0.29171008 0.17827148],[0.69039311 0.19761782],[0.60130946 0.35015686]
[0.29142956 0.17802888],[0.69010688 0.19731656],[0.60100798 0.34985069]
[0.29114838 0.17778573],[0.68981997 0.19701459],[0.60070579 0.34954379]
[0.29086652 0.17754202],[0.68953238 0.19671192],[0.60040289 0.34923618]
[0.290584   0.17729776],[0.68924412 0.19640854],[0.60009928 0.34892785]
[0.29030081 0.17705295],[0.68895519 0.19610446],[0.59979495 0.3486188 ]
[0.29001695 0.17680759],[0.68866557 0.19579967],[0.59948991 0.34830903]
[0.28973243 0.17656168],[0.68837528 0.19549418],[0.59918416 0.34799855]
[0.28944724 0.17631522],[0.68808432 0.19518799],[0.5988777  0.34768734]
[0.28916138 0.17606821],[0.68779268 0.19488109],[0.59857052 0.34737542]
[0.28887485 0.17582065],[0.68750036 0.19457349],[0.59826263 0.34706279]
[0.28858766 0.17557254],[0.68720737 0.19426518],[0.59795403 0.34674943]
[0.2882998  0.17532388],[0.6869137  0.19395617],[0.59764472 0.34643536]
[0.28801127 0.17507467],[0.68661936 0.19364646],[0.59733469 0.34612058]
[0.28772208 0.17482491],[0.68632434 0.19333605],[0.59702396 0.34580507]
[0.28743222 0.1745746 ],[0.68602865 0.19302493],[0.59671251 0.34548885]
[0.28714169 0.17432374],[0.68573228 0.19271311],[0.59640035 0.34517192]
[0.2868505  0.17407234],[0.68543524 0.19240058],[0.59608747 0.34485427]
[0.28655863 0.17382039],[0.68513752 0.19208736],[0.59577389 0.3445359 ]
[0.28626611 0.17356788],[0.68483912 0.19177343],[0.59545959 0.34421682]
[0.28597291 0.17331484],[0.68454005 0.1914588 ],[0.59514459 0.34389702]
[0.28567905 0.17306124],[0.68424031 0.19114346],[0.59482887 0.3435765 ]
[0.28538452 0.1728071 ],[0.68393989 0.19082743],[0.59451244 0.34325527]
[0.28508933 0.17255241],[0.6836388  0.19051069],[0.5941953  0.34293333]
[0.28479347 0.17229717],[0.68333703 0.19019326],[0.59387745 0.34261067]
[0.28449694 0.17204139],[0.68303459 0.18987512],[0.59355888 0.34228729]
[0.28419975 0.17178506],[0.68273147 0.18955627],[0.59323961 0.3419632 ]
[0.28390189 0.17152818],[0.68242768 0.18923673],[0.59291963 0.3416384 ]
[0.28360337 0.17127076],[0.68212321 0.18891649],[0.59259893 0.34131288]
[0.28330418 0.1710128 ],[0.68181807 0.18859555],[0.59227752 0.34098665]
[0.28300432 0.17075429],[0.68151226 0.1882739 ],[0.59195541 0.3406597 ]
[0.2827038  0.17049523],[0.68120577 0.18795156],[0.59163258 0.34033204]
[0.28240261 0.17023563],[0.68089861 0.18762851],[0.59130904 0.34000367]
[0.28210075 0.16997549],[0.68059077 0.18730477],[0.5909848  0.33967458]
[0.28179823 0.1697148 ],[0.68028226 0.18698032],[0.59065984 0.33934478]
[0.28149505 0.16945356],[0.67997308 0.18665517],[0.59033417 0.33901426]
[0.2811912  0.16919179],[0.67966322 0.18632933],[0.59000779 0.33868304]
[0.28088668 0.16892947],[0.67935269 0.18600278],[0.5896807 0.3383511]
[0.2805815 0.1686666],[0.67904148 0.18567554],[0.58935291 0.33801844]
[0.28027565 0.1684032 ],[0.67872961 0.1853476 ],[0.5890244  0.33768508]
[0.27996914 0.16813925],[0.67841705 0.18501895],[0.58869518 0.337351  ]
[0.27966196 0.16787475],[0.67810383 0.18468961],[0.58836525 0.33701621]
[0.27935412 0.16760972],[0.67778993 0.18435957],[0.58803462 0.33668071]
[0.27904561 0.16734415],[0.67747536 0.18402883],[0.58770327 0.33634449]
[0.27873644 0.16707803],[0.67716012 0.18369739],[0.58737122 0.33600757]
[0.2784266  0.16681137],[0.6768442  0.18336526],[0.58703845 0.33566993]
[0.2781161  0.16654417],[0.67652761 0.18303242],[0.58670498 0.33533158]
[0.27780494 0.16627643],[0.67621034 0.18269889],[0.5863708  0.33499252]
[0.2774931  0.16600815],[0.67589241 0.18236466],[0.5860359  0.33465275]
[0.27718061 0.16573932],[0.6755738  0.18202973],[0.5857003  0.33431227]
[0.27686745 0.16546996],[0.67525452 0.18169411],[0.58536399 0.33397108]
[0.27655362 0.16520006],[0.67493456 0.18135779],[0.58502697 0.33362917]
[0.27623913 0.16492962],[0.67461393 0.18102077],[0.58468925 0.33328656]
[0.27592398 0.16465864],[0.67429264 0.18068305],[0.58435081 0.33294324]
[0.27560816 0.16438712],[0.67397066 0.18034464],[0.58401167 0.3325992 ]
[0.27529168 0.16411506],[0.67364802 0.18000552],[0.58367182 0.33225446]
[0.27497453 0.16384246],[0.6733247  0.17966572],[0.58333125 0.33190901]
[0.27465672 0.16356932],[0.67300072 0.17932522],[0.58298998 0.33156284]
[0.27433825 0.16329565],[0.67267606 0.17898402],[0.58264801 0.33121597]
[0.27401911 0.16302144],[0.67235072 0.17864212],[0.58230532 0.33086839]
[0.27369931 0.16274669],[0.67202472 0.17829953],[0.58196193 0.3305201 ]
[0.27337884 0.1624714 ],[0.67169804 0.17795624],[0.58161783 0.3301711 ]
[0.27305771 0.16219558],[0.6713707  0.17761226],[0.58127302 0.32982139]
[0.27273592 0.16191921],[0.67104268 0.17726758],[0.5809275  0.32947098]
[0.27241347 0.16164232],[0.67071399 0.17692221],[0.58058128 0.32911985]
[0.27209035 0.16136488],[0.67038462 0.17657614],[0.58023434 0.32876802]
[0.27176656 0.16108691],[0.67005459 0.17622938],[0.5798867  0.32841548]
[0.27144212 0.16080841],[0.66972388 0.17588192],[0.57953836 0.32806223]
[0.27111701 0.16052937],[0.66939251 0.17553377],[0.5791893  0.32770827]
[0.27079124 0.16024979],[0.66906046 0.17518492],[0.57883954 0.32735361]
[0.2704648  0.15996968],[0.66872774 0.17483538],[0.57848907 0.32699824]
[0.27013771 0.15968903],[0.66839435 0.17448515],[0.57813789 0.32664216]
[0.26980995 0.15940785],[0.66806029 0.17413422],[0.57778601 0.32628538]
[0.26948152 0.15912614],[0.66772556 0.1737826 ],[0.57743342 0.32592789]
[0.26915244 0.15884389],[0.66739016 0.17343028],[0.57708012 0.32556969]
[0.26889012 0.15861893],[0.57782364 0.32532997],[0.6664391  0.17321313]
[0.26855985 0.15833572],[0.5783656  0.32511665],[0.66586347 0.17306184]
[0.26822891 0.15805198],[0.57890685 0.32490262],[0.66528716 0.17290986]
[0.26789731 0.15776771],[0.5794474  0.32468789],[0.66471018 0.17275719]
[0.26756505 0.1574829 ],[0.57998724 0.32447245],[0.66413252 0.17260382]
[0.26723213 0.15719757],[0.58052638 0.3242563 ],[0.6635542  0.17244976]
[0.26689854 0.1569117 ],[0.58106482 0.32403945],[0.6629752  0.17229501]
[0.26656429 0.1566253 ],[0.58160255 0.32382189],[0.66239552 0.17213956]
[0.26622938 0.15633836],[0.58213958 0.32360362],[0.66181518 0.17198343]
[0.26589381 0.1560509 ],[0.5826759  0.32338465],[0.66123416 0.17182659]
[0.26555758 0.1557629 ],[0.58321152 0.32316497],[0.66065247 0.17166907]
[0.26522068 0.15547438],[0.58374644 0.32294459],[0.66007011 0.17151085]
[0.26488313 0.15518532],[0.58428065 0.3227235 ],[0.65948707 0.17135195]
[0.26454491 0.15489573],[0.58481416 0.3225017 ],[0.65890336 0.17119235]
[0.26420603 0.15460562],[0.58534696 0.32227919],[0.65831898 0.17103205]
[0.26386649 0.15431497],[0.58587906 0.32205598],[0.65773393 0.17087107]
[0.26352629 0.1540238 ],[0.58641046 0.32183206],[0.6571482  0.17070939]
[0.26318543 0.15373209],[0.58694116 0.32160744],[0.65656181 0.17054703]
[0.2628439  0.15343986],[0.58747115 0.3213821 ],[0.65597474 0.17038397]
[0.26250172 0.15314709],[0.58800043 0.32115606],[0.65538699 0.17022022]
[0.26215887 0.1528538 ],[0.58852902 0.32092931],[0.65479858 0.17005578]
[0.26181536 0.15255999],[0.5890569  0.32070185],[0.65420949 0.16989066]
[0.2614712  0.15226564],[0.58958408 0.32047369],[0.65361974 0.16972484]
[0.26112637 0.15197077],[0.59011055 0.32024482],[0.65302931 0.16955833]
[0.26078088 0.15167537],[0.59063632 0.32001524],[0.6524382  0.16939113]
[0.26043473 0.15137944],[0.59116139 0.31978495],[0.65184643 0.16922324]
[0.26008792 0.15108298],[0.59168575 0.31955396],[0.65125399 0.16905466]
[0.25974045 0.150786  ],[0.59220941 0.31932225],[0.65066087 0.16888539]
[0.25939232 0.1504885 ],[0.59273237 0.31908984],[0.65006708 0.16871544]
[0.25904353 0.15019046],[0.59325463 0.31885672],[0.64947262 0.16854479]
[0.25869407 0.14989191],[0.59377618 0.31862289],[0.64887749 0.16837346]
[0.25834396 0.14959282],[0.59429703 0.31838835],[0.64828168 0.16820144]
[0.25799319 0.14929322],[0.59481717 0.31815311],[0.64768521 0.16802872]
[0.25764176 0.14899308],[0.59533662 0.31791715],[0.64708806 0.16785533]
[0.25728967 0.14869243],[0.59585536 0.31768049],[0.64649024 0.16768124]
[0.25693692 0.14839124],[0.59637339 0.31744312],[0.64589175 0.16750647]
[0.25658351 0.14808954],[0.59689073 0.31720504],[0.64529259 0.167331  ]
[0.25622943 0.14778731],[0.59740736 0.31696625],[0.64469276 0.16715485]
[0.2558747  0.14748456],[0.59792329 0.31672675],[0.64409225 0.16697802]
[0.25551932 0.14718128],[0.59843852 0.31648654],[0.64349108 0.16680049]
[0.25516327 0.14687749],[0.59895304 0.31624562],[0.64288923 0.16662228]
[0.25480656 0.14657317],[0.59946686 0.316004  ],[0.64228672 0.16644339]
[0.25444919 0.14626832],[0.59997998 0.31576166],[0.64168353 0.16626381]
[0.25409116 0.14596296],[0.6004924  0.31551861],[0.64107967 0.16608354]
[0.25373248 0.14565707],[0.60100412 0.31527486],[0.64047514 0.16590258]
[0.25337313 0.14535067],[0.60151513 0.3150304 ],[0.63986994 0.16572094]
[0.25301313 0.14504374],[0.60202544 0.31478522],[0.63926406 0.16553862]
[0.25265247 0.14473629],[0.60253504 0.31453934],[0.63865752 0.16535561]
[0.25229115 0.14442832],[0.60304395 0.31429274],[0.63805031 0.16517191]
[0.25192917 0.14411984],[0.60355215 0.31404544],[0.63744242 0.16498753]
[0.25156653 0.14381083],[0.60405966 0.31379743],[0.63683387 0.16480246]
[0.25120323 0.1435013 ],[0.60456645 0.3135487 ],[0.63622464 0.16461671]
[0.25083928 0.14319125],[0.60507255 0.31329927],[0.63561475 0.16443028]
[0.25047467 0.14288069],[0.60557795 0.31304913],[0.63500418 0.16424316]
[0.2501094  0.14256961],[0.60608264 0.31279827],[0.63439294 0.16405536]
[0.24974347 0.142258  ],[0.60658663 0.31254671],[0.63378103 0.16386687]
[0.24937688 0.14194588],[0.60708992 0.31229444],[0.63316845 0.1636777 ]
[0.24900963 0.14163325],[0.60759251 0.31204145],[0.6325552  0.16348785]
[0.24864173 0.14132009],[0.6080944  0.31178776],[0.63194128 0.16329732]
[0.24827317 0.14100642],[0.60859558 0.31153335],[0.63132669 0.1631061 ]
[0.24790395 0.14069223],[0.60909606 0.31127823],[0.63071143 0.1629142 ]
[0.24753408 0.14037753],[0.60959584 0.31102241],[0.6300955  0.16272162]
[0.24716355 0.14006231],[0.61009492 0.31076587],[0.6294789  0.16252835]
[0.24679236 0.13974657],[0.6105933  0.31050862],[0.62886163 0.1623344 ]
[0.24642051 0.13943032],[0.61109098 0.31025066],[0.62824369 0.16213977]
[0.246048   0.13911356],[0.61158796 0.30999199],[0.62762508 0.16194446]
[0.24567484 0.13879628],[0.61208423 0.30973261],[0.6270058  0.16174847]
[0.24530102 0.13847848],[0.6125798  0.30947252],[0.62638585 0.1615518 ]
[0.24492655 0.13816017],[0.61307468 0.30921171],[0.62576523 0.16135445]
[0.24455142 0.13784135],[0.61356885 0.3089502 ],[0.62514394 0.16115641]
[0.24417563 0.13752201],[0.61406232 0.30868797],[0.62452198 0.1609577 ]
[0.24379918 0.13720216],[0.61455509 0.30842503],[0.62389935 0.16075831]
[0.24342208 0.1368818 ],[0.61504715 0.30816139],[0.62327605 0.16055823]
[0.24304432 0.13656093],[0.61553852 0.30789703],[0.62265208 0.16035748]
[0.24266591 0.13623954],[0.61602919 0.30763195],[0.62202744 0.16015604]
[0.24228684 0.13591764],[0.61651915 0.30736617],[0.62140213 0.15995393]
[0.24190711 0.13559523],[0.61700841 0.30709968],[0.62077615 0.15975114]
[0.24152673 0.13527231],[0.61749698 0.30683247],[0.6201495  0.15954767]
[0.24114569 0.13494888],[0.61798484 0.30656455],[0.61952218 0.15934352]
[0.240764   0.13462494],[0.618472   0.30629592],[0.61889419 0.15913869]
[0.24038165 0.13430049],[0.61895846 0.30602658],[0.61826553 0.15893319]
[0.23999864 0.13397552],[0.61944423 0.30575653],[0.61763621 0.158727  ]
[0.23961498 0.13365005],[0.61992929 0.30548576],[0.61700621 0.15852014]
[0.23923066 0.13332407],[0.62041365 0.30521428],[0.61637555 0.1583126 ]
[0.23884569 0.13299758],[0.62089731 0.30494209],[0.61574421 0.15810439]
[0.23846006 0.13267058],[0.62138027 0.30466919],[0.61511221 0.15789549]
[0.23807378 0.13234307],[0.62186253 0.30439558],[0.61447953 0.15768592]
[0.23768684 0.13201506],[0.62234409 0.30412125],[0.61384619 0.15747568]
[0.23729925 0.13168654],[0.62282494 0.30384621],[0.61321218 0.15726475]
[0.236911   0.13135751],[0.6233051  0.30357046],[0.6125775  0.15705315]
[0.2365221  0.13102797],[0.62378456 0.303294  ],[0.61194215 0.15684088]
[0.23613254 0.13069793],[0.62426332 0.30301682],[0.61130613 0.15662793]
[0.23574233 0.13036738],[0.62474138 0.30273893],[0.61066944 0.1564143 ]
[0.23535147 0.13003632],[0.62521874 0.30246033],[0.61003209 0.1562    ]
[0.23495995 0.12970476],[0.6256954  0.30218102],[0.60939406 0.15598502]
[0.23456777 0.1293727 ],[0.62617136 0.30190099],[0.60875537 0.15576937]
[0.23417494 0.12904013],[0.62664662 0.30162025],[0.608116   0.15555305]
[0.23378146 0.12870705],[0.62712118 0.3013388 ],[0.60747597 0.15533605]
[0.23338733 0.12837347],[0.62759504 0.30105664],[0.60683527 0.15511837]
[0.23299253 0.12803939],[0.6280682  0.30077376],[0.6061939  0.15490002]
[0.23259709 0.1277048 ],[0.62854066 0.30049017],[0.60555187 0.154681  ]
[0.23220099 0.12736971],[0.62901242 0.30020587],[0.60490916 0.15446131]
[0.23180424 0.12703411],[0.62948349 0.29992085],[0.60426578 0.15424094]
[0.23140684 0.12669802],[0.62995385 0.29963512],[0.60362174 0.1540199 ]
[0.23100878 0.12636142],[0.63042352 0.29934868],[0.60297703 0.15379819]
[0.23061007 0.12602432],[0.63089248 0.29906152],[0.60233165 0.1535758 ]
[0.2302107  0.12568672],[0.63136075 0.29877365],[0.6016856  0.15335274]
[0.22981068 0.12534861],[0.63182831 0.29848507],[0.60103888 0.15312901]
[0.22941001 0.12501001],[0.63229518 0.29819577],[0.6003915  0.15290461]
[0.22900869 0.1246709 ],[0.63276135 0.29790576],[0.59974345 0.15267954]
[0.22860671 0.1243313 ],[0.63322682 0.29761504],[0.59909473 0.15245379]
[0.22820408 0.12399119],[0.63369159 0.29732361],[0.59844534 0.15222738]
[0.2278008  0.12365059],[0.63415567 0.29703146],[0.59779528 0.15200029]
[0.22739686 0.12330949],[0.63461904 0.29673859],[0.59714455 0.15177254]
[0.22699228 0.12296788],[0.63508172 0.29644502],[0.59649316 0.15154411]
[0.22658704 0.12262578],[0.63554369 0.29615073],[0.5958411  0.15131501]
[0.22618114 0.12228318],[0.63600497 0.29585572],[0.59518837 0.15108525]
[0.2257746  0.12194008],[0.63646555 0.29556   ],[0.59453497 0.15085481]
[0.2253674  0.12159649],[0.63692543 0.29526357],[0.59388091 0.15062371]
[0.22495956 0.1212524 ],[0.63738462 0.29496642],[0.59322617 0.15039193]
[0.22455106 0.12090781],[0.6378431  0.29466856],[0.59257077 0.15015949]
[0.2241419  0.12056272],[0.63830089 0.29436999],[0.5919147  0.14992638]
[0.2237321  0.12021714],[0.63875798 0.2940707 ],[0.59125797 0.1496926 ]
[0.22332165 0.11987106],[0.63921437 0.2937707 ],[0.59060056 0.14945815]
[0.22291054 0.11952449],[0.63967006 0.29346998],[0.58994249 0.14922304]
[0.22249878 0.11917742],[0.64012506 0.29316855],[0.58928375 0.14898726]
[0.22208637 0.11882986],[0.64057935 0.29286641],[0.58862435 0.14875081]
[0.22167331 0.1184818 ],[0.64103295 0.29256355],[0.58796427 0.14851369]
[0.2212596  0.11813325],[0.64148585 0.29225997],[0.58730353 0.14827591]
[0.22084524 0.1177842 ],[0.64193806 0.29195569],[0.58664212 0.14803746]
[0.22043023 0.11743467],[0.64238956 0.29165068],[0.58598005 0.14779835]
[0.22001456 0.11708463],[0.64284037 0.29134497],[0.5853173  0.14755856]
[0.21959825 0.11673411],[0.64329048 0.29103854],[0.58465389 0.14731812]
[0.21918129 0.11638309],[0.6437399  0.29073139],[0.58398981 0.14707701]
[0.21876367 0.11603158],[0.64418861 0.29042353],[0.58332507 0.14683523]
[0.2183454  0.11567958],[0.64463663 0.29011495],[0.58265966 0.14659279]
[0.21792649 0.11532709],[0.64508395 0.28980566],[0.58199358 0.14634968]
[0.21750692 0.11497411],[0.64553058 0.28949566],[0.58132683 0.14610591]
[0.21708671 0.11462064],[0.6459765  0.28918494],[0.58065941 0.14586147]
[0.21666584 0.11426667],[0.64642173 0.2888735 ],[0.57999133 0.14561638]
[0.21624433 0.11391222],[0.64686627 0.28856135],[0.57932259 0.14537061]
[0.21582216 0.11355728],[0.6473101  0.28824849],[0.57865317 0.14512419]
[0.21539935 0.11320185],[0.64775324 0.28793491],[0.57798309 0.1448771 ]
[0.21497588 0.11284592],[0.64819568 0.28762062],[0.57731234 0.14462935]
[0.21455177 0.11248952],[0.64863743 0.28730561],[0.57664093 0.14438094]
[0.214127   0.11213262],[0.64907848 0.28698988],[0.57596884 0.14413186]
[0.21370159 0.11177523],[0.64951883 0.28667344],[0.57529609 0.14388212]
[0.21327553 0.11141736],[0.64995849 0.28635629],[0.57462268 0.14363172]
[0.21284882 0.111059  ],[0.65039744 0.28603842],[0.5739486  0.14338066]
[0.21242146 0.11070016],[0.65083571 0.28571983],[0.57327385 0.14312894]
[0.21199345 0.11034082],[0.65127327 0.28540053],[0.57259843 0.14287656]
[0.2115648  0.10998101],[0.65171014 0.28508051],[0.57192235 0.14262352]
[0.21113549 0.1096207 ],[0.65214631 0.28475978],[0.5712456  0.14236981]
[0.21070554 0.10925991],[0.65258179 0.28443834],[0.57056819 0.14211545]
[0.21027494 0.10889864],[0.65301657 0.28411617],[0.56989011 0.14186043]
[0.20984369 0.10853688],[0.65345066 0.28379329],[0.56921136 0.14160474]
[0.20941179 0.10817464],[0.65388404 0.2834697 ],[0.56853194 0.1413484 ]
[0.20897924 0.10781191],[0.65431674 0.28314539],[0.56785186 0.1410914 ]
[0.20854605 0.1074487 ],[0.65474873 0.28282037],[0.56717112 0.14083374]
[0.2081122  0.10708501],[0.65518003 0.28249463],[0.56648971 0.14057543]
[0.20767771 0.10672084],[0.65561064 0.28216817],[0.56580763 0.14031645]
[0.20724258 0.10635618],[0.65604055 0.281841  ],[0.56512488 0.14005682]
[0.20680679 0.10599104],[0.65646976 0.28151311],[0.56444147 0.13979653]
[0.20637036 0.10562542],[0.65689828 0.28118451],[0.56375739 0.13953558]
[0.20593328 0.10525932],[0.6573261  0.28085519],[0.56307265 0.13927397]
[0.20549555 0.10489273],[0.65775323 0.28052515],[0.56238724 0.13901171]
[0.20505718 0.10452567],[0.65817966 0.2801944 ],[0.56170117 0.1387488 ]
[0.20461816 0.10415813],[0.65860539 0.27986293],[0.56101443 0.13848522]
[0.20417849 0.10379011],[0.65903043 0.27953075],[0.56032702 0.13822099]
[0.20373817 0.1034216 ],[0.65945478 0.27919785],[0.55963895 0.13795611]
[0.20329721 0.10305262],[0.65987843 0.27886423],[0.55895022 0.13769057]
[0.20285561 0.10268316],[0.66030138 0.2785299 ],[0.55826081 0.13742437]
[0.20241335 0.10231322],[0.66072364 0.27819485],[0.55757075 0.13715752]
[0.20197045 0.10194281],[0.6611452  0.27785909],[0.55688001 0.13689001]
[0.2015269  0.10157191],[0.66156607 0.27752261],[0.55618861 0.13662186]
[0.20108271 0.10120054],[0.66198625 0.27718541],[0.55549655 0.13635304]
[0.20063787 0.1008287 ],[0.66240573 0.2768475 ],[0.55480382 0.13608358]
[0.20019238 0.10045637],[0.66282451 0.27650887],[0.55411043 0.13581346]
[0.19974625 0.10008357],[0.6632426  0.27616952],[0.55341637 0.13554268]
[0.19929948 0.0997103 ],[0.66366    0.27582946],[0.55272164 0.13527126]
[0.19885205 0.09933655],[0.6640767  0.27548868],[0.55202625 0.13499918]
[0.19840398 0.09896232],[0.6644927  0.27514719],[0.5513302  0.13472645]
[0.19795527 0.09858762],[0.66490801 0.27480498],[0.55063348 0.13445307]
[0.19750591 0.09821244],[0.66532263 0.27446205],[0.5499361  0.13417903]
[0.19705591 0.0978368 ],[0.66573655 0.27411841],[0.54923805 0.13390435]
[0.19660526 0.09746067],[0.66614978 0.27377405],[0.54853934 0.13362901]
[0.19615396 0.09708408],[0.66656232 0.27342897],[0.54783996 0.13335303]
[0.19570202 0.09670701],[0.66697416 0.27308318],[0.54713992 0.13307639]
[0.19524944 0.09632947],[0.6673853  0.27273667],[0.54643921 0.1327991 ]
[0.19479621 0.09595146],[0.66779576 0.27238944],[0.54573784 0.13252117]
[0.19434234 0.09557298],[0.66820551 0.2720415 ],[0.5450358  0.13224258]
[0.19388782 0.09519402],[0.66861458 0.27169284],[0.5443331  0.13196334]
[0.19343265 0.0948146 ],[0.66902295 0.27134346],[0.54362974 0.13168346]
[0.19297685 0.0944347 ],[0.66943063 0.27099336],[0.54292571 0.13140293]
[0.1925204  0.09405433],[0.66983761 0.27064255],[0.54222102 0.13112175]
[0.1920633 0.0936735],[0.6702439  0.27029103],[0.54151567 0.13083992]
[0.19160556 0.09329219],[0.6706495  0.26993878],[0.54080965 0.13055744]
[0.19114718 0.09291042],[0.6710544  0.26958582],[0.54010296 0.13027432]
